petromyzon_marinus ENSPMAG00000007167
eptatretus_burgeri ENSEBUG00000009978
labrus_bergylta ENSLBEG00000013851
mola_mola ENSMMOG00000015009
monopterus_albus ENSMALG00000000879
seriola_dumerili ENSSDUG00000020057
seriola_lalandi_dorsalis ENSSLDG00000005197
scophthalmus_maximus ENSSMAG00000017117
amphiprion_percula ENSAPEG00000022721
amphiprion_ocellaris ENSAOCG00000011525
acanthochromis_polyacanthus ENSAPOG00000004182
stegastes_partitus ENSSPAG00000011621
xiphophorus_maculatus ENSXMAG00000003325
xiphophorus_couchianus ENSXCOG00000004314
poecilia_formosa ENSPFOG00000019429
poecilia_mexicana ENSPMEG00000013520
poecilia_latipinna ENSPLAG00000009968
poecilia_reticulata ENSPREG00000005529
gambusia_affinis ENSGAFG00000012650
fundulus_heteroclitus ENSFHEG00000023363
cyprinodon_variegatus ENSCVAG00000001748
kryptolebias_marmoratus ENSKMAG00000015554
oryzias_latipes ENSORLG00020012995
oryzias_latipes ENSORLG00000013261
oryzias_latipes_asm223469v1 ENSORLG00015007735
oryzias_melastigma ENSOMEG00000006930
maylandia_zebra ENSMZEG00005018119
astatotilapia_calliptera ENSACLG00000020876
haplochromis_burtoni ENSHBUG00000013750
pundamilia_nyererei ENSPNYG00000022342
neolamprologus_brichardi ENSNBRG00000019677
oreochromis_niloticus ENSONIG00000013263
amphilophus_citrinellus ENSACIG00000009132
cynoglossus_semilaevis ENSCSEG00000000427
mastacembelus_armatus ENSMAMG00000007154
anabas_testudineus ENSATEG00000013630
tetraodon_nigroviridis ENSTNIG00000012287
takifugu_rubripes ENSTRUG00000005242
hippocampus_comes ENSHCOG00000014748
periophthalmus_magnuspinnatus ENSPMGG00000001933
gasterosteus_aculeatus ENSGACG00000009000
gadus_morhua ENSGMOG00000001602
esox_lucius ENSELUG00000015514
pygocentrus_nattereri ENSPNAG00000021603
astyanax_mexicanus ENSAMXG00000040232
ictalurus_punctatus ENSIPUG00000022934
danio_rerio ENSDARG00000042644
scleropages_formosus ENSSFOG00015018195
paramormyrops_kingsleyae ENSPKIG00000022722
lepisosteus_oculatus ENSLOCG00000016188
latimeria_chalumnae ENSLACG00000015527
xenopus_tropicalis ENSXETG00000021180
calidris_pygmaea ENSCPGG00000014766
calidris_pugnax ENSCPUG00000013692
anser_brachyrhynchus ENSABRG00000017350
anas_platyrhynchos_platyrhynchos ENSAPLG00000005614
gallus_gallus ENSGALG00000011661
meleagris_gallopavo ENSMGAG00000012503
numida_meleagris ENSNMEG00000021166
melopsittacus_undulatus ENSMUNG00000010312
taeniopygia_guttata ENSTGUG00000011381
lonchura_striata_domestica ENSLSDG00000015177
serinus_canaria ENSSCAG00000011298
parus_major ENSPMJG00000009361
junco_hyemalis ENSJHYG00000013105
zonotrichia_albicollis ENSZALG00000010510
ficedula_albicollis ENSFALG00000012118
lepidothrix_coronata ENSLCOG00000007158
manacus_vitellinus ENSMVIG00005015629
apteryx_haastii ENSAHAG00000018049
apteryx_rowi ENSARWG00000008446
apteryx_owenii ENSAOWG00000015279
dromaius_novaehollandiae ENSDNVG00000003982
nothoprocta_perdicaria ENSNPEG00000006815
crocodylus_porosus ENSCPRG00005017772
gopherus_agassizii ENSGAGG00000010510
chelonoidis_abingdonii ENSCABG00000022582
chrysemys_picta_bellii ENSCPBG00000007050
pelodiscus_sinensis ENSPSIG00000007847
anolis_carolinensis ENSACAG00000004516
pogona_vitticeps ENSPVIG00000009924
salvator_merianae ENSSMRG00000022226
notechis_scutatus ENSNSUG00000015729
sphenodon_punctatus ENSSPUG00000004799
sarcophilus_harrisii ENSSHAG00000014795
phascolarctos_cinereus ENSPCIG00000029402
monodelphis_domestica ENSMODG00000007521
ornithorhynchus_anatinus ENSOANG00000000632
loxodonta_africana ENSLAFG00000007331
procavia_capensis ENSPCAG00000008174
echinops_telfairi ENSETEG00000016400
dasypus_novemcinctus ENSDNOG00000040082
dasypus_novemcinctus ENSDNOG00000007907
choloepus_hoffmanni ENSCHOG00000003215
pan_paniscus ENSPPAG00000038347
homo_sapiens ENSG00000112096
nomascus_leucogenys ENSNLEG00000011061
macaca_mulatta ENSMMUG00000038719
macaca_fascicularis ENSMFAG00000046278
macaca_nemestrina ENSMNEG00000031749
theropithecus_gelada ENSTGEG00000000237
chlorocebus_sabaeus ENSCSAG00000012601
rhinopithecus_roxellana ENSRROG00000028133
piliocolobus_tephrosceles ENSPTEG00000028805
cebus_capucinus ENSCCAG00000025254
aotus_nancymaae ENSANAG00000024525
pan_troglodytes ENSPTRG00000018757
gorilla_gorilla ENSGGOG00000008212
papio_anubis ENSPANG00000006178
cercocebus_atys ENSCATG00000041741
rhinopithecus_bieti ENSRBIG00000038398
colobus_angolensis_palliatus ENSCANG00000025696
mandrillus_leucophaeus ENSMLEG00000031266
callithrix_jacchus ENSCJAG00000011664
homo_sapiens ENSG00000285441
pongo_abelii ENSPPYG00000017143
saimiri_boliviensis_boliviensis ENSSBOG00000033881
carlito_syrichta ENSTSYG00000000457
microcebus_murinus ENSMICG00000035793
prolemur_simus ENSPSMG00000019437
propithecus_coquereli ENSPCOG00000014692
otolemur_garnettii ENSOGAG00000017100
cricetulus_griseus_chok1gshd ENSCGRG00001001155
cricetulus_griseus_crigri ENSCGRG00000011928
cricetulus_griseus_crigri-picr ENSCGRG00015011751
mesocricetus_auratus ENSMAUG00000021246
microtus_ochrogaster ENSMOCG00000021263
peromyscus_maniculatus_bairdii ENSPEMG00000013472
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0021981
mus_spicilegus ENSMSIG00000026575
mus_musculus ENSMUSG00000006818
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0021039
mus_pahari MGP_PahariEiJ_G0023355
rattus_norvegicus ENSRNOG00000019048
nannospalax_galili ENSNGAG00000012434
jaculus_jaculus ENSJJAG00000018002
castor_canadensis ENSCCNG00000018104
dipodomys_ordii ENSDORG00000001358
heterocephalus_glaber_male ENSHGLG00100013543
heterocephalus_glaber_female ENSHGLG00000016518
fukomys_damarensis ENSFDAG00000021365
chinchilla_lanigera ENSCLAG00000010198
cavia_porcellus ENSCPOG00000036439
cavia_aperea ENSCAPG00000013375
octodon_degus ENSODEG00000007052
ictidomys_tridecemlineatus ENSSTOG00000008738
urocitellus_parryii ENSUPAG00010003043
spermophilus_dauricus ENSSDAG00000000227
marmota_marmota_marmota ENSMMMG00000009744
ochotona_princeps ENSOPRG00000004810
tupaia_belangeri ENSTBEG00000002100
bos_taurus ENSBTAG00000006523
bos_mutus ENSBMUG00000002696
bison_bison_bison ENSBBBG00000011253
capra_hircus ENSCHIG00000009947
ovis_aries ENSOARG00000004523
tursiops_truncatus ENSTTRG00000014364
tursiops_truncatus ENSTTRG00000010355
sus_scrofa ENSSSCG00000040317
vicugna_pacos ENSVPAG00000008201
pteropus_vampyrus ENSPVAG00000005302
myotis_lucifugus ENSMLUG00000012242
ursus_maritimus ENSUMAG00000011961
ailuropoda_melanoleuca ENSAMEG00000015466
ursus_americanus ENSUAMG00000010370
canis_lupus_familiaris ENSCAFG00000000671
canis_lupus_dingo ENSCAFG00020017714
vulpes_vulpes ENSVVUG00000006676
mustela_putorius_furo ENSMPUG00000005045
neovison_vison ENSNVIG00000010142
panthera_tigris_altaica ENSPTIG00000018855
panthera_pardus ENSPPRG00000019418
felis_catus ENSFCAG00000002843
equus_asinus_asinus ENSEASG00005019012
equus_caballus ENSECAG00000011797
equus_asinus_asinus ENSEASG00005015769
equus_caballus ENSECAG00000002023
meriones_unguiculatus ENSMUGG00000008381
oryctolagus_cuniculus ENSOCUG00000022337
canis_lupus_familiaris ENSCAFG00000028785
notamacropus_eugenii ENSMEUG00000005547
saimiri_boliviensis_boliviensis ENSSBOG00000000043
mus_spicilegus ENSMSIG00000017836
cyanistes_caeruleus ENSCCEG00000010658
neolamprologus_brichardi ENSNBRG00000003224
ciona_intestinalis ENSCING00000004261
ciona_savignyi ENSCSAVG00000011007
caenorhabditis_elegans_strain_n2 WBGene00004932
caenorhabditis_elegans_strain_n2 WBGene00004931
drosophila_melanogaster FBgn0010213
