apteryx_owenii ENSAOWG00000015686
apteryx_haastii ENSAHAG00000015811
apteryx_rowi ENSARWG00000015041
dromaius_novaehollandiae ENSDNVG00000018436
nothoprocta_perdicaria ENSNPEG00000012672
anser_brachyrhynchus ENSABRG00000000934
anas_platyrhynchos_platyrhynchos ENSAPLG00000013158
gallus_gallus ENSGALG00000004532
coturnix_japonica ENSCJPG00005014414
meleagris_gallopavo ENSMGAG00000005461
numida_meleagris ENSNMEG00000018510
lepidothrix_coronata ENSLCOG00000006107
manacus_vitellinus ENSMVIG00005003348
zonotrichia_albicollis ENSZALG00000000841
junco_hyemalis ENSJHYG00000012625
serinus_canaria ENSSCAG00000004080
taeniopygia_guttata ENSTGUG00000009020
lonchura_striata_domestica ENSLSDG00000017729
ficedula_albicollis ENSFALG00000000237
parus_major ENSPMJG00000003342
cyanistes_caeruleus ENSCCEG00000019517
melopsittacus_undulatus ENSMUNG00000014803
calidris_pygmaea ENSCPGG00000008532
calidris_pugnax ENSCPUG00000011054
crocodylus_porosus ENSCPRG00005004153
chelonoidis_abingdonii ENSCABG00000023005
gopherus_agassizii ENSGAGG00000000382
chrysemys_picta_bellii ENSCPBG00000016177
pelodiscus_sinensis ENSPSIG00000007531
anolis_carolinensis ENSACAG00000000318
notechis_scutatus ENSNSUG00000012719
pogona_vitticeps ENSPVIG00000015050
salvator_merianae ENSSMRG00000017166
sphenodon_punctatus ENSSPUG00000013009
phascolarctos_cinereus ENSPCIG00000001104
notamacropus_eugenii ENSMEUG00000002541
sarcophilus_harrisii ENSSHAG00000010139
monodelphis_domestica ENSMODG00000012367
dasypus_novemcinctus ENSDNOG00000009394
choloepus_hoffmanni ENSCHOG00000006258
loxodonta_africana ENSLAFG00000018078
procavia_capensis ENSPCAG00000003567
echinops_telfairi ENSETEG00000004988
pan_paniscus ENSPPAG00000042851
pan_troglodytes ENSPTRG00000010789
homo_sapiens ENSG00000168813
gorilla_gorilla ENSGGOG00000010501
pongo_abelii ENSPPYG00000010581
nomascus_leucogenys ENSNLEG00000010854
mandrillus_leucophaeus ENSMLEG00000043374
cercocebus_atys ENSCATG00000032058
papio_anubis ENSPANG00000010840
theropithecus_gelada ENSTGEG00000015810
macaca_mulatta ENSMMUG00000010840
macaca_fascicularis ENSMFAG00000031054
macaca_nemestrina ENSMNEG00000028743
chlorocebus_sabaeus ENSCSAG00000004822
piliocolobus_tephrosceles ENSPTEG00000039081
colobus_angolensis_palliatus ENSCANG00000041640
rhinopithecus_roxellana ENSRROG00000033058
rhinopithecus_bieti ENSRBIG00000034646
saimiri_boliviensis_boliviensis ENSSBOG00000029395
callithrix_jacchus ENSCJAG00000018378
cebus_capucinus ENSCCAG00000032775
aotus_nancymaae ENSANAG00000022070
carlito_syrichta ENSTSYG00000005934
prolemur_simus ENSPSMG00000015392
propithecus_coquereli ENSPCOG00000017580
microcebus_murinus ENSMICG00000012333
otolemur_garnettii ENSOGAG00000002674
tupaia_belangeri ENSTBEG00000004333
dipodomys_ordii ENSDORG00000013877
castor_canadensis ENSCCNG00000015939
mus_musculus ENSMUSG00000044452
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0030692
mus_spicilegus ENSMSIG00000018409
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0029593
mus_pahari MGP_PahariEiJ_G0012827
rattus_norvegicus ENSRNOG00000013565
meriones_unguiculatus ENSMUGG00000017441
peromyscus_maniculatus_bairdii ENSPEMG00000023579
microtus_ochrogaster ENSMOCG00000017422
cricetulus_griseus_chok1gshd ENSCGRG00001020787
cricetulus_griseus_crigri-picr ENSCGRG00015020622
cricetulus_griseus_crigri ENSCGRG00000017798
mesocricetus_auratus ENSMAUG00000014669
nannospalax_galili ENSNGAG00000010990
urocitellus_parryii ENSUPAG00010010113
ictidomys_tridecemlineatus ENSSTOG00000022278
spermophilus_dauricus ENSSDAG00000005523
marmota_marmota_marmota ENSMMMG00000007322
cavia_aperea ENSCAPG00000017008
cavia_porcellus ENSCPOG00000012473
octodon_degus ENSODEG00000013993
chinchilla_lanigera ENSCLAG00000012690
heterocephalus_glaber_female ENSHGLG00000014642
heterocephalus_glaber_male ENSHGLG00100007655
fukomys_damarensis ENSFDAG00000011656
oryctolagus_cuniculus ENSOCUG00000014069
ochotona_princeps ENSOPRG00000016090
equus_asinus_asinus ENSEASG00005020999
equus_caballus ENSECAG00000017052
myotis_lucifugus ENSMLUG00000002595
pteropus_vampyrus ENSPVAG00000014412
ursus_americanus ENSUAMG00000007320
ursus_maritimus ENSUMAG00000013564
ailuropoda_melanoleuca ENSAMEG00000009742
neovison_vison ENSNVIG00000019975
mustela_putorius_furo ENSMPUG00000007979
canis_lupus_dingo ENSCAFG00020019878
canis_lupus_familiaris ENSCAFG00000007590
vulpes_vulpes ENSVVUG00000016742
panthera_tigris_altaica ENSPTIG00000000684
panthera_pardus ENSPPRG00000006540
felis_catus ENSFCAG00000010663
bos_mutus ENSBMUG00000018933
bos_taurus ENSBTAG00000014123
bison_bison_bison ENSBBBG00000010540
capra_hircus ENSCHIG00000026183
ovis_aries ENSOARG00000004147
tursiops_truncatus ENSTTRG00000017172
sus_scrofa ENSSSCG00000025139
vicugna_pacos ENSVPAG00000012044
erinaceus_europaeus ENSEEUG00000012205
sorex_araneus ENSSARG00000006132
jaculus_jaculus ENSJJAG00000014559
ornithorhynchus_anatinus ENSOANG00000002786
xenopus_tropicalis ENSXETG00000013603
latimeria_chalumnae ENSLACG00000010271
takifugu_rubripes ENSTRUG00000020906
tetraodon_nigroviridis ENSTNIG00000003653
mola_mola ENSMMOG00000015530
gasterosteus_aculeatus ENSGACG00000014238
fundulus_heteroclitus ENSFHEG00000018679
cyprinodon_variegatus ENSCVAG00000004478
poecilia_formosa ENSPFOG00000005589
poecilia_mexicana ENSPMEG00000010595
poecilia_latipinna ENSPLAG00000023819
poecilia_reticulata ENSPREG00000002931
xiphophorus_maculatus ENSXMAG00000028404
xiphophorus_couchianus ENSXCOG00000017823
gambusia_affinis ENSGAFG00000016751
oryzias_latipes ENSORLG00020016312
oryzias_latipes_asm223469v1 ENSORLG00015014014
oryzias_latipes ENSORLG00000015469
oryzias_melastigma ENSOMEG00000021403
cynoglossus_semilaevis ENSCSEG00000000352
amphiprion_ocellaris ENSAOCG00000009461
amphiprion_ocellaris ENSAOCG00000004957
amphiprion_percula ENSAPEG00000006089
acanthochromis_polyacanthus ENSAPOG00000020338
stegastes_partitus ENSSPAG00000000213
kryptolebias_marmoratus ENSKMAG00000013647
seriola_dumerili ENSSDUG00000011201
seriola_lalandi_dorsalis ENSSLDG00000013410
scophthalmus_maximus ENSSMAG00000013249
monopterus_albus ENSMALG00000014952
mastacembelus_armatus ENSMAMG00000009452
anabas_testudineus ENSATEG00000008654
astatotilapia_calliptera ENSACLG00000022735
maylandia_zebra ENSMZEG00005005045
haplochromis_burtoni ENSHBUG00000021099
pundamilia_nyererei ENSPNYG00000017090
neolamprologus_brichardi ENSNBRG00000004225
oreochromis_niloticus ENSONIG00000020209
oreochromis_niloticus ENSONIG00000003218
amphilophus_citrinellus ENSACIG00000007824
labrus_bergylta ENSLBEG00000002100
periophthalmus_magnuspinnatus ENSPMGG00000005515
hippocampus_comes ENSHCOG00000015757
gadus_morhua ENSGMOG00000013589
esox_lucius ENSELUG00000019939
pygocentrus_nattereri ENSPNAG00000015867
astyanax_mexicanus ENSAMXG00000006289
ictalurus_punctatus ENSIPUG00000020853
danio_rerio ENSDARG00000052164
paramormyrops_kingsleyae ENSPKIG00000011271
scleropages_formosus ENSSFOG00015018602
lepisosteus_oculatus ENSLOCG00000005787
petromyzon_marinus ENSPMAG00000003031
