chelonoidis_abingdonii ENSCABG00000008956
gopherus_agassizii ENSGAGG00000025427
chrysemys_picta_bellii ENSCPBG00000009843
pelodiscus_sinensis ENSPSIG00000010793
apteryx_haastii ENSAHAG00000010569
apteryx_owenii ENSAOWG00000014163
apteryx_rowi ENSARWG00000017247
dromaius_novaehollandiae ENSDNVG00000011971
nothoprocta_perdicaria ENSNPEG00000005336
serinus_canaria ENSSCAG00000007546
lonchura_striata_domestica ENSLSDG00000007839
junco_hyemalis ENSJHYG00000004004
zonotrichia_albicollis ENSZALG00000003798
ficedula_albicollis ENSFALG00000002510
parus_major ENSPMJG00000016956
lepidothrix_coronata ENSLCOG00000001182
manacus_vitellinus ENSMVIG00005005997
calidris_pygmaea ENSCPGG00000008228
calidris_pugnax ENSCPUG00000001802
melopsittacus_undulatus ENSMUNG00000000415
anas_platyrhynchos_platyrhynchos ENSAPLG00000012404
anser_brachyrhynchus ENSABRG00000004243
meleagris_gallopavo ENSMGAG00000013203
crocodylus_porosus ENSCPRG00005009284
notechis_scutatus ENSNSUG00000009282
anolis_carolinensis ENSACAG00000012996
salvator_merianae ENSSMRG00000013845
gallus_gallus ENSGALG00000010974
numida_meleagris ENSNMEG00000010830
taeniopygia_guttata ENSTGUG00000012655
pogona_vitticeps ENSPVIG00000024676
ornithorhynchus_anatinus ENSOANG00000012036
melopsittacus_undulatus ENSMUNG00000013373
phascolarctos_cinereus ENSPCIG00000001906
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0018926
mus_musculus ENSMUSG00000021095
mus_spicilegus ENSMSIG00000012040
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0018076
mus_pahari MGP_PahariEiJ_G0029835
rattus_norvegicus ENSRNOG00000010605
meriones_unguiculatus ENSMUGG00000014791
cricetulus_griseus_crigri-picr ENSCGRG00015015498
cricetulus_griseus_chok1gshd ENSCGRG00001006291
mesocricetus_auratus ENSMAUG00000021544
microtus_ochrogaster ENSMOCG00000012936
peromyscus_maniculatus_bairdii ENSPEMG00000017810
nannospalax_galili ENSNGAG00000008548
jaculus_jaculus ENSJJAG00000014492
dipodomys_ordii ENSDORG00000028176
castor_canadensis ENSCCNG00000017369
octodon_degus ENSODEG00000008722
chinchilla_lanigera ENSCLAG00000011687
heterocephalus_glaber_female ENSHGLG00000016799
heterocephalus_glaber_male ENSHGLG00100006573
ictidomys_tridecemlineatus ENSSTOG00000016175
urocitellus_parryii ENSUPAG00010003426
tupaia_belangeri ENSTBEG00000015016
prolemur_simus ENSPSMG00000024135
propithecus_coquereli ENSPCOG00000015208
microcebus_murinus ENSMICG00000045999
otolemur_garnettii ENSOGAG00000028102
pan_troglodytes ENSPTRG00000006687
pan_paniscus ENSPPAG00000040766
gorilla_gorilla ENSGGOG00000007819
homo_sapiens ENSG00000133937
pongo_abelii ENSPPYG00000006111
nomascus_leucogenys ENSNLEG00000017307
chlorocebus_sabaeus ENSCSAG00000010709
cercocebus_atys ENSCATG00000035942
macaca_fascicularis ENSMFAG00000046203
macaca_nemestrina ENSMNEG00000035703
theropithecus_gelada ENSTGEG00000004828
papio_anubis ENSPANG00000023077
rhinopithecus_roxellana ENSRROG00000036632
rhinopithecus_bieti ENSRBIG00000037617
piliocolobus_tephrosceles ENSPTEG00000009203
saimiri_boliviensis_boliviensis ENSSBOG00000019707
callithrix_jacchus ENSCJAG00000041716
cebus_capucinus ENSCCAG00000034870
aotus_nancymaae ENSANAG00000031179
ovis_aries ENSOARG00000015387
capra_hircus ENSCHIG00000022285
bos_mutus ENSBMUG00000020458
bos_taurus ENSBTAG00000010407
bison_bison_bison ENSBBBG00000022457
tursiops_truncatus ENSTTRG00000007961
sus_scrofa ENSSSCG00000002490
ursus_americanus ENSUAMG00000007828
ailuropoda_melanoleuca ENSAMEG00000006441
canis_lupus_familiaris ENSCAFG00000017684
canis_lupus_dingo ENSCAFG00020014253
neovison_vison ENSNVIG00000005479
mustela_putorius_furo ENSMPUG00000003137
panthera_pardus ENSPPRG00000001520
felis_catus ENSFCAG00000044773
equus_asinus_asinus ENSEASG00005021484
equus_caballus ENSECAG00000024741
pteropus_vampyrus ENSPVAG00000008020
sorex_araneus ENSSARG00000006664
myotis_lucifugus ENSMLUG00000004290
fukomys_damarensis ENSFDAG00000004035
cavia_porcellus ENSCPOG00000024717
panthera_tigris_altaica ENSPTIG00000010350
colobus_angolensis_palliatus ENSCANG00000025278
dasypus_novemcinctus ENSDNOG00000009490
oryctolagus_cuniculus ENSOCUG00000026355
vulpes_vulpes ENSVVUG00000018841
procavia_capensis ENSPCAG00000006902
loxodonta_africana ENSLAFG00000021599
ochotona_princeps ENSOPRG00000002305
erinaceus_europaeus ENSEEUG00000000502
notamacropus_eugenii ENSMEUG00000008495
phascolarctos_cinereus ENSPCIG00000025092
sarcophilus_harrisii ENSSHAG00000014598
monodelphis_domestica ENSMODG00000012586
xenopus_tropicalis ENSXETG00000023328
latimeria_chalumnae ENSLACG00000005216
danio_rerio ENSDARG00000059073
esox_lucius ENSELUG00000024332
takifugu_rubripes ENSTRUG00000006728
cynoglossus_semilaevis ENSCSEG00000017152
poecilia_latipinna ENSPLAG00000008612
poecilia_latipinna ENSPLAG00000008561
poecilia_formosa ENSPFOG00000008510
poecilia_mexicana ENSPMEG00000014296
poecilia_reticulata ENSPREG00000012105
gambusia_affinis ENSGAFG00000010789
xiphophorus_maculatus ENSXMAG00000005414
fundulus_heteroclitus ENSFHEG00000015068
cyprinodon_variegatus ENSCVAG00000000515
kryptolebias_marmoratus ENSKMAG00000001633
oryzias_latipes ENSORLG00000028495
oryzias_latipes ENSORLG00020021818
oryzias_latipes_asm223469v1 ENSORLG00015019679
oryzias_melastigma ENSOMEG00000018717
mola_mola ENSMMOG00000018548
monopterus_albus ENSMALG00000009575
astatotilapia_calliptera ENSACLG00000007961
pundamilia_nyererei ENSPNYG00000017923
maylandia_zebra ENSMZEG00005016973
haplochromis_burtoni ENSHBUG00000018955
oreochromis_niloticus ENSONIG00000010422
anabas_testudineus ENSATEG00000014030
mastacembelus_armatus ENSMAMG00000016890
amphiprion_ocellaris ENSAOCG00000012083
amphiprion_percula ENSAPEG00000022761
acanthochromis_polyacanthus ENSAPOG00000006752
amphilophus_citrinellus ENSACIG00000017432
seriola_lalandi_dorsalis ENSSLDG00000012066
seriola_dumerili ENSSDUG00000021690
labrus_bergylta ENSLBEG00000020102
gasterosteus_aculeatus ENSGACG00000013047
scophthalmus_maximus ENSSMAG00000015511
hippocampus_comes ENSHCOG00000003241
periophthalmus_magnuspinnatus ENSPMGG00000004753
gadus_morhua ENSGMOG00000006101
pygocentrus_nattereri ENSPNAG00000000960
astyanax_mexicanus ENSAMXG00000010712
ictalurus_punctatus ENSIPUG00000005011
scleropages_formosus ENSSFOG00015004143
paramormyrops_kingsleyae ENSPKIG00000022676
lepisosteus_oculatus ENSLOCG00000008557
