eptatretus_burgeri ENSEBUG00000015886
petromyzon_marinus ENSPMAG00000001801
paramormyrops_kingsleyae ENSPKIG00000005049
danio_rerio ENSDARG00000056479
pygocentrus_nattereri ENSPNAG00000012540
ictalurus_punctatus ENSIPUG00000008650
denticeps_clupeoides ENSDCDG00000027274
astyanax_mexicanus ENSAMXG00005018706
astyanax_mexicanus ENSAMXG00000032564
ictalurus_punctatus ENSIPUG00000020508
danio_rerio ENSDARG00000029663
denticeps_clupeoides ENSDCDG00000032925
hucho_hucho ENSHHUG00000048912
hucho_hucho ENSHHUG00000033859
esox_lucius ENSELUG00000015413
danio_rerio ENSDARG00000052263
clupea_harengus ENSCHAG00000026087
hucho_hucho ENSHHUG00000036473
hucho_hucho ENSHHUG00000043386
seriola_lalandi ENSSLDG00000011757
cynoglossus_semilaevis ENSCSEG00000020977
lates_calcarifer ENSLCAG00010015273
mastacembelus_armatus ENSMAMG00000018306
anabas_testudineus ENSATEG00000015844
monopterus_albus ENSMALG00000006985
gasterosteus_aculeatus ENSGACG00000019642
gadus_morhua ENSGMOG00000010022
poecilia_reticulata ENSPREG00000004889
cyprinodon_variegatus ENSCVAG00000022799
oryzias_latipes ENSORLG00000021846
oryzias_latipes ENSORLG00015000618
oryzias_latipes ENSORLG00020021697
oryzias_melastigma ENSOMEG00000009074
scleropages_formosus ENSSFOG00015011140
scleropages_formosus ENSSFOG00015001293
paramormyrops_kingsleyae ENSPKIG00000004714
lepisosteus_oculatus ENSLOCG00000016037
erpetoichthys_calabaricus ENSECRG00000020049
anolis_carolinensis ENSACAG00000009125
larimichthys_crocea ENSLCRG00005000142
takifugu_rubripes ENSTRUG00000023164
haplochromis_burtoni ENSHBUG00000010304
pundamilia_nyererei ENSPNYG00000009172
maylandia_zebra ENSMZEG00005018407
amphilophus_citrinellus ENSACIG00000019049
oryzias_latipes ENSORLG00015010986
monopterus_albus ENSMALG00000012003
mastacembelus_armatus ENSMAMG00000008995
scophthalmus_maximus ENSSMAG00000017528
betta_splendens ENSBSLG00000017531
oryzias_melastigma ENSOMEG00000006036
gadus_morhua ENSGMOG00000004888
pygocentrus_nattereri ENSPNAG00000013863
electrophorus_electricus ENSEEEG00000002621
latimeria_chalumnae ENSLACG00000012717
callorhinchus_milii ENSCMIG00000020055
anabas_testudineus ENSATEG00000008052
fundulus_heteroclitus ENSFHEG00000022985
mola_mola ENSMMOG00000007951
periophthalmus_magnuspinnatus ENSPMGG00000014406
scleropages_formosus ENSSFOG00015020836
paramormyrops_kingsleyae ENSPKIG00000016450
scophthalmus_maximus ENSSMAG00000009201
cynoglossus_semilaevis ENSCSEG00000018732
hippocampus_comes ENSHCOG00000019468
labrus_bergylta ENSLBEG00000021040
amphiprion_percula ENSAPEG00000012105
gouania_willdenowi ENSGWIG00000024167
maylandia_zebra ENSMZEG00005009365
astatotilapia_calliptera ENSACLG00000013668
pundamilia_nyererei ENSPNYG00000010377
neolamprologus_brichardi ENSNBRG00000003873
poecilia_formosa ENSPFOG00000012594
poecilia_latipinna ENSPLAG00000018655
poecilia_mexicana ENSPMEG00000002054
poecilia_reticulata ENSPREG00000003616
gambusia_affinis ENSGAFG00000019305
xiphophorus_maculatus ENSXMAG00000022299
fundulus_heteroclitus ENSFHEG00000014924
kryptolebias_marmoratus ENSKMAG00000006810
lates_calcarifer ENSLCAG00010011691
mastacembelus_armatus ENSMAMG00000001408
clupea_harengus ENSCHAG00000025082
seriola_dumerili ENSSDUG00000004698
gasterosteus_aculeatus ENSGACG00000000789
oreochromis_niloticus ENSONIG00000002065
gadus_morhua ENSGMOG00000007293
pygocentrus_nattereri ENSPNAG00000013004
amphiprion_ocellaris ENSAOCG00000003965
anabas_testudineus ENSATEG00000002479
seriola_lalandi ENSSLDG00000012251
astyanax_mexicanus ENSAMXG00005014636
danio_rerio ENSDARG00000058044
ictalurus_punctatus ENSIPUG00000017890
haplochromis_burtoni ENSHBUG00000000418
neolamprologus_brichardi ENSNBRG00000024241
cyprinodon_variegatus ENSCVAG00000019300
stegastes_partitus ENSSPAG00000022676
larimichthys_crocea ENSLCRG00005008626
denticeps_clupeoides ENSDCDG00000005609
cottoperca_gobio ENSCGOG00000017264
takifugu_rubripes ENSTRUG00000004287
amphilophus_citrinellus ENSACIG00000014625
betta_splendens ENSBSLG00000001337
acanthochromis_polyacanthus ENSAPOG00000012767
parambassis_ranga ENSPRNG00000020193
mola_mola ENSMMOG00000020522
hucho_hucho ENSHHUG00000044358
esox_lucius ENSELUG00000023815
electrophorus_electricus ENSEEEG00000020028
clupea_harengus ENSCHAG00000013009
astyanax_mexicanus ENSAMXG00000003547
hucho_hucho ENSHHUG00000023214
esox_lucius ENSELUG00000012428
paramormyrops_kingsleyae ENSPKIG00000003902
lepisosteus_oculatus ENSLOCG00000001709
erpetoichthys_calabaricus ENSECRG00000000437
mus_musculus ENSMUSG00000024870
mus_caroli MGP_CAROLIEiJ_G0022536
mus_spicilegus ENSMSIG00000004315
meriones_unguiculatus ENSMUGG00000004867
cricetulus_griseus ENSCGRG00000015564
peromyscus_maniculatus ENSPEMG00000030062
microtus_ochrogaster ENSMOCG00000014673
mus_pahari MGP_PahariEiJ_G0014033
mus_spretus MGP_SPRETEiJ_G0023450
rattus_norvegicus ENSRNOG00000050510
cricetulus_griseus ENSCGRG00015016817
cricetulus_griseus ENSCGRG00001014956
nannospalax_galili ENSNGAG00000015910
jaculus_jaculus ENSJJAG00000016545
castor_canadensis ENSCCNG00000024484
phascolarctos_cinereus ENSPCIG00000008407
vombatus_ursinus ENSVURG00010001001
notamacropus_eugenii ENSMEUG00000000023
monodelphis_domestica ENSMODG00000008371
sarcophilus_harrisii ENSSHAG00000010376
pan_paniscus ENSPPAG00000039725
pan_troglodytes ENSPTRG00000040824
gorilla_gorilla ENSGGOG00000023637
pongo_abelii ENSPPYG00000003031
macaca_mulatta ENSMMUG00000046183
saimiri_boliviensis ENSSBOG00000033554
cebus_capucinus ENSCCAG00000021540
callithrix_jacchus ENSCJAG00000047933
propithecus_coquereli ENSPCOG00000025845
microcebus_murinus ENSMICG00000029171
heterocephalus_glaber ENSHGLG00000009071
fukomys_damarensis ENSFDAG00000009722
octodon_degus ENSODEG00000006914
bos_indicus ENSBIXG00005002866
bos_indicus ENSBIXG00000009983
bos_mutus ENSBMUG00000000533
bison_bison ENSBBBG00000025328
capra_hircus ENSCHIG00000015549
tursiops_truncatus ENSTTRG00000014408
equus_asinus ENSEASG00005004933
pteropus_vampyrus ENSPVAG00000016978
theropithecus_gelada ENSTGEG00000028641
castor_canadensis ENSCCNG00000002182
canis_lupus ENSCAFG00020002185
canis_lupus ENSCAFG00000025419
vulpes_vulpes ENSVVUG00000020232
myotis_lucifugus ENSMLUG00000023020
spermophilus_dauricus ENSSDAG00000011874
marmota_marmota ENSMMMG00000021553
dipodomys_ordii ENSDORG00000002511
prolemur_simus ENSPSMG00000025915
callithrix_jacchus ENSCJAG00000001599
carlito_syrichta ENSTSYG00000025638
cavia_aperea ENSCAPG00000015495
panthera_tigris ENSPTIG00000011013
vulpes_vulpes ENSVVUG00000027023
bos_taurus ENSBTAG00000046485
ovis_aries ENSOARG00000003523
ictidomys_tridecemlineatus ENSSTOG00000011052
fukomys_damarensis ENSFDAG00000010180
papio_anubis ENSPANG00000033073
macaca_fascicularis ENSMFAG00000040560
mandrillus_leucophaeus ENSMLEG00000040858
chlorocebus_sabaeus ENSCSAG00000008145
gorilla_gorilla ENSGGOG00000009755
canis_lupus ENSCAFG00020015406
macaca_mulatta ENSMMUG00000031202
pan_paniscus ENSPPAG00000041445
pan_troglodytes ENSPTRG00000003915
homo_sapiens ENSG00000174903
nomascus_leucogenys ENSNLEG00000006058
rhinopithecus_roxellana ENSRROG00000030008
rhinopithecus_bieti ENSRBIG00000035442
colobus_angolensis ENSCANG00000042299
macaca_nemestrina ENSMNEG00000032334
aotus_nancymaae ENSANAG00000022585
otolemur_garnettii ENSOGAG00000028013
chinchilla_lanigera ENSCLAG00000015776
octodon_degus ENSODEG00000017847
heterocephalus_glaber ENSHGLG00100006292
urocitellus_parryii ENSUPAG00010008854
ursus_americanus ENSUAMG00000021114
ailuropoda_melanoleuca ENSAMEG00000017135
neovison_vison ENSNVIG00000014843
panthera_pardus ENSPPRG00000010280
felis_catus ENSFCAG00000036658
erinaceus_europaeus ENSEEUG00000013465
equus_caballus ENSECAG00000041646
mustela_putorius ENSMPUG00000011305
ursus_maritimus ENSUMAG00000011180
cavia_porcellus ENSCPOG00000014868
piliocolobus_tephrosceles ENSPTEG00000033185
loxodonta_africana ENSLAFG00000021408
procavia_capensis ENSPCAG00000015578
macaca_fascicularis ENSMFAG00000000219
chelonoidis_abingdonii ENSCABG00000017258
gopherus_agassizii ENSGAGG00000023956
chrysemys_picta ENSCPBG00000022446
pogona_vitticeps ENSPVIG00000019903
salvator_merianae ENSSMRG00000011227
sphenodon_punctatus ENSSPUG00000007945
hucho_hucho ENSHHUG00000006731
hippocampus_comes ENSHCOG00000010023
astyanax_mexicanus ENSAMXG00005010396
ornithorhynchus_anatinus ENSOANG00000015820
callithrix_jacchus ENSCJAG00000054360
ochotona_princeps ENSOPRG00000016758
mesocricetus_auratus ENSMAUG00000010713
cercocebus_atys ENSCATG00000002342
canis_lupus ENSCAFG00000012855
ornithorhynchus_anatinus ENSOANG00000030973
hucho_hucho ENSHHUG00000004362
monopterus_albus ENSMALG00000021144
xenopus_tropicalis ENSXETG00000007095
labrus_bergylta ENSLBEG00000027781
gasterosteus_aculeatus ENSGACG00000003864
hippocampus_comes ENSHCOG00000001137
oryzias_latipes ENSORLG00020000892
