gopherus_agassizii ENSGAGG00000017772
chelonoidis_abingdonii ENSCABG00000020707
chrysemys_picta ENSCPBG00000009197
pelodiscus_sinensis ENSPSIG00000006913
anolis_carolinensis ENSACAG00000005028
pogona_vitticeps ENSPVIG00000007427
notechis_scutatus ENSNSUG00000002846
salvator_merianae ENSSMRG00000003322
sphenodon_punctatus ENSSPUG00000007725
lonchura_striata ENSLSDG00000010886
taeniopygia_guttata ENSTGUG00000014845
serinus_canaria ENSSCAG00000007168
parus_major ENSPMJG00000004574
ficedula_albicollis ENSFALG00000002391
junco_hyemalis ENSJHYG00000011331
lepidothrix_coronata ENSLCOG00000014899
gallus_gallus ENSGALG00000032893
coturnix_japonica ENSCJPG00005009067
numida_meleagris ENSNMEG00000009028
melopsittacus_undulatus ENSMUNG00000007595
nothoprocta_perdicaria ENSNPEG00000000621
bison_bison ENSBBBG00000009260
ursus_maritimus ENSUMAG00000004142
erinaceus_europaeus ENSEEUG00000008187
cricetulus_griseus ENSCGRG00001011813
cricetulus_griseus ENSCGRG00015024692
cricetulus_griseus ENSCGRG00000012414
mesocricetus_auratus ENSMAUG00000015952
microtus_ochrogaster ENSMOCG00000022223
peromyscus_maniculatus ENSPEMG00000019105
mus_musculus ENSMUSG00000041889
mus_spretus MGP_SPRETEiJ_G0015445
mus_spicilegus ENSMSIG00000016765
mus_caroli MGP_CAROLIEiJ_G0014638
mus_pahari MGP_PahariEiJ_G0027874
rattus_norvegicus ENSRNOG00000007369
meriones_unguiculatus ENSMUGG00000008108
nannospalax_galili ENSNGAG00000014499
dipodomys_ordii ENSDORG00000013464
castor_canadensis ENSCCNG00000031552
jaculus_jaculus ENSJJAG00000015452
spermophilus_dauricus ENSSDAG00000004967
oryctolagus_cuniculus ENSOCUG00000007489
ochotona_princeps ENSOPRG00000007785
tupaia_belangeri ENSTBEG00000010792
procavia_capensis ENSPCAG00000008800
loxodonta_africana ENSLAFG00000012568
echinops_telfairi ENSETEG00000002783
prolemur_simus ENSPSMG00000000489
microcebus_murinus ENSMICG00000048002
propithecus_coquereli ENSPCOG00000027691
otolemur_garnettii ENSOGAG00000006169
heterocephalus_glaber ENSHGLG00000009993
heterocephalus_glaber ENSHGLG00100015995
fukomys_damarensis ENSFDAG00000005053
octodon_degus ENSODEG00000011253
chinchilla_lanigera ENSCLAG00000014882
cavia_aperea ENSCAPG00000007516
cavia_porcellus ENSCPOG00000000765
vulpes_vulpes ENSVVUG00000006311
canis_lupus ENSCAFG00020016204
ailuropoda_melanoleuca ENSAMEG00000012048
panthera_tigris ENSPTIG00000012401
felis_catus ENSFCAG00000000445
panthera_pardus ENSPPRG00000004936
mustela_putorius ENSMPUG00000010884
neovison_vison ENSNVIG00000014476
ursus_americanus ENSUAMG00000020096
equus_caballus ENSECAG00000021280
equus_asinus ENSEASG00005019906
carlito_syrichta ENSTSYG00000033087
dasypus_novemcinctus ENSDNOG00000004021
pan_paniscus ENSPPAG00000041154
pan_troglodytes ENSPTRG00000001839
gorilla_gorilla ENSGGOG00000006801
homo_sapiens ENSG00000198892
pongo_abelii ENSPPYG00000000358
nomascus_leucogenys ENSNLEG00000018087
rhinopithecus_bieti ENSRBIG00000038365
rhinopithecus_roxellana ENSRROG00000024414
piliocolobus_tephrosceles ENSPTEG00000027409
colobus_angolensis ENSCANG00000041499
macaca_fascicularis ENSMFAG00000045544
macaca_nemestrina ENSMNEG00000041267
papio_anubis ENSPANG00000009053
theropithecus_gelada ENSTGEG00000020237
mandrillus_leucophaeus ENSMLEG00000034649
cercocebus_atys ENSCATG00000038919
chlorocebus_sabaeus ENSCSAG00000014044
callithrix_jacchus ENSCJAG00000040532
saimiri_boliviensis ENSSBOG00000029406
cebus_capucinus ENSCCAG00000010420
aotus_nancymaae ENSANAG00000033085
macaca_mulatta ENSMMUG00000001921
urocitellus_parryii ENSUPAG00010008814
ictidomys_tridecemlineatus ENSSTOG00000024090
marmota_marmota ENSMMMG00000012653
ovis_aries ENSOARG00000000111
capra_hircus ENSCHIG00000013427
bos_indicus ENSBIXG00000012741
bos_indicus ENSBIXG00005003129
bos_taurus ENSBTAG00000050933
sus_scrofa ENSSSCG00000031981
bos_mutus ENSBMUG00000018322
tursiops_truncatus ENSTTRG00000005970
sorex_araneus ENSSARG00000005239
notamacropus_eugenii ENSMEUG00000006500
vombatus_ursinus ENSVURG00010003461
sarcophilus_harrisii ENSSHAG00000010739
monodelphis_domestica ENSMODG00000000492
ornithorhynchus_anatinus ENSOANG00000009360
xenopus_tropicalis ENSXETG00000003712
latimeria_chalumnae ENSLACG00000013077
scleropages_formosus ENSSFOG00015018521
paramormyrops_kingsleyae ENSPKIG00000017242
clupea_harengus ENSCHAG00000018848
clupea_harengus ENSCHAG00000000208
denticeps_clupeoides ENSDCDG00000016779
monopterus_albus ENSMALG00000010785
mastacembelus_armatus ENSMAMG00000008778
anabas_testudineus ENSATEG00000025039
betta_splendens ENSBSLG00000025850
seriola_dumerili ENSSDUG00000019733
cynoglossus_semilaevis ENSCSEG00000018934
amphiprion_ocellaris ENSAOCG00000006890
amphiprion_percula ENSAPEG00000009790
acanthochromis_polyacanthus ENSAPOG00000000594
stegastes_partitus ENSSPAG00000015128
parambassis_ranga ENSPRNG00000000730
xiphophorus_maculatus ENSXMAG00000006012
poecilia_formosa ENSPFOG00000022821
poecilia_mexicana ENSPMEG00000021463
poecilia_reticulata ENSPREG00000009085
poecilia_latipinna ENSPLAG00000012876
xiphophorus_couchianus ENSXCOG00000013890
