phascolarctos_cinereus ENSPCIG00000010112
notamacropus_eugenii ENSMEUG00000015874
monodelphis_domestica ENSMODG00000013812
sarcophilus_harrisii ENSSHAG00000005960
bos_taurus ENSBTAG00000017814
bos_mutus ENSBMUG00000005907
bison_bison_bison ENSBBBG00000008710
capra_hircus ENSCHIG00000005629
ovis_aries ENSOARG00000004703
sus_scrofa ENSSSCG00000025126
tursiops_truncatus ENSTTRG00000002322
ursus_americanus ENSUAMG00000004757
ursus_maritimus ENSUMAG00000018386
ailuropoda_melanoleuca ENSAMEG00000000204
mustela_putorius_furo ENSMPUG00000007193
neovison_vison ENSNVIG00000018801
canis_lupus_dingo ENSCAFG00020019268
canis_lupus_familiaris ENSCAFG00000007111
vulpes_vulpes ENSVVUG00000015287
panthera_pardus ENSPPRG00000014053
panthera_tigris_altaica ENSPTIG00000006166
felis_catus ENSFCAG00000008889
pteropus_vampyrus ENSPVAG00000000497
myotis_lucifugus ENSMLUG00000006431
equus_caballus ENSECAG00000021101
tupaia_belangeri ENSTBEG00000001356
castor_canadensis ENSCCNG00000009552
ovis_aries ENSOARG00000001961
equus_asinus_asinus ENSEASG00005021421
rhinopithecus_roxellana ENSRROG00000033623
macaca_mulatta ENSMMUG00000022129
prolemur_simus ENSPSMG00000024226
propithecus_coquereli ENSPCOG00000024342
microcebus_murinus ENSMICG00000031932
otolemur_garnettii ENSOGAG00000003235
pan_troglodytes ENSPTRG00000010830
pan_paniscus ENSPPAG00000032904
homo_sapiens ENSG00000153902
gorilla_gorilla ENSGGOG00000024078
pongo_abelii ENSPPYG00000009850
macaca_nemestrina ENSMNEG00000043792
macaca_fascicularis ENSMFAG00000042528
papio_anubis ENSPANG00000014049
theropithecus_gelada ENSTGEG00000013115
mandrillus_leucophaeus ENSMLEG00000027922
cercocebus_atys ENSCATG00000029831
chlorocebus_sabaeus ENSCSAG00000004545
piliocolobus_tephrosceles ENSPTEG00000020004
colobus_angolensis_palliatus ENSCANG00000038458
rhinopithecus_bieti ENSRBIG00000044111
saimiri_boliviensis_boliviensis ENSSBOG00000033090
cebus_capucinus ENSCCAG00000034891
callithrix_jacchus ENSCJAG00000010603
aotus_nancymaae ENSANAG00000031634
carlito_syrichta ENSTSYG00000032297
mus_musculus ENSMUSG00000036560
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0030655
mus_spicilegus ENSMSIG00000012441
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0029559
mus_pahari MGP_PahariEiJ_G0012791
rattus_norvegicus ENSRNOG00000021087
meriones_unguiculatus ENSMUGG00000014356
peromyscus_maniculatus_bairdii ENSPEMG00000030129
microtus_ochrogaster ENSMOCG00000000539
cricetulus_griseus_crigri-picr ENSCGRG00015013605
cricetulus_griseus_chok1gshd ENSCGRG00001012988
mesocricetus_auratus ENSMAUG00000021244
nannospalax_galili ENSNGAG00000008749
jaculus_jaculus ENSJJAG00000018358
urocitellus_parryii ENSUPAG00010010882
ictidomys_tridecemlineatus ENSSTOG00000011421
marmota_marmota_marmota ENSMMMG00000006277
heterocephalus_glaber_male ENSHGLG00100006530
heterocephalus_glaber_female ENSHGLG00000018052
fukomys_damarensis ENSFDAG00000019282
chinchilla_lanigera ENSCLAG00000016440
cavia_aperea ENSCAPG00000015319
cavia_porcellus ENSCPOG00000002945
octodon_degus ENSODEG00000014287
oryctolagus_cuniculus ENSOCUG00000004599
ochotona_princeps ENSOPRG00000014338
castor_canadensis ENSCCNG00000000767
dipodomys_ordii ENSDORG00000024390
spermophilus_dauricus ENSSDAG00000007953
dasypus_novemcinctus ENSDNOG00000037617
loxodonta_africana ENSLAFG00000018063
procavia_capensis ENSPCAG00000009670
echinops_telfairi ENSETEG00000012829
ornithorhynchus_anatinus ENSOANG00000012504
lonchura_striata_domestica ENSLSDG00000002239
