petromyzon_marinus ENSPMAG00000008632
eptatretus_burgeri ENSEBUG00000016525
scophthalmus_maximus ENSSMAG00000017273
cynoglossus_semilaevis ENSCSEG00000005696
seriola_lalandi_dorsalis ENSSLDG00000016804
seriola_dumerili ENSSDUG00000017886
mastacembelus_armatus ENSMAMG00000021479
monopterus_albus ENSMALG00000011669
anabas_testudineus ENSATEG00000014817
fundulus_heteroclitus ENSFHEG00000014742
cyprinodon_variegatus ENSCVAG00000006852
xiphophorus_maculatus ENSXMAG00000003220
xiphophorus_couchianus ENSXCOG00000001413
gambusia_affinis ENSGAFG00000016592
poecilia_formosa ENSPFOG00000008097
poecilia_latipinna ENSPLAG00000003442
poecilia_mexicana ENSPMEG00000005401
poecilia_reticulata ENSPREG00000012169
poecilia_reticulata ENSPREG00000015008
kryptolebias_marmoratus ENSKMAG00000003670
oryzias_latipes_asm223469v1 ENSORLG00015016621
oryzias_latipes ENSORLG00020019666
oryzias_latipes ENSORLG00000002204
oryzias_melastigma ENSOMEG00000018136
maylandia_zebra ENSMZEG00005005126
astatotilapia_calliptera ENSACLG00000018138
haplochromis_burtoni ENSHBUG00000013048
pundamilia_nyererei ENSPNYG00000014211
oreochromis_niloticus ENSONIG00000005418
neolamprologus_brichardi ENSNBRG00000000465
amphilophus_citrinellus ENSACIG00000022742
amphiprion_ocellaris ENSAOCG00000017254
amphiprion_percula ENSAPEG00000009166
acanthochromis_polyacanthus ENSAPOG00000005083
stegastes_partitus ENSSPAG00000006995
takifugu_rubripes ENSTRUG00000021957
tetraodon_nigroviridis ENSTNIG00000016809
mola_mola ENSMMOG00000002774
labrus_bergylta ENSLBEG00000006872
gasterosteus_aculeatus ENSGACG00000017004
hippocampus_comes ENSHCOG00000021007
periophthalmus_magnuspinnatus ENSPMGG00000017406
gadus_morhua ENSGMOG00000008905
esox_lucius ENSELUG00000008176
pygocentrus_nattereri ENSPNAG00000010939
astyanax_mexicanus ENSAMXG00000016965
ictalurus_punctatus ENSIPUG00000009503
danio_rerio ENSDARG00000071671
scleropages_formosus ENSSFOG00015006602
paramormyrops_kingsleyae ENSPKIG00000014224
lepisosteus_oculatus ENSLOCG00000001142
xenopus_tropicalis ENSXETG00000007198
anolis_carolinensis ENSACAG00000000727
pogona_vitticeps ENSPVIG00000016568
notechis_scutatus ENSNSUG00000007149
salvator_merianae ENSSMRG00000010320
sphenodon_punctatus ENSSPUG00000005809
gopherus_agassizii ENSGAGG00000021032
chrysemys_picta_bellii ENSCPBG00000023489
chelonoidis_abingdonii ENSCABG00000000676
pelodiscus_sinensis ENSPSIG00000010348
phascolarctos_cinereus ENSPCIG00000008057
notamacropus_eugenii ENSMEUG00000000953
sarcophilus_harrisii ENSSHAG00000003988
monodelphis_domestica ENSMODG00000010220
sorex_araneus ENSSARG00000011747
erinaceus_europaeus ENSEEUG00000012769
pteropus_vampyrus ENSPVAG00000017111
capra_hircus ENSCHIG00000016120
ovis_aries ENSOARG00000005158
bos_mutus ENSBMUG00000014863
bos_taurus ENSBTAG00000016559
bison_bison_bison ENSBBBG00000020494
tursiops_truncatus ENSTTRG00000010259
sus_scrofa ENSSSCG00000013039
ursus_maritimus ENSUMAG00000001420
ursus_americanus ENSUAMG00000015205
ailuropoda_melanoleuca ENSAMEG00000018038
neovison_vison ENSNVIG00000019719
canis_lupus_familiaris ENSCAFG00000014585
canis_lupus_dingo ENSCAFG00020014104
vulpes_vulpes ENSVVUG00000029773
panthera_pardus ENSPPRG00000014703
panthera_tigris_altaica ENSPTIG00000018201
felis_catus ENSFCAG00000005943
equus_asinus_asinus ENSEASG00005019979
equus_caballus ENSECAG00000009994
dipodomys_ordii ENSDORG00000001627
castor_canadensis ENSCCNG00000026269
mus_musculus ENSMUSG00000037349
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0023536
mus_spicilegus ENSMSIG00000019552
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0022626
mus_pahari MGP_PahariEiJ_G0014120
rattus_norvegicus ENSRNOG00000021158
meriones_unguiculatus ENSMUGG00000004533
microtus_ochrogaster ENSMOCG00000018073
peromyscus_maniculatus_bairdii ENSPEMG00000002624
cricetulus_griseus_chok1gshd ENSCGRG00001001214
cricetulus_griseus_crigri ENSCGRG00000008391
cricetulus_griseus_crigri-picr ENSCGRG00015010608
nannospalax_galili ENSNGAG00000006861
jaculus_jaculus ENSJJAG00000021699
octodon_degus ENSODEG00000015641
cavia_porcellus ENSCPOG00000032982
heterocephalus_glaber_female ENSHGLG00000012442
heterocephalus_glaber_male ENSHGLG00100012995
fukomys_damarensis ENSFDAG00000007964
chinchilla_lanigera ENSCLAG00000016346
urocitellus_parryii ENSUPAG00010007753
marmota_marmota_marmota ENSMMMG00000007628
ictidomys_tridecemlineatus ENSSTOG00000021715
spermophilus_dauricus ENSSDAG00000009002
