apteryx_haastii ENSAHAG00000001912
apteryx_owenii ENSAOWG00000011221
apteryx_rowi ENSARWG00000009021
dromaius_novaehollandiae ENSDNVG00000006661
nothoprocta_perdicaria ENSNPEG00000002287
calidris_pugnax ENSCPUG00000005235
calidris_pygmaea ENSCPGG00000009927
serinus_canaria ENSSCAG00000014299
junco_hyemalis ENSJHYG00000008211
taeniopygia_guttata ENSTGUG00000007257
lonchura_striata_domestica ENSLSDG00000014010
parus_major ENSPMJG00000014301
lepidothrix_coronata ENSLCOG00000011635
anser_brachyrhynchus ENSABRG00000012664
anas_platyrhynchos_platyrhynchos ENSAPLG00000000690
gallus_gallus ENSGALG00000008165
meleagris_gallopavo ENSMGAG00000002586
coturnix_japonica ENSCJPG00005015919
numida_meleagris ENSNMEG00000011917
crocodylus_porosus ENSCPRG00005014333
chelonoidis_abingdonii ENSCABG00000013105
gopherus_agassizii ENSGAGG00000020125
chrysemys_picta_bellii ENSCPBG00000012746
pelodiscus_sinensis ENSPSIG00000001856
anolis_carolinensis ENSACAG00000012391
pogona_vitticeps ENSPVIG00000016760
notechis_scutatus ENSNSUG00000005681
salvator_merianae ENSSMRG00000014814
mustela_putorius_furo ENSMPUG00000010723
neovison_vison ENSNVIG00000009359
ursus_maritimus ENSUMAG00000013744
ursus_americanus ENSUAMG00000008235
ailuropoda_melanoleuca ENSAMEG00000019237
myotis_lucifugus ENSMLUG00000014051
panthera_tigris_altaica ENSPTIG00000000621
panthera_pardus ENSPPRG00000020956
felis_catus ENSFCAG00000013366
erinaceus_europaeus ENSEEUG00000009213
bos_taurus ENSBTAG00000000102
bos_mutus ENSBMUG00000022221
bison_bison_bison ENSBBBG00000010237
capra_hircus ENSCHIG00000009039
ovis_aries ENSOARG00000016114
tursiops_truncatus ENSTTRG00000007307
sus_scrofa ENSSSCG00000008413
equus_caballus ENSECAG00000003142
equus_asinus_asinus ENSEASG00005000024
pteropus_vampyrus ENSPVAG00000005338
choloepus_hoffmanni ENSCHOG00000000546
dasypus_novemcinctus ENSDNOG00000006165
loxodonta_africana ENSLAFG00000002828
procavia_capensis ENSPCAG00000008283
cavia_porcellus ENSCPOG00000011888
chinchilla_lanigera ENSCLAG00000017751
heterocephalus_glaber_female ENSHGLG00000019285
heterocephalus_glaber_male ENSHGLG00100016566
