anolis_carolinensis ENSACAG00000006740
pogona_vitticeps ENSPVIG00000024279
notechis_scutatus ENSNSUG00000007073
salvator_merianae ENSSMRG00000000617
sphenodon_punctatus ENSSPUG00000007835
gopherus_agassizii ENSGAGG00000011628
chelonoidis_abingdonii ENSCABG00000014482
chrysemys_picta_bellii ENSCPBG00000017513
apteryx_haastii ENSAHAG00000007881
nothoprocta_perdicaria ENSNPEG00000012772
apteryx_rowi ENSARWG00000011619
calidris_pygmaea ENSCPGG00000016996
calidris_pugnax ENSCPUG00000019417
lonchura_striata_domestica ENSLSDG00000002862
taeniopygia_guttata ENSTGUG00000015204
parus_major ENSPMJG00000013321
cyanistes_caeruleus ENSCCEG00000006091
serinus_canaria ENSSCAG00000001465
junco_hyemalis ENSJHYG00000004065
anser_brachyrhynchus ENSABRG00000015636
anas_platyrhynchos_platyrhynchos ENSAPLG00000003749
anser_brachyrhynchus ENSABRG00000014637
anas_platyrhynchos_platyrhynchos ENSAPLG00000025396
anas_platyrhynchos_platyrhynchos ENSAPLG00000029386
coturnix_japonica ENSCJPG00005004546
meleagris_gallopavo ENSMGAG00000007407
gallus_gallus ENSGALG00000034955
numida_meleagris ENSNMEG00000000254
erinaceus_europaeus ENSEEUG00000013223
canis_lupus_dingo ENSCAFG00020027313
vicugna_pacos ENSVPAG00000008680
ursus_americanus ENSUAMG00000025652
ursus_maritimus ENSUMAG00000019840
ailuropoda_melanoleuca ENSAMEG00000005033
canis_lupus_familiaris ENSCAFG00000000233
canis_lupus_dingo ENSCAFG00020002380
vulpes_vulpes ENSVVUG00000017190
canis_lupus_dingo ENSCAFG00020023629
neovison_vison ENSNVIG00000002231
mustela_putorius_furo ENSMPUG00000001840
panthera_pardus ENSPPRG00000015041
panthera_tigris_altaica ENSPTIG00000010316
felis_catus ENSFCAG00000002086
equus_asinus_asinus ENSEASG00005007217
equus_caballus ENSECAG00000022334
capra_hircus ENSCHIG00000021509
ovis_aries ENSOARG00000006304
bison_bison_bison ENSBBBG00000011973
tursiops_truncatus ENSTTRG00000013091
sus_scrofa ENSSSCG00000000444
myotis_lucifugus ENSMLUG00000001065
pteropus_vampyrus ENSPVAG00000012120
