mola_mola ENSMMOG00000018096
takifugu_rubripes ENSTRUG00000016731
gasterosteus_aculeatus ENSGACG00000013904
cynoglossus_semilaevis ENSCSEG00000019020
xiphophorus_maculatus ENSXMAG00000020363
amphiprion_ocellaris ENSAOCG00000017862
amphiprion_percula ENSAPEG00000011840
acanthochromis_polyacanthus ENSAPOG00000023514
stegastes_partitus ENSSPAG00000011373
fundulus_heteroclitus ENSFHEG00000003463
cyprinodon_variegatus ENSCVAG00000015317
poecilia_formosa ENSPFOG00000020678
poecilia_latipinna ENSPLAG00000019374
poecilia_mexicana ENSPMEG00000005544
poecilia_reticulata ENSPREG00000006852
xiphophorus_couchianus ENSXCOG00000009728
gambusia_affinis ENSGAFG00000016784
kryptolebias_marmoratus ENSKMAG00000008160
oryzias_latipes ENSORLG00020012449
oryzias_latipes_asm223469v1 ENSORLG00015004159
oryzias_latipes ENSORLG00000000466
oryzias_melastigma ENSOMEG00000008957
neolamprologus_brichardi ENSNBRG00000012929
oreochromis_niloticus ENSONIG00000021296
maylandia_zebra ENSMZEG00005013939
haplochromis_burtoni ENSHBUG00000012361
pundamilia_nyererei ENSPNYG00000009522
astatotilapia_calliptera ENSACLG00000020825
amphilophus_citrinellus ENSACIG00000002194
mastacembelus_armatus ENSMAMG00000005877
monopterus_albus ENSMALG00000007075
anabas_testudineus ENSATEG00000002653
seriola_dumerili ENSSDUG00000022337
seriola_lalandi_dorsalis ENSSLDG00000018760
scophthalmus_maximus ENSSMAG00000008134
labrus_bergylta ENSLBEG00000026627
periophthalmus_magnuspinnatus ENSPMGG00000007500
hippocampus_comes ENSHCOG00000020327
gadus_morhua ENSGMOG00000019785
esox_lucius ENSELUG00000001638
pygocentrus_nattereri ENSPNAG00000012123
astyanax_mexicanus ENSAMXG00000025213
ictalurus_punctatus ENSIPUG00000002366
danio_rerio ENSDARG00000042041
paramormyrops_kingsleyae ENSPKIG00000000145
scleropages_formosus ENSSFOG00015000581
lepisosteus_oculatus ENSLOCG00000017967
gopherus_agassizii ENSGAGG00000009378
chelonoidis_abingdonii ENSCABG00000011997
chrysemys_picta_bellii ENSCPBG00000020259
pelodiscus_sinensis ENSPSIG00000000318
crocodylus_porosus ENSCPRG00005014792
pogona_vitticeps ENSPVIG00000003709
anolis_carolinensis ENSACAG00000004545
notechis_scutatus ENSNSUG00000019696
salvator_merianae ENSSMRG00000020681
sphenodon_punctatus ENSSPUG00000009842
gallus_gallus ENSGALG00000054131
coturnix_japonica ENSCJPG00005012716
numida_meleagris ENSNMEG00000004554
anser_brachyrhynchus ENSABRG00000009478
melopsittacus_undulatus ENSMUNG00000011586
taeniopygia_guttata ENSTGUG00000018537
taeniopygia_guttata ENSTGUG00000006333
lonchura_striata_domestica ENSLSDG00000002605
serinus_canaria ENSSCAG00000014868
cyanistes_caeruleus ENSCCEG00000010182
ficedula_albicollis ENSFALG00000015243
lepidothrix_coronata ENSLCOG00000010787
manacus_vitellinus ENSMVIG00005018825
calidris_pugnax ENSCPUG00000009252
calidris_pygmaea ENSCPGG00000003668
apteryx_haastii ENSAHAG00000003249
apteryx_owenii ENSAOWG00000002847
apteryx_rowi ENSARWG00000001673
