anolis_carolinensis ENSACAG00000005930
pogona_vitticeps ENSPVIG00000006516
salvator_merianae ENSSMRG00000000364
sphenodon_punctatus ENSSPUG00000006690
gopherus_agassizii ENSGAGG00000019825
chelonoidis_abingdonii ENSCABG00000009640
chrysemys_picta_bellii ENSCPBG00000024254
apteryx_owenii ENSAOWG00000009950
apteryx_haastii ENSAHAG00000005394
apteryx_rowi ENSARWG00000013977
dromaius_novaehollandiae ENSDNVG00000014593
nothoprocta_perdicaria ENSNPEG00000009305
meleagris_gallopavo ENSMGAG00000002548
gallus_gallus ENSGALG00000053041
coturnix_japonica ENSCJPG00005006812
numida_meleagris ENSNMEG00000012425
anser_brachyrhynchus ENSABRG00000012340
calidris_pygmaea ENSCPGG00000017451
calidris_pugnax ENSCPUG00000010527
xenopus_tropicalis ENSXETG00000012753
latimeria_chalumnae ENSLACG00000006539
fundulus_heteroclitus ENSFHEG00000011251
cyprinodon_variegatus ENSCVAG00000006421
xiphophorus_maculatus ENSXMAG00000014586
xiphophorus_couchianus ENSXCOG00000004343
gambusia_affinis ENSGAFG00000017635
poecilia_mexicana ENSPMEG00000017617
poecilia_latipinna ENSPLAG00000018726
poecilia_formosa ENSPFOG00000007984
poecilia_reticulata ENSPREG00000007991
kryptolebias_marmoratus ENSKMAG00000014853
cynoglossus_semilaevis ENSCSEG00000010183
amphiprion_ocellaris ENSAOCG00000012143
amphiprion_percula ENSAPEG00000006007
acanthochromis_polyacanthus ENSAPOG00000004820
stegastes_partitus ENSSPAG00000007885
pundamilia_nyererei ENSPNYG00000009597
maylandia_zebra ENSMZEG00005012109
astatotilapia_calliptera ENSACLG00000001552
haplochromis_burtoni ENSHBUG00000018694
neolamprologus_brichardi ENSNBRG00000005829
haplochromis_burtoni ENSHBUG00000015272
oreochromis_niloticus ENSONIG00000000449
amphilophus_citrinellus ENSACIG00000011067
takifugu_rubripes ENSTRUG00000009155
tetraodon_nigroviridis ENSTNIG00000010538
mola_mola ENSMMOG00000021419
gasterosteus_aculeatus ENSGACG00000005070
labrus_bergylta ENSLBEG00000003103
periophthalmus_magnuspinnatus ENSPMGG00000020859
mastacembelus_armatus ENSMAMG00000000118
monopterus_albus ENSMALG00000000918
anabas_testudineus ENSATEG00000019100
seriola_dumerili ENSSDUG00000003555
seriola_lalandi_dorsalis ENSSLDG00000009750
scophthalmus_maximus ENSSMAG00000008512
oryzias_latipes ENSORLG00000018158
oryzias_latipes ENSORLG00020009162
oryzias_latipes_asm223469v1 ENSORLG00015006397
oryzias_melastigma ENSOMEG00000008177
hippocampus_comes ENSHCOG00000011857
gadus_morhua ENSGMOG00000013057
esox_lucius ENSELUG00000023590
pygocentrus_nattereri ENSPNAG00000014644
astyanax_mexicanus ENSAMXG00000033398
ictalurus_punctatus ENSIPUG00000008482
danio_rerio ENSDARG00000056829
paramormyrops_kingsleyae ENSPKIG00000016361
scleropages_formosus ENSSFOG00015003836
lepisosteus_oculatus ENSLOCG00000001669
anas_platyrhynchos_platyrhynchos ENSAPLG00000019959
petromyzon_marinus ENSPMAG00000002750
