takifugu_rubripes ENSTRUG00000017755
tetraodon_nigroviridis ENSTNIG00000006637
mola_mola ENSMMOG00000000297
labrus_bergylta ENSLBEG00000019214
gasterosteus_aculeatus ENSGACG00000012396
mastacembelus_armatus ENSMAMG00000000363
monopterus_albus ENSMALG00000010855
anabas_testudineus ENSATEG00000002047
scophthalmus_maximus ENSSMAG00000010155
cynoglossus_semilaevis ENSCSEG00000003313
seriola_dumerili ENSSDUG00000006051
seriola_lalandi_dorsalis ENSSLDG00000017823
amphiprion_percula ENSAPEG00000006216
amphiprion_ocellaris ENSAOCG00000014977
acanthochromis_polyacanthus ENSAPOG00000013464
stegastes_partitus ENSSPAG00000016772
maylandia_zebra ENSMZEG00005006149
astatotilapia_calliptera ENSACLG00000022273
pundamilia_nyererei ENSPNYG00000016068
haplochromis_burtoni ENSHBUG00000005014
neolamprologus_brichardi ENSNBRG00000010125
oreochromis_niloticus ENSONIG00000004714
amphilophus_citrinellus ENSACIG00000013578
xiphophorus_maculatus ENSXMAG00000012953
xiphophorus_couchianus ENSXCOG00000009789
gambusia_affinis ENSGAFG00000001606
poecilia_formosa ENSPFOG00000017412
poecilia_latipinna ENSPLAG00000004049
poecilia_mexicana ENSPMEG00000020117
poecilia_reticulata ENSPREG00000009473
fundulus_heteroclitus ENSFHEG00000001782
cyprinodon_variegatus ENSCVAG00000016565
kryptolebias_marmoratus ENSKMAG00000002744
oryzias_latipes ENSORLG00020004311
oryzias_latipes ENSORLG00000004064
oryzias_latipes_asm223469v1 ENSORLG00015022531
oryzias_melastigma ENSOMEG00000005104
periophthalmus_magnuspinnatus ENSPMGG00000000477
hippocampus_comes ENSHCOG00000008065
gadus_morhua ENSGMOG00000008416
esox_lucius ENSELUG00000015492
pygocentrus_nattereri ENSPNAG00000005492
astyanax_mexicanus ENSAMXG00000041285
ictalurus_punctatus ENSIPUG00000015278
danio_rerio ENSDARG00000074129
paramormyrops_kingsleyae ENSPKIG00000015241
scleropages_formosus ENSSFOG00015002175
lepisosteus_oculatus ENSLOCG00000010265
anser_brachyrhynchus ENSABRG00000000598
anas_platyrhynchos_platyrhynchos ENSAPLG00000007706
meleagris_gallopavo ENSMGAG00000001411
gallus_gallus ENSGALG00000004806
coturnix_japonica ENSCJPG00005021477
numida_meleagris ENSNMEG00000017302
lepidothrix_coronata ENSLCOG00000004552
manacus_vitellinus ENSMVIG00005003681
junco_hyemalis ENSJHYG00000015854
zonotrichia_albicollis ENSZALG00000014853
serinus_canaria ENSSCAG00000011179
taeniopygia_guttata ENSTGUG00000003798
lonchura_striata_domestica ENSLSDG00000010379
ficedula_albicollis ENSFALG00000003125
cyanistes_caeruleus ENSCCEG00000020503
parus_major ENSPMJG00000019209
melopsittacus_undulatus ENSMUNG00000011056
calidris_pygmaea ENSCPGG00000002049
calidris_pugnax ENSCPUG00000010307
apteryx_haastii ENSAHAG00000003326
apteryx_rowi ENSARWG00000001474
apteryx_owenii ENSAOWG00000017020
dromaius_novaehollandiae ENSDNVG00000014334
nothoprocta_perdicaria ENSNPEG00000005908
crocodylus_porosus ENSCPRG00005013954
gopherus_agassizii ENSGAGG00000025629
chelonoidis_abingdonii ENSCABG00000002995
chrysemys_picta_bellii ENSCPBG00000015698
pelodiscus_sinensis ENSPSIG00000013506
anolis_carolinensis ENSACAG00000002542
pogona_vitticeps ENSPVIG00000019929
notechis_scutatus ENSNSUG00000014513
salvator_merianae ENSSMRG00000012475
sphenodon_punctatus ENSSPUG00000018202
phascolarctos_cinereus ENSPCIG00000019180
notamacropus_eugenii ENSMEUG00000015549
sarcophilus_harrisii ENSSHAG00000003278
monodelphis_domestica ENSMODG00000007357
loxodonta_africana ENSLAFG00000017141
procavia_capensis ENSPCAG00000009304
echinops_telfairi ENSETEG00000013968
oryctolagus_cuniculus ENSOCUG00000000152
dasypus_novemcinctus ENSDNOG00000039516
piliocolobus_tephrosceles ENSPTEG00000000457
colobus_angolensis_palliatus ENSCANG00000037285
rhinopithecus_roxellana ENSRROG00000030407
rhinopithecus_bieti ENSRBIG00000030385
mandrillus_leucophaeus ENSMLEG00000028395
cercocebus_atys ENSCATG00000037032
theropithecus_gelada ENSTGEG00000025509
papio_anubis ENSPANG00000023012
macaca_mulatta ENSMMUG00000005410
macaca_nemestrina ENSMNEG00000031811
macaca_fascicularis ENSMFAG00000032349
chlorocebus_sabaeus ENSCSAG00000012843
pan_troglodytes ENSPTRG00000001773
pan_paniscus ENSPPAG00000037330
homo_sapiens ENSG00000116406
gorilla_gorilla ENSGGOG00000002852
pongo_abelii ENSPPYG00000000419
nomascus_leucogenys ENSNLEG00000018027
cebus_capucinus ENSCCAG00000036036
saimiri_boliviensis_boliviensis ENSSBOG00000031762
callithrix_jacchus ENSCJAG00000005374
aotus_nancymaae ENSANAG00000026177
carlito_syrichta ENSTSYG00000013543
microcebus_murinus ENSMICG00000005929
prolemur_simus ENSPSMG00000013310
propithecus_coquereli ENSPCOG00000023231
otolemur_garnettii ENSOGAG00000016169
mus_musculus ENSMUSG00000043019
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0015503
mus_spicilegus ENSMSIG00000008726
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0014696
mus_pahari MGP_PahariEiJ_G0027932
rattus_norvegicus ENSRNOG00000028358
meriones_unguiculatus ENSMUGG00000018921
peromyscus_maniculatus_bairdii ENSPEMG00000020193
microtus_ochrogaster ENSMOCG00000022611
cricetulus_griseus_crigri-picr ENSCGRG00015018392
cricetulus_griseus_chok1gshd ENSCGRG00001007570
cricetulus_griseus_crigri ENSCGRG00000005471
mesocricetus_auratus ENSMAUG00000018835
nannospalax_galili ENSNGAG00000009721
jaculus_jaculus ENSJJAG00000014873
cavia_porcellus ENSCPOG00000032179
cavia_aperea ENSCAPG00000013871
octodon_degus ENSODEG00000011982
chinchilla_lanigera ENSCLAG00000016578
heterocephalus_glaber_female ENSHGLG00000007310
heterocephalus_glaber_male ENSHGLG00100004093
fukomys_damarensis ENSFDAG00000013864
urocitellus_parryii ENSUPAG00010004991
ictidomys_tridecemlineatus ENSSTOG00000012848
spermophilus_dauricus ENSSDAG00000002938
marmota_marmota_marmota ENSMMMG00000014730
castor_canadensis ENSCCNG00000004468
dipodomys_ordii ENSDORG00000015760
bos_mutus ENSBMUG00000021643
bos_taurus ENSBTAG00000019264
bison_bison_bison ENSBBBG00000000431
ovis_aries ENSOARG00000002779
capra_hircus ENSCHIG00000014241
tursiops_truncatus ENSTTRG00000007598
sus_scrofa ENSSSCG00000015566
erinaceus_europaeus ENSEEUG00000003543
equus_caballus ENSECAG00000018383
equus_asinus_asinus ENSEASG00005005781
vicugna_pacos ENSVPAG00000001548
pteropus_vampyrus ENSPVAG00000001729
myotis_lucifugus ENSMLUG00000013699
ursus_americanus ENSUAMG00000020932
ursus_maritimus ENSUMAG00000021985
ailuropoda_melanoleuca ENSAMEG00000013471
canis_lupus_familiaris ENSCAFG00000013478
canis_lupus_dingo ENSCAFG00020015575
vulpes_vulpes ENSVVUG00000009108
mustela_putorius_furo ENSMPUG00000011827
neovison_vison ENSNVIG00000010306
panthera_pardus ENSPPRG00000024552
panthera_tigris_altaica ENSPTIG00000020045
felis_catus ENSFCAG00000007490
choloepus_hoffmanni ENSCHOG00000010735
ornithorhynchus_anatinus ENSOANG00000001006
latimeria_chalumnae ENSLACG00000002887
petromyzon_marinus ENSPMAG00000006387
eptatretus_burgeri ENSEBUG00000015733
