petromyzon_marinus ENSPMAG00000009404
eptatretus_burgeri ENSEBUG00000012958
xenopus_tropicalis ENSXETG00000013405
latimeria_chalumnae ENSLACG00000013695
scleropages_formosus ENSSFOG00015011207
paramormyrops_kingsleyae ENSPKIG00000021761
takifugu_rubripes ENSTRUG00000009284
tetraodon_nigroviridis ENSTNIG00000009178
mola_mola ENSMMOG00000019067
gasterosteus_aculeatus ENSGACG00000005266
labrus_bergylta ENSLBEG00000003106
seriola_dumerili ENSSDUG00000010688
seriola_lalandi_dorsalis ENSSLDG00000012575
scophthalmus_maximus ENSSMAG00000008528
monopterus_albus ENSMALG00000014227
mastacembelus_armatus ENSMAMG00000013079
anabas_testudineus ENSATEG00000014259
amphiprion_ocellaris ENSAOCG00000007221
amphiprion_percula ENSAPEG00000012344
acanthochromis_polyacanthus ENSAPOG00000019786
stegastes_partitus ENSSPAG00000015101
xiphophorus_maculatus ENSXMAG00000015772
gambusia_affinis ENSGAFG00000011047
poecilia_formosa ENSPFOG00000012778
poecilia_latipinna ENSPLAG00000006645
poecilia_mexicana ENSPMEG00000021858
poecilia_reticulata ENSPREG00000007305
cyprinodon_variegatus ENSCVAG00000020748
kryptolebias_marmoratus ENSKMAG00000006173
oryzias_latipes ENSORLG00000012626
oryzias_latipes ENSORLG00020005976
oryzias_latipes_asm223469v1 ENSORLG00015013708
oryzias_melastigma ENSOMEG00000011951
astatotilapia_calliptera ENSACLG00000016990
maylandia_zebra ENSMZEG00005004506
haplochromis_burtoni ENSHBUG00000003092
pundamilia_nyererei ENSPNYG00000011059
oreochromis_niloticus ENSONIG00000002500
neolamprologus_brichardi ENSNBRG00000012296
amphilophus_citrinellus ENSACIG00000010996
cynoglossus_semilaevis ENSCSEG00000018008
periophthalmus_magnuspinnatus ENSPMGG00000001751
hippocampus_comes ENSHCOG00000019292
gadus_morhua ENSGMOG00000010365
esox_lucius ENSELUG00000006937
pygocentrus_nattereri ENSPNAG00000024133
astyanax_mexicanus ENSAMXG00000038287
ictalurus_punctatus ENSIPUG00000014928
danio_rerio ENSDARG00000100822
lepisosteus_oculatus ENSLOCG00000008598
pelodiscus_sinensis ENSPSIG00000003081
pelodiscus_sinensis ENSPSIG00000017236
chrysemys_picta_bellii ENSCPBG00000005744
gopherus_agassizii ENSGAGG00000007645
chelonoidis_abingdonii ENSCABG00000017640
calidris_pygmaea ENSCPGG00000001747
calidris_pugnax ENSCPUG00000015774
lonchura_striata_domestica ENSLSDG00000006236
taeniopygia_guttata ENSTGUG00000012787
zonotrichia_albicollis ENSZALG00000009402
junco_hyemalis ENSJHYG00000010582
serinus_canaria ENSSCAG00000000028
ficedula_albicollis ENSFALG00000008664
cyanistes_caeruleus ENSCCEG00000015831
parus_major ENSPMJG00000013222
manacus_vitellinus ENSMVIG00005011533
lepidothrix_coronata ENSLCOG00000005345
melopsittacus_undulatus ENSMUNG00000001729
anser_brachyrhynchus ENSABRG00000017648
meleagris_gallopavo ENSMGAG00000013064
gallus_gallus ENSGALG00000029279
gallus_gallus ENSGALG00000049689
coturnix_japonica ENSCJPG00005010726
anas_platyrhynchos_platyrhynchos ENSAPLG00000010530
apteryx_haastii ENSAHAG00000019293
apteryx_rowi ENSARWG00000006431
dromaius_novaehollandiae ENSDNVG00000012678
apteryx_owenii ENSAOWG00000001506
nothoprocta_perdicaria ENSNPEG00000015767
crocodylus_porosus ENSCPRG00005013882
sphenodon_punctatus ENSSPUG00000012492
pogona_vitticeps ENSPVIG00000014464
anolis_carolinensis ENSACAG00000024096
salvator_merianae ENSSMRG00000011792
notechis_scutatus ENSNSUG00000007701
phascolarctos_cinereus ENSPCIG00000037171
phascolarctos_cinereus ENSPCIG00000019005
notamacropus_eugenii ENSMEUG00000006357
sarcophilus_harrisii ENSSHAG00000002851
monodelphis_domestica ENSMODG00000009057
ailuropoda_melanoleuca ENSAMEG00000006484
ursus_americanus ENSUAMG00000012869
neovison_vison ENSNVIG00000010460
mustela_putorius_furo ENSMPUG00000008183
canis_lupus_familiaris ENSCAFG00000001338
canis_lupus_dingo ENSCAFG00020018736
vulpes_vulpes ENSVVUG00000022543
panthera_pardus ENSPPRG00000006128
panthera_tigris_altaica ENSPTIG00000021194
felis_catus ENSFCAG00000046313
equus_asinus_asinus ENSEASG00005009666
equus_caballus ENSECAG00000034497
bos_mutus ENSBMUG00000015448
bos_taurus ENSBTAG00000019864
bison_bison_bison ENSBBBG00000000363
capra_hircus ENSCHIG00000022294
tursiops_truncatus ENSTTRG00000015189
sus_scrofa ENSSSCG00000035933
erinaceus_europaeus ENSEEUG00000005124
sorex_araneus ENSSARG00000014107
ovis_aries ENSOARG00000016483
castor_canadensis ENSCCNG00000028213
pan_paniscus ENSPPAG00000037186
pan_troglodytes ENSPTRG00000020666
homo_sapiens ENSG00000181085
gorilla_gorilla ENSGGOG00000007904
pongo_abelii ENSPPYG00000018946
nomascus_leucogenys ENSNLEG00000002132
papio_anubis ENSPANG00000000540
theropithecus_gelada ENSTGEG00000017188
cercocebus_atys ENSCATG00000041893
mandrillus_leucophaeus ENSMLEG00000039072
macaca_mulatta ENSMMUG00000001187
macaca_fascicularis ENSMFAG00000040120
macaca_nemestrina ENSMNEG00000033741
chlorocebus_sabaeus ENSCSAG00000008923
piliocolobus_tephrosceles ENSPTEG00000025664
colobus_angolensis_palliatus ENSCANG00000037162
rhinopithecus_bieti ENSRBIG00000033223
rhinopithecus_roxellana ENSRROG00000038378
saimiri_boliviensis_boliviensis ENSSBOG00000034417
cebus_capucinus ENSCCAG00000022271
callithrix_jacchus ENSCJAG00000031670
aotus_nancymaae ENSANAG00000027733
carlito_syrichta ENSTSYG00000027884
prolemur_simus ENSPSMG00000000051
microcebus_murinus ENSMICG00000036229
propithecus_coquereli ENSPCOG00000023181
otolemur_garnettii ENSOGAG00000027991
cricetulus_griseus_chok1gshd ENSCGRG00001013199
cricetulus_griseus_crigri ENSCGRG00000004281
cricetulus_griseus_crigri-picr ENSCGRG00015018283
mesocricetus_auratus ENSMAUG00000015444
peromyscus_maniculatus_bairdii ENSPEMG00000002190
microtus_ochrogaster ENSMOCG00000011658
mus_spicilegus ENSMSIG00000021708
mus_musculus ENSMUSG00000063704
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0020808
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0019906
mus_pahari MGP_PahariEiJ_G0019916
rattus_norvegicus ENSRNOG00000009336
meriones_unguiculatus ENSMUGG00000010143
nannospalax_galili ENSNGAG00000013212
jaculus_jaculus ENSJJAG00000001348
chinchilla_lanigera ENSCLAG00000011011
octodon_degus ENSODEG00000014999
cavia_porcellus ENSCPOG00000013318
cavia_aperea ENSCAPG00000006889
heterocephalus_glaber_female ENSHGLG00000018307
heterocephalus_glaber_male ENSHGLG00100014496
fukomys_damarensis ENSFDAG00000008955
spermophilus_dauricus ENSSDAG00000014289
spermophilus_dauricus ENSSDAG00000014314
marmota_marmota_marmota ENSMMMG00000010765
ictidomys_tridecemlineatus ENSSTOG00000024211
urocitellus_parryii ENSUPAG00010023467
oryctolagus_cuniculus ENSOCUG00000017881
procavia_capensis ENSPCAG00000006955
echinops_telfairi ENSETEG00000011114
ornithorhynchus_anatinus ENSOANG00000014961
eptatretus_burgeri ENSEBUG00000006850
ciona_intestinalis ENSCING00000001478
ciona_savignyi ENSCSAVG00000006211
piliocolobus_tephrosceles ENSPTEG00000000704
piliocolobus_tephrosceles ENSPTEG00000017270
caenorhabditis_elegans_strain_n2 WBGene00015478
drosophila_melanogaster FBgn0052703
