apteryx_owenii ENSAOWG00000003767
apteryx_rowi ENSARWG00000001346
dromaius_novaehollandiae ENSDNVG00000001054
nothoprocta_perdicaria ENSNPEG00000014433
gallus_gallus ENSGALG00000020449
meleagris_gallopavo ENSMGAG00000011797
coturnix_japonica ENSCJPG00005014981
numida_meleagris ENSNMEG00000020105
anser_brachyrhynchus ENSABRG00000015337
lepidothrix_coronata ENSLCOG00000008745
manacus_vitellinus ENSMVIG00005010782
serinus_canaria ENSSCAG00000013377
zonotrichia_albicollis ENSZALG00000006812
ficedula_albicollis ENSFALG00000004949
lonchura_striata_domestica ENSLSDG00000010939
parus_major ENSPMJG00000015038
cyanistes_caeruleus ENSCCEG00000009539
junco_hyemalis ENSJHYG00000002952
melopsittacus_undulatus ENSMUNG00000010132
calidris_pugnax ENSCPUG00000007676
crocodylus_porosus ENSCPRG00005018204
gopherus_agassizii ENSGAGG00000022994
chelonoidis_abingdonii ENSCABG00000008871
chrysemys_picta_bellii ENSCPBG00000021799
pelodiscus_sinensis ENSPSIG00000014786
notechis_scutatus ENSNSUG00000017538
salvator_merianae ENSSMRG00000009756
sphenodon_punctatus ENSSPUG00000002557
phascolarctos_cinereus ENSPCIG00000032170
sarcophilus_harrisii ENSSHAG00000018933
monodelphis_domestica ENSMODG00000027629
choloepus_hoffmanni ENSCHOG00000009507
dasypus_novemcinctus ENSDNOG00000038961
castor_canadensis ENSCCNG00000028794
dipodomys_ordii ENSDORG00000029887
heterocephalus_glaber_female ENSHGLG00000006469
heterocephalus_glaber_male ENSHGLG00100002655
heterocephalus_glaber_female ENSHGLG00000014480
heterocephalus_glaber_male ENSHGLG00100017763
fukomys_damarensis ENSFDAG00000017030
chinchilla_lanigera ENSCLAG00000006541
cavia_porcellus ENSCPOG00000038104
cricetulus_griseus_chok1gshd ENSCGRG00001019589
cricetulus_griseus_crigri-picr ENSCGRG00015028158
cricetulus_griseus_crigri ENSCGRG00000008307
microtus_ochrogaster ENSMOCG00000004091
peromyscus_maniculatus_bairdii ENSPEMG00000003301
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0018753
mus_musculus ENSMUSG00000091803
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0017908
mus_pahari MGP_PahariEiJ_G0029665
rattus_norvegicus ENSRNOG00000047115
spermophilus_dauricus ENSSDAG00000019903
ictidomys_tridecemlineatus ENSSTOG00000031505
marmota_marmota_marmota ENSMMMG00000001177
urocitellus_parryii ENSUPAG00010001319
meriones_unguiculatus ENSMUGG00000020986
cavia_aperea ENSCAPG00000008193
heterocephalus_glaber_male ENSHGLG00100008236
ochotona_princeps ENSOPRG00000019205
microcebus_murinus ENSMICG00000041985
propithecus_coquereli ENSPCOG00000024374
prolemur_simus ENSPSMG00000014226
otolemur_garnettii ENSOGAG00000028663
saimiri_boliviensis_boliviensis ENSSBOG00000034593
cebus_capucinus ENSCCAG00000023913
callithrix_jacchus ENSCJAG00000014815
aotus_nancymaae ENSANAG00000031678
aotus_nancymaae ENSANAG00000030015
colobus_angolensis_palliatus ENSCANG00000030628
cercocebus_atys ENSCATG00000043275
pan_troglodytes ENSPTRG00000045564
pan_paniscus ENSPPAG00000038084
gorilla_gorilla ENSGGOG00000014492
macaca_fascicularis ENSMFAG00000000194
macaca_nemestrina ENSMNEG00000038831
rhinopithecus_roxellana ENSRROG00000040999
pongo_abelii ENSPPYG00000005951
nomascus_leucogenys ENSNLEG00000027338
