phascolarctos_cinereus ENSPCIG00000033301
notamacropus_eugenii ENSMEUG00000006327
sarcophilus_harrisii ENSSHAG00000018104
monodelphis_domestica ENSMODG00000009728
loxodonta_africana ENSLAFG00000008708
procavia_capensis ENSPCAG00000007954
dasypus_novemcinctus ENSDNOG00000012436
choloepus_hoffmanni ENSCHOG00000002495
pteropus_vampyrus ENSPVAG00000002347
myotis_lucifugus ENSMLUG00000003062
ursus_americanus ENSUAMG00000010491
ursus_maritimus ENSUMAG00000019415
ailuropoda_melanoleuca ENSAMEG00000007130
mustela_putorius_furo ENSMPUG00000011348
neovison_vison ENSNVIG00000004458
canis_lupus_familiaris ENSCAFG00000007298
canis_lupus_dingo ENSCAFG00020002659
vulpes_vulpes ENSVVUG00000016160
panthera_tigris_altaica ENSPTIG00000008558
panthera_pardus ENSPPRG00000018130
felis_catus ENSFCAG00000026555
ovis_aries ENSOARG00000017136
capra_hircus ENSCHIG00000020989
bos_mutus ENSBMUG00000008189
bos_taurus ENSBTAG00000008613
bison_bison_bison ENSBBBG00000012359
tursiops_truncatus ENSTTRG00000016361
sus_scrofa ENSSSCG00000030326
vicugna_pacos ENSVPAG00000007799
equus_caballus ENSECAG00000023796
equus_asinus_asinus ENSEASG00005020168
sorex_araneus ENSSARG00000000365
erinaceus_europaeus ENSEEUG00000010846
propithecus_coquereli ENSPCOG00000027055
prolemur_simus ENSPSMG00000015633
microcebus_murinus ENSMICG00000004776
otolemur_garnettii ENSOGAG00000003835
pan_paniscus ENSPPAG00000028485
pan_troglodytes ENSPTRG00000003483
gorilla_gorilla ENSGGOG00000005771
homo_sapiens ENSG00000176148
pongo_abelii ENSPPYG00000003376
nomascus_leucogenys ENSNLEG00000017899
macaca_mulatta ENSMMUG00000002539
macaca_nemestrina ENSMNEG00000034850
macaca_fascicularis ENSMFAG00000036174
papio_anubis ENSPANG00000005094
mandrillus_leucophaeus ENSMLEG00000042483
cercocebus_atys ENSCATG00000038705
theropithecus_gelada ENSTGEG00000004610
chlorocebus_sabaeus ENSCSAG00000005280
piliocolobus_tephrosceles ENSPTEG00000025477
colobus_angolensis_palliatus ENSCANG00000003909
rhinopithecus_roxellana ENSRROG00000036609
rhinopithecus_bieti ENSRBIG00000034795
callithrix_jacchus ENSCJAG00000005638
saimiri_boliviensis_boliviensis ENSSBOG00000022211
cebus_capucinus ENSCCAG00000020749
aotus_nancymaae ENSANAG00000029283
castor_canadensis ENSCCNG00000019626
dipodomys_ordii ENSDORG00000005896
microtus_ochrogaster ENSMOCG00000017298
peromyscus_maniculatus_bairdii ENSPEMG00000017123
cricetulus_griseus_chok1gshd ENSCGRG00001000909
cricetulus_griseus_crigri-picr ENSCGRG00015009665
cricetulus_griseus_crigri ENSCGRG00000003744
mesocricetus_auratus ENSMAUG00000021339
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0024940
mus_musculus ENSMUSG00000027175
mus_spicilegus ENSMSIG00000000498
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0024027
mus_pahari MGP_PahariEiJ_G0025465
rattus_norvegicus ENSRNOG00000042576
meriones_unguiculatus ENSMUGG00000016535
nannospalax_galili ENSNGAG00000020531
jaculus_jaculus ENSJJAG00000002396
spermophilus_dauricus ENSSDAG00000002670
ictidomys_tridecemlineatus ENSSTOG00000013296
marmota_marmota_marmota ENSMMMG00000007740
oryctolagus_cuniculus ENSOCUG00000015409
ochotona_princeps ENSOPRG00000000195
carlito_syrichta ENSTSYG00000033636
heterocephalus_glaber_male ENSHGLG00100016484
heterocephalus_glaber_female ENSHGLG00000018599
fukomys_damarensis ENSFDAG00000018978
cavia_porcellus ENSCPOG00000019920
cavia_aperea ENSCAPG00000016946
