petromyzon_marinus ENSPMAG00000001389
eptatretus_burgeri ENSEBUG00000011011
anolis_carolinensis ENSACAG00000009625
anolis_carolinensis ENSACAG00000022881
pogona_vitticeps ENSPVIG00000008637
notechis_scutatus ENSNSUG00000018798
salvator_merianae ENSSMRG00000020012
sphenodon_punctatus ENSSPUG00000005096
chrysemys_picta_bellii ENSCPBG00000019055
chelonoidis_abingdonii ENSCABG00000001562
gopherus_agassizii ENSGAGG00000008225
chelonoidis_abingdonii ENSCABG00000001561
pelodiscus_sinensis ENSPSIG00000012430
taeniopygia_guttata ENSTGUG00000009247
lonchura_striata_domestica ENSLSDG00000004591
serinus_canaria ENSSCAG00000010762
junco_hyemalis ENSJHYG00000006705
zonotrichia_albicollis ENSZALG00000000878
ficedula_albicollis ENSFALG00000014029
parus_major ENSPMJG00000017137
calidris_pygmaea ENSCPGG00000016081
apteryx_owenii ENSAOWG00000001634
apteryx_haastii ENSAHAG00000013575
nothoprocta_perdicaria ENSNPEG00000005175
anser_brachyrhynchus ENSABRG00000011964
anas_platyrhynchos_platyrhynchos ENSAPLG00000015259
melopsittacus_undulatus ENSMUNG00000015294
manacus_vitellinus ENSMVIG00005003836
cyanistes_caeruleus ENSCCEG00000021438
dromaius_novaehollandiae ENSDNVG00000016099
apteryx_rowi ENSARWG00000000719
crocodylus_porosus ENSCPRG00005006340
lepidothrix_coronata ENSLCOG00000002374
anser_brachyrhynchus ENSABRG00000011952
anas_platyrhynchos_platyrhynchos ENSAPLG00000024203
gallus_gallus ENSGALG00000053304
lepidothrix_coronata ENSLCOG00000002372
calidris_pugnax ENSCPUG00000016718
apteryx_rowi ENSARWG00000000717
coturnix_japonica ENSCJPG00005018770
gallus_gallus ENSGALG00000031384
meleagris_gallopavo ENSMGAG00000010340
numida_meleagris ENSNMEG00000022071
phascolarctos_cinereus ENSPCIG00000029241
sarcophilus_harrisii ENSSHAG00000003853
monodelphis_domestica ENSMODG00000006971
monodelphis_domestica ENSMODG00000024776
