drosophila_melanogaster FBgn0033206
caenorhabditis_elegans_strain_n2 WBGene00016124
gopherus_agassizii ENSGAGG00000024291
chelonoidis_abingdonii ENSCABG00000013065
chrysemys_picta_bellii ENSCPBG00000010099
pelodiscus_sinensis ENSPSIG00000015665
apteryx_haastii ENSAHAG00000002209
apteryx_owenii ENSAOWG00000016320
apteryx_rowi ENSARWG00000001529
dromaius_novaehollandiae ENSDNVG00000002681
meleagris_gallopavo ENSMGAG00000006209
coturnix_japonica ENSCJPG00005006837
gallus_gallus ENSGALG00000004534
numida_meleagris ENSNMEG00000018294
anser_brachyrhynchus ENSABRG00000017383
anas_platyrhynchos_platyrhynchos ENSAPLG00000001229
lepidothrix_coronata ENSLCOG00000007071
manacus_vitellinus ENSMVIG00005001004
junco_hyemalis ENSJHYG00000000769
zonotrichia_albicollis ENSZALG00000010358
serinus_canaria ENSSCAG00000011892
taeniopygia_guttata ENSTGUG00000000845
lonchura_striata_domestica ENSLSDG00000009913
parus_major ENSPMJG00000008104
cyanistes_caeruleus ENSCCEG00000010077
ficedula_albicollis ENSFALG00000008078
melopsittacus_undulatus ENSMUNG00000002295
calidris_pygmaea ENSCPGG00000016389
calidris_pugnax ENSCPUG00000002348
crocodylus_porosus ENSCPRG00005012617
anolis_carolinensis ENSACAG00000014654
pogona_vitticeps ENSPVIG00000016780
notechis_scutatus ENSNSUG00000017144
salvator_merianae ENSSMRG00000017013
sphenodon_punctatus ENSSPUG00000004008
procavia_capensis ENSPCAG00000014910
echinops_telfairi ENSETEG00000011789
loxodonta_africana ENSLAFG00000022414
dasypus_novemcinctus ENSDNOG00000005129
choloepus_hoffmanni ENSCHOG00000013586
castor_canadensis ENSCCNG00000004642
dipodomys_ordii ENSDORG00000008190
mus_spicilegus ENSMSIG00000018424
mus_musculus ENSMUSG00000024603
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0023218
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0022306
mus_pahari MGP_PahariEiJ_G0019036
rattus_norvegicus ENSRNOG00000019298
meriones_unguiculatus ENSMUGG00000000057
cricetulus_griseus_crigri-picr ENSCGRG00015021730
cricetulus_griseus_chok1gshd ENSCGRG00001000529
cricetulus_griseus_crigri ENSCGRG00000007194
mesocricetus_auratus ENSMAUG00000013861
