calidris_pygmaea ENSCPGG00000004895
anas_platyrhynchos_platyrhynchos ENSAPLG00000025080
nothoprocta_perdicaria ENSNPEG00000010593
notechis_scutatus ENSNSUG00000019891
propithecus_coquereli ENSPCOG00000022756
carlito_syrichta ENSTSYG00000033192
spermophilus_dauricus ENSSDAG00000020794
phascolarctos_cinereus ENSPCIG00000036036
xiphophorus_couchianus ENSXCOG00000006041
oryzias_melastigma ENSOMEG00000023596
amphiprion_ocellaris ENSAOCG00000013968
mola_mola ENSMMOG00000009550
takifugu_rubripes ENSTRUG00000007048
hippocampus_comes ENSHCOG00000013528
periophthalmus_magnuspinnatus ENSPMGG00000015909
