takifugu_rubripes ENSTRUG00000001337
tetraodon_nigroviridis ENSTNIG00000000224
mola_mola ENSMMOG00000001776
mastacembelus_armatus ENSMAMG00000010454
seriola_lalandi_dorsalis ENSSLDG00000002964
seriola_dumerili ENSSDUG00000007634
scophthalmus_maximus ENSSMAG00000004750
labrus_bergylta ENSLBEG00000006937
monopterus_albus ENSMALG00000018909
anabas_testudineus ENSATEG00000017930
maylandia_zebra ENSMZEG00005010384
astatotilapia_calliptera ENSACLG00000025433
haplochromis_burtoni ENSHBUG00000016054
maylandia_zebra ENSMZEG00005005291
pundamilia_nyererei ENSPNYG00000022591
neolamprologus_brichardi ENSNBRG00000019407
oreochromis_niloticus ENSONIG00000001049
amphilophus_citrinellus ENSACIG00000005692
amphiprion_ocellaris ENSAOCG00000010041
amphiprion_percula ENSAPEG00000016719
acanthochromis_polyacanthus ENSAPOG00000022777
stegastes_partitus ENSSPAG00000009882
cyprinodon_variegatus ENSCVAG00000012630
fundulus_heteroclitus ENSFHEG00000021149
xiphophorus_maculatus ENSXMAG00000029463
xiphophorus_couchianus ENSXCOG00000008339
poecilia_formosa ENSPFOG00000000174
poecilia_mexicana ENSPMEG00000003955
poecilia_mexicana ENSPMEG00000003974
poecilia_formosa ENSPFOG00000000708
poecilia_latipinna ENSPLAG00000021010
gambusia_affinis ENSGAFG00000009072
kryptolebias_marmoratus ENSKMAG00000002158
oryzias_latipes ENSORLG00020001210
oryzias_latipes_asm223469v1 ENSORLG00015014741
oryzias_latipes ENSORLG00000010379
oryzias_melastigma ENSOMEG00000020585
cynoglossus_semilaevis ENSCSEG00000002519
periophthalmus_magnuspinnatus ENSPMGG00000016260
hippocampus_comes ENSHCOG00000004023
esox_lucius ENSELUG00000007939
pygocentrus_nattereri ENSPNAG00000025841
astyanax_mexicanus ENSAMXG00000042727
ictalurus_punctatus ENSIPUG00000010077
danio_rerio ENSDARG00000036903
paramormyrops_kingsleyae ENSPKIG00000023989
scleropages_formosus ENSSFOG00015016960
lepisosteus_oculatus ENSLOCG00000016253
loxodonta_africana ENSLAFG00000001753
procavia_capensis ENSPCAG00000003366
echinops_telfairi ENSETEG00000003214
dasypus_novemcinctus ENSDNOG00000040039
choloepus_hoffmanni ENSCHOG00000005013
homo_sapiens ENSG00000146243
gorilla_gorilla ENSGGOG00000015202
pan_troglodytes ENSPTRG00000018363
pan_paniscus ENSPPAG00000034306
pongo_abelii ENSPPYG00000016789
nomascus_leucogenys ENSNLEG00000029737
rhinopithecus_bieti ENSRBIG00000042024
rhinopithecus_roxellana ENSRROG00000033962
piliocolobus_tephrosceles ENSPTEG00000022435
colobus_angolensis_palliatus ENSCANG00000030059
mandrillus_leucophaeus ENSMLEG00000003810
papio_anubis ENSPANG00000022608
cercocebus_atys ENSCATG00000028937
theropithecus_gelada ENSTGEG00000015972
macaca_nemestrina ENSMNEG00000030912
macaca_fascicularis ENSMFAG00000033220
macaca_mulatta ENSMMUG00000044688
chlorocebus_sabaeus ENSCSAG00000017447
saimiri_boliviensis_boliviensis ENSSBOG00000027886
callithrix_jacchus ENSCJAG00000010684
cebus_capucinus ENSCCAG00000031332
cebus_capucinus ENSCCAG00000022942
