notamacropus_eugenii ENSMEUG00000012915
phascolarctos_cinereus ENSPCIG00000003189
sarcophilus_harrisii ENSSHAG00000013446
monodelphis_domestica ENSMODG00000009266
loxodonta_africana ENSLAFG00000005949
procavia_capensis ENSPCAG00000003669
dasypus_novemcinctus ENSDNOG00000044991
cebus_capucinus ENSCCAG00000030340
saimiri_boliviensis_boliviensis ENSSBOG00000025587
callithrix_jacchus ENSCJAG00000019648
aotus_nancymaae ENSANAG00000037217
pan_paniscus ENSPPAG00000028552
pan_troglodytes ENSPTRG00000002993
homo_sapiens ENSG00000198873
gorilla_gorilla ENSGGOG00000011618
pongo_abelii ENSPPYG00000002701
nomascus_leucogenys ENSNLEG00000016723
papio_anubis ENSPANG00000020570
theropithecus_gelada ENSTGEG00000026955
macaca_mulatta ENSMMUG00000004596
macaca_fascicularis ENSMFAG00000000421
macaca_nemestrina ENSMNEG00000041526
mandrillus_leucophaeus ENSMLEG00000015118
cercocebus_atys ENSCATG00000025277
chlorocebus_sabaeus ENSCSAG00000004748
colobus_angolensis_palliatus ENSCANG00000029736
piliocolobus_tephrosceles ENSPTEG00000035610
rhinopithecus_roxellana ENSRROG00000043736
rhinopithecus_bieti ENSRBIG00000033975
carlito_syrichta ENSTSYG00000005323
prolemur_simus ENSPSMG00000011313
microcebus_murinus ENSMICG00000007635
propithecus_coquereli ENSPCOG00000022845
otolemur_garnettii ENSOGAG00000002075
chinchilla_lanigera ENSCLAG00000001870
octodon_degus ENSODEG00000017760
heterocephalus_glaber_male ENSHGLG00100014620
heterocephalus_glaber_female ENSHGLG00000017077
fukomys_damarensis ENSFDAG00000016561
cavia_porcellus ENSCPOG00000007453
cavia_aperea ENSCAPG00000008992
urocitellus_parryii ENSUPAG00010006723
ictidomys_tridecemlineatus ENSSTOG00000002553
spermophilus_dauricus ENSSDAG00000018939
marmota_marmota_marmota ENSMMMG00000000513
castor_canadensis ENSCCNG00000018914
dipodomys_ordii ENSDORG00000008496
mus_musculus ENSMUSG00000003228
mus_spicilegus ENSMSIG00000028137
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0024046
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0023125
mus_pahari MGP_PahariEiJ_G0014613
rattus_norvegicus ENSRNOG00000011439
meriones_unguiculatus ENSMUGG00000010157
cricetulus_griseus_crigri-picr ENSCGRG00015009490
cricetulus_griseus_crigri ENSCGRG00000016299
cricetulus_griseus_chok1gshd ENSCGRG00001014639
mesocricetus_auratus ENSMAUG00000000694
microtus_ochrogaster ENSMOCG00000001669
peromyscus_maniculatus_bairdii ENSPEMG00000017149
nannospalax_galili ENSNGAG00000022629
jaculus_jaculus ENSJJAG00000022251
tupaia_belangeri ENSTBEG00000011474
canis_lupus_familiaris ENSCAFG00000012129
canis_lupus_dingo ENSCAFG00020013877
vulpes_vulpes ENSVVUG00000010990
neovison_vison ENSNVIG00000005095
mustela_putorius_furo ENSMPUG00000003068
ursus_maritimus ENSUMAG00000003203
ursus_americanus ENSUAMG00000009453
ailuropoda_melanoleuca ENSAMEG00000010049
panthera_tigris_altaica ENSPTIG00000021829
panthera_pardus ENSPPRG00000005052
felis_catus ENSFCAG00000010660
equus_asinus_asinus ENSEASG00005014452
equus_caballus ENSECAG00000023764
bos_taurus ENSBTAG00000007981
bos_mutus ENSBMUG00000006596
bison_bison_bison ENSBBBG00000010180
ovis_aries ENSOARG00000002088
capra_hircus ENSCHIG00000003897
tursiops_truncatus ENSTTRG00000014571
sus_scrofa ENSSSCG00000010683
pteropus_vampyrus ENSPVAG00000003161
myotis_lucifugus ENSMLUG00000003608
ochotona_princeps ENSOPRG00000004900
echinops_telfairi ENSETEG00000010932
choloepus_hoffmanni ENSCHOG00000014031
mus_spicilegus ENSMSIG00000006448
prolemur_simus ENSPSMG00000001167
ornithorhynchus_anatinus ENSOANG00000004388
anas_platyrhynchos_platyrhynchos ENSAPLG00000031123
anser_brachyrhynchus ENSABRG00000001057
meleagris_gallopavo ENSMGAG00000011341
coturnix_japonica ENSCJPG00005020139
gallus_gallus ENSGALG00000009403
numida_meleagris ENSNMEG00000012834
parus_major ENSPMJG00000005626
cyanistes_caeruleus ENSCCEG00000017706
lonchura_striata_domestica ENSLSDG00000017844
taeniopygia_guttata ENSTGUG00000014023
ficedula_albicollis ENSFALG00000002184
taeniopygia_guttata ENSTGUG00000016739
taeniopygia_guttata ENSTGUG00000011126
serinus_canaria ENSSCAG00000014217
junco_hyemalis ENSJHYG00000010343
zonotrichia_albicollis ENSZALG00000012672
manacus_vitellinus ENSMVIG00005015839
lepidothrix_coronata ENSLCOG00000010013
calidris_pugnax ENSCPUG00000019386
calidris_pygmaea ENSCPGG00000011372
melopsittacus_undulatus ENSMUNG00000006688
apteryx_rowi ENSARWG00000001038
apteryx_owenii ENSAOWG00000016698
apteryx_haastii ENSAHAG00000019002
dromaius_novaehollandiae ENSDNVG00000010369
anas_platyrhynchos_platyrhynchos ENSAPLG00000007885
nothoprocta_perdicaria ENSNPEG00000014876
crocodylus_porosus ENSCPRG00005010553
gopherus_agassizii ENSGAGG00000023121
chelonoidis_abingdonii ENSCABG00000009676
chrysemys_picta_bellii ENSCPBG00000001153
pelodiscus_sinensis ENSPSIG00000008000
anolis_carolinensis ENSACAG00000016904
pogona_vitticeps ENSPVIG00000013854
notechis_scutatus ENSNSUG00000001907
salvator_merianae ENSSMRG00000004549
sphenodon_punctatus ENSSPUG00000002329
xenopus_tropicalis ENSXETG00000010230
latimeria_chalumnae ENSLACG00000013521
lepisosteus_oculatus ENSLOCG00000011376
petromyzon_marinus ENSPMAG00000003500
