eptatretus_burgeri ENSEBUG00000003133
petromyzon_marinus ENSPMAG00000009095
ciona_savignyi ENSCSAVG00000001521
ciona_intestinalis ENSCING00000019378
paramormyrops_kingsleyae ENSPKIG00000017580
scleropages_formosus ENSSFOG00015021758
takifugu_rubripes ENSTRUG00000015139
tetraodon_nigroviridis ENSTNIG00000012816
larimichthys_crocea ENSLCRG00005008107
gasterosteus_aculeatus ENSGACG00000008490
cynoglossus_semilaevis ENSCSEG00000011773
xiphophorus_maculatus ENSXMAG00000019011
xiphophorus_couchianus ENSXCOG00000002509
poecilia_formosa ENSPFOG00000014331
poecilia_latipinna ENSPLAG00000018584
poecilia_mexicana ENSPMEG00000017699
poecilia_reticulata ENSPREG00000018465
gambusia_affinis ENSGAFG00000015959
fundulus_heteroclitus ENSFHEG00000001857
cyprinodon_variegatus ENSCVAG00000001685
oryzias_latipes ENSORLG00020011487
oryzias_latipes ENSORLG00000007521
oryzias_latipes ENSORLG00015000309
oryzias_melastigma ENSOMEG00000016507
parambassis_ranga ENSPRNG00000018768
gouania_willdenowi ENSGWIG00000011399
monopterus_albus ENSMALG00000001433
cottoperca_gobio ENSCGOG00000003534
labrus_bergylta ENSLBEG00000014762
mastacembelus_armatus ENSMAMG00000010045
betta_splendens ENSBSLG00000020442
mola_mola ENSMMOG00000002122
amphiprion_percula ENSAPEG00000007357
amphiprion_ocellaris ENSAOCG00000020978
acanthochromis_polyacanthus ENSAPOG00000021077
stegastes_partitus ENSSPAG00000001814
kryptolebias_marmoratus ENSKMAG00000012818
seriola_dumerili ENSSDUG00000001644
seriola_lalandi ENSSLDG00000012882
scophthalmus_maximus ENSSMAG00000013406
haplochromis_burtoni ENSHBUG00000005504
maylandia_zebra ENSMZEG00005004771
astatotilapia_calliptera ENSACLG00000011490
pundamilia_nyererei ENSPNYG00000019381
oreochromis_niloticus ENSONIG00000020005
amphilophus_citrinellus ENSACIG00000022568
neolamprologus_brichardi ENSNBRG00000023071
maylandia_zebra ENSMZEG00005004757
anabas_testudineus ENSATEG00000016073
lates_calcarifer ENSLCAG00010026728
periophthalmus_magnuspinnatus ENSPMGG00000004851
hippocampus_comes ENSHCOG00000004067
gadus_morhua ENSGMOG00000003127
esox_lucius ENSELUG00000009388
hucho_hucho ENSHHUG00000043383
astyanax_mexicanus ENSAMXG00000040598
astyanax_mexicanus ENSAMXG00000019556
astyanax_mexicanus ENSAMXG00005017207
pygocentrus_nattereri ENSPNAG00000002293
electrophorus_electricus ENSEEEG00000003535
ictalurus_punctatus ENSIPUG00000000455
clupea_harengus ENSCHAG00000023117
lepisosteus_oculatus ENSLOCG00000015760
erpetoichthys_calabaricus ENSECRG00000020996
ciona_savignyi ENSCSAVG00000006577
ornithorhynchus_anatinus ENSOANG00000014974
xenopus_tropicalis ENSXETG00000003015
latimeria_chalumnae ENSLACG00000008550
callorhinchus_milii ENSCMIG00000005985
ursus_americanus ENSUAMG00000017666
ursus_maritimus ENSUMAG00000024678
ailuropoda_melanoleuca ENSAMEG00000003306
canis_lupus ENSCAFG00020016856
mustela_putorius ENSMPUG00000008089
neovison_vison ENSNVIG00000011551
panthera_tigris ENSPTIG00000006726
panthera_pardus ENSPPRG00000009514
felis_catus ENSFCAG00000005625
equus_asinus ENSEASG00005021074
equus_caballus ENSECAG00000023146
pteropus_vampyrus ENSPVAG00000007285
myotis_lucifugus ENSMLUG00000000378
erinaceus_europaeus ENSEEUG00000011617
sorex_araneus ENSSARG00000003600
capra_hircus ENSCHIG00000019207
ovis_aries ENSOARG00000001988
bos_indicus ENSBIXG00005021637
bos_indicus ENSBIXG00000017697
bos_taurus ENSBTAG00000030393
bos_mutus ENSBMUG00000019235
bison_bison ENSBBBG00000004620
tursiops_truncatus ENSTTRG00000015611
sus_scrofa ENSSSCG00000038287
chinchilla_lanigera ENSCLAG00000001660
octodon_degus ENSODEG00000011963
heterocephalus_glaber ENSHGLG00000011245
heterocephalus_glaber ENSHGLG00100003515
fukomys_damarensis ENSFDAG00000005842
cavia_porcellus ENSCPOG00000012153
cavia_aperea ENSCAPG00000015883
urocitellus_parryii ENSUPAG00010017533
ictidomys_tridecemlineatus ENSSTOG00000001121
marmota_marmota ENSMMMG00000002466
spermophilus_dauricus ENSSDAG00000007985
ochotona_princeps ENSOPRG00000015998
oryctolagus_cuniculus ENSOCUG00000020933
tupaia_belangeri ENSTBEG00000016531
loxodonta_africana ENSLAFG00000009033
procavia_capensis ENSPCAG00000005150
echinops_telfairi ENSETEG00000020377
dasypus_novemcinctus ENSDNOG00000032812
vulpes_vulpes ENSVVUG00000007525
canis_lupus ENSCAFG00000002635
choloepus_hoffmanni ENSCHOG00000008114
pan_troglodytes ENSPTRG00000011484
pan_paniscus ENSPPAG00000021933
homo_sapiens ENSG00000160439
gorilla_gorilla ENSGGOG00000000460
pongo_abelii ENSPPYG00000010398
nomascus_leucogenys ENSNLEG00000010673
macaca_mulatta ENSMMUG00000059308
macaca_mulatta ENSMMUG00000022322
macaca_nemestrina ENSMNEG00000009131
macaca_fascicularis ENSMFAG00000032822
chlorocebus_sabaeus ENSCSAG00000001767
theropithecus_gelada ENSTGEG00000011913
papio_anubis ENSPANG00000008081
mandrillus_leucophaeus ENSMLEG00000039809
cercocebus_atys ENSCATG00000031277
rhinopithecus_bieti ENSRBIG00000031938
rhinopithecus_roxellana ENSRROG00000041263
