notamacropus_eugenii ENSMEUG00000013225
phascolarctos_cinereus ENSPCIG00000028843
sarcophilus_harrisii ENSSHAG00000006979
monodelphis_domestica ENSMODG00000007505
loxodonta_africana ENSLAFG00000006091
procavia_capensis ENSPCAG00000007378
echinops_telfairi ENSETEG00000010535
choloepus_hoffmanni ENSCHOG00000007919
dasypus_novemcinctus ENSDNOG00000039523
pteropus_vampyrus ENSPVAG00000016904
myotis_lucifugus ENSMLUG00000000180
bos_taurus ENSBTAG00000020042
bos_mutus ENSBMUG00000019751
bison_bison_bison ENSBBBG00000010324
ovis_aries ENSOARG00000009117
capra_hircus ENSCHIG00000023507
tursiops_truncatus ENSTTRG00000006625
sus_scrofa ENSSSCG00000004996
vicugna_pacos ENSVPAG00000005759
equus_asinus_asinus ENSEASG00005007643
equus_caballus ENSECAG00000008626
erinaceus_europaeus ENSEEUG00000015574
sorex_araneus ENSSARG00000001834
ursus_maritimus ENSUMAG00000008258
ursus_americanus ENSUAMG00000025433
ailuropoda_melanoleuca ENSAMEG00000002211
mustela_putorius_furo ENSMPUG00000018748
mustela_putorius_furo ENSMPUG00000004687
neovison_vison ENSNVIG00000000147
canis_lupus_familiaris ENSCAFG00000013977
canis_lupus_dingo ENSCAFG00020022204
vulpes_vulpes ENSVVUG00000000590
panthera_pardus ENSPPRG00000008383
panthera_tigris_altaica ENSPTIG00000012193
felis_catus ENSFCAG00000023398
castor_canadensis ENSCCNG00000026216
dipodomys_ordii ENSDORG00000028186
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0018632
mus_musculus ENSMUSG00000020948
mus_spicilegus ENSMSIG00000009665
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0017787
mus_pahari MGP_PahariEiJ_G0029543
rattus_norvegicus ENSRNOG00000004218
meriones_unguiculatus ENSMUGG00000015882
microtus_ochrogaster ENSMOCG00000006562
peromyscus_maniculatus_bairdii ENSPEMG00000021364
cricetulus_griseus_crigri-picr ENSCGRG00015015932
cricetulus_griseus_crigri ENSCGRG00000013426
cricetulus_griseus_chok1gshd ENSCGRG00001022249
mesocricetus_auratus ENSMAUG00000013866
nannospalax_galili ENSNGAG00000012561
jaculus_jaculus ENSJJAG00000016796
ictidomys_tridecemlineatus ENSSTOG00000009381
urocitellus_parryii ENSUPAG00010006166
spermophilus_dauricus ENSSDAG00000021037
marmota_marmota_marmota ENSMMMG00000003427
heterocephalus_glaber_female ENSHGLG00000011548
heterocephalus_glaber_male ENSHGLG00100008628
fukomys_damarensis ENSFDAG00000020926
chinchilla_lanigera ENSCLAG00000017031
octodon_degus ENSODEG00000012520
cavia_porcellus ENSCPOG00000011148
cavia_aperea ENSCAPG00000007653
tupaia_belangeri ENSTBEG00000000261
pan_troglodytes ENSPTRG00000022780
pan_paniscus ENSPPAG00000015010
homo_sapiens ENSG00000179454
gorilla_gorilla ENSGGOG00000008107
pongo_abelii ENSPPYG00000005774
nomascus_leucogenys ENSNLEG00000004307
papio_anubis ENSPANG00000006988
theropithecus_gelada ENSTGEG00000006058
mandrillus_leucophaeus ENSMLEG00000035799
macaca_fascicularis ENSMFAG00000033166
macaca_mulatta ENSMMUG00000017678
macaca_nemestrina ENSMNEG00000039812
cercocebus_atys ENSCATG00000010839
chlorocebus_sabaeus ENSCSAG00000015349
rhinopithecus_bieti ENSRBIG00000037779
rhinopithecus_roxellana ENSRROG00000009152
colobus_angolensis_palliatus ENSCANG00000031861
piliocolobus_tephrosceles ENSPTEG00000003136
cebus_capucinus ENSCCAG00000023191
saimiri_boliviensis_boliviensis ENSSBOG00000026587
callithrix_jacchus ENSCJAG00000016063
aotus_nancymaae ENSANAG00000029452
carlito_syrichta ENSTSYG00000009883
microcebus_murinus ENSMICG00000000634
propithecus_coquereli ENSPCOG00000016959
prolemur_simus ENSPSMG00000005964
oryctolagus_cuniculus ENSOCUG00000006372
ochotona_princeps ENSOPRG00000011062
otolemur_garnettii ENSOGAG00000006921
ornithorhynchus_anatinus ENSOANG00000014002
apteryx_owenii ENSAOWG00000003235
apteryx_haastii ENSAHAG00000018808
apteryx_rowi ENSARWG00000006948
dromaius_novaehollandiae ENSDNVG00000003443
nothoprocta_perdicaria ENSNPEG00000015340
gallus_gallus ENSGALG00000012489
coturnix_japonica ENSCJPG00005012292
meleagris_gallopavo ENSMGAG00000013816
numida_meleagris ENSNMEG00000019999
anas_platyrhynchos_platyrhynchos ENSAPLG00000010491
anas_platyrhynchos_platyrhynchos ENSAPLG00000025251
anser_brachyrhynchus ENSABRG00000023108
taeniopygia_guttata ENSTGUG00000013239
lonchura_striata_domestica ENSLSDG00000014299
serinus_canaria ENSSCAG00000002305
zonotrichia_albicollis ENSZALG00000014212
ficedula_albicollis ENSFALG00000001667
manacus_vitellinus ENSMVIG00005008868
manacus_vitellinus ENSMVIG00005006964
lepidothrix_coronata ENSLCOG00000008561
cyanistes_caeruleus ENSCCEG00000022316
parus_major ENSPMJG00000013931
junco_hyemalis ENSJHYG00000010395
melopsittacus_undulatus ENSMUNG00000012930
calidris_pygmaea ENSCPGG00000001287
calidris_pugnax ENSCPUG00000017410
crocodylus_porosus ENSCPRG00005011447
chelonoidis_abingdonii ENSCABG00000021191
gopherus_agassizii ENSGAGG00000022319
chrysemys_picta_bellii ENSCPBG00000015246
pelodiscus_sinensis ENSPSIG00000010005
pogona_vitticeps ENSPVIG00000015883
anolis_carolinensis ENSACAG00000003955
notechis_scutatus ENSNSUG00000015368
salvator_merianae ENSSMRG00000007542
sphenodon_punctatus ENSSPUG00000004397
xenopus_tropicalis ENSXETG00000003057
latimeria_chalumnae ENSLACG00000000894
paramormyrops_kingsleyae ENSPKIG00000001002
scleropages_formosus ENSSFOG00015017832
astyanax_mexicanus ENSAMXG00000020306
pygocentrus_nattereri ENSPNAG00000002852
ictalurus_punctatus ENSIPUG00000014495
danio_rerio ENSDARG00000101676
poecilia_formosa ENSPFOG00000008630
poecilia_latipinna ENSPLAG00000011226
poecilia_mexicana ENSPMEG00000006008
poecilia_reticulata ENSPREG00000021906
xiphophorus_maculatus ENSXMAG00000006465
xiphophorus_couchianus ENSXCOG00000011095
gambusia_affinis ENSGAFG00000017600
cyprinodon_variegatus ENSCVAG00000012929
fundulus_heteroclitus ENSFHEG00000017441
kryptolebias_marmoratus ENSKMAG00000014991
oryzias_latipes ENSORLG00020003099
oryzias_latipes ENSORLG00000017127
oryzias_latipes_asm223469v1 ENSORLG00015017398
oryzias_melastigma ENSOMEG00000017371
astatotilapia_calliptera ENSACLG00000003661
maylandia_zebra ENSMZEG00005000084
maylandia_zebra ENSMZEG00005027040
pundamilia_nyererei ENSPNYG00000001449
haplochromis_burtoni ENSHBUG00000015517
neolamprologus_brichardi ENSNBRG00000000481
oreochromis_niloticus ENSONIG00000012202
amphilophus_citrinellus ENSACIG00000015180
monopterus_albus ENSMALG00000005694
takifugu_rubripes ENSTRUG00000012464
tetraodon_nigroviridis ENSTNIG00000017467
scophthalmus_maximus ENSSMAG00000007193
cynoglossus_semilaevis ENSCSEG00000000184
seriola_dumerili ENSSDUG00000010706
seriola_lalandi_dorsalis ENSSLDG00000003103
amphiprion_ocellaris ENSAOCG00000018524
amphiprion_percula ENSAPEG00000021485
acanthochromis_polyacanthus ENSAPOG00000011140
stegastes_partitus ENSSPAG00000020782
anabas_testudineus ENSATEG00000005183
labrus_bergylta ENSLBEG00000025418
gasterosteus_aculeatus ENSGACG00000006509
mastacembelus_armatus ENSMAMG00000008317
mola_mola ENSMMOG00000002131
hippocampus_comes ENSHCOG00000014411
periophthalmus_magnuspinnatus ENSPMGG00000011344
gadus_morhua ENSGMOG00000011674
esox_lucius ENSELUG00000003987
lepisosteus_oculatus ENSLOCG00000011256
