gopherus_agassizii ENSGAGG00000004601
chelonoidis_abingdonii ENSCABG00000006513
lonchura_striata_domestica ENSLSDG00000006123
serinus_canaria ENSSCAG00000003468
ficedula_albicollis ENSFALG00000000718
cyanistes_caeruleus ENSCCEG00000011038
lepidothrix_coronata ENSLCOG00000003478
calidris_pugnax ENSCPUG00000004147
apteryx_owenii ENSAOWG00000015821
salvator_merianae ENSSMRG00000022539
notamacropus_eugenii ENSMEUG00000003088
latimeria_chalumnae ENSLACG00000010935
loxodonta_africana ENSLAFG00000021361
procavia_capensis ENSPCAG00000007001
echinops_telfairi ENSETEG00000007391
colobus_angolensis_palliatus ENSCANG00000040583
rhinopithecus_roxellana ENSRROG00000032747
mandrillus_leucophaeus ENSMLEG00000034834
aotus_nancymaae ENSANAG00000020193
prolemur_simus ENSPSMG00000016905
cavia_aperea ENSCAPG00000015092
ochotona_princeps ENSOPRG00000012323
neovison_vison ENSNVIG00000023669
mustela_putorius_furo ENSMPUG00000010865
ursus_americanus ENSUAMG00000000283
sus_scrofa ENSSSCG00000027229
myotis_lucifugus ENSMLUG00000011893
dasypus_novemcinctus ENSDNOG00000023702
fundulus_heteroclitus ENSFHEG00000020142
fundulus_heteroclitus ENSFHEG00000019786
gambusia_affinis ENSGAFG00000018280
oryzias_latipes_asm223469v1 ENSORLG00015004782
oryzias_latipes ENSORLG00020006360
scophthalmus_maximus ENSSMAG00000003393
tetraodon_nigroviridis ENSTNIG00000014088
eptatretus_burgeri ENSEBUG00000009985
