calidris_pygmaea ENSCPGG00000003144
chrysemys_picta_bellii ENSCPBG00000024403
ovis_aries ENSOARG00000004307
tursiops_truncatus ENSTTRG00000014743
pteropus_vampyrus ENSPVAG00000005556
canis_lupus_dingo ENSCAFG00020021726
propithecus_coquereli ENSPCOG00000022335
otolemur_garnettii ENSOGAG00000012040
pan_troglodytes ENSPTRG00000019424
gorilla_gorilla ENSGGOG00000023289
rhinopithecus_bieti ENSRBIG00000035387
rhinopithecus_roxellana ENSRROG00000031739
macaca_mulatta ENSMMUG00000004127
aotus_nancymaae ENSANAG00000033458
saimiri_boliviensis_boliviensis ENSSBOG00000034946
rhinopithecus_roxellana ENSRROG00000042458
rhinopithecus_bieti ENSRBIG00000040487
piliocolobus_tephrosceles ENSPTEG00000033058
colobus_angolensis_palliatus ENSCANG00000039150
macaca_nemestrina ENSMNEG00000045375
macaca_fascicularis ENSMFAG00000001022
mandrillus_leucophaeus ENSMLEG00000036598
theropithecus_gelada ENSTGEG00000000141
cercocebus_atys ENSCATG00000014825
papio_anubis ENSPANG00000006248
callithrix_jacchus ENSCJAG00000043666
cebus_capucinus ENSCCAG00000032220
pan_paniscus ENSPPAG00000043520
nomascus_leucogenys ENSNLEG00000016002
pan_paniscus ENSPPAG00000039772
pan_troglodytes ENSPTRG00000045633
gorilla_gorilla ENSGGOG00000025646
panthera_tigris_altaica ENSPTIG00000000742
panthera_pardus ENSPPRG00000016260
felis_catus ENSFCAG00000029338
jaculus_jaculus ENSJJAG00000014619
jaculus_jaculus ENSJJAG00000011667
jaculus_jaculus ENSJJAG00000002806
cricetulus_griseus_crigri ENSCGRG00000002675
cricetulus_griseus_chok1gshd ENSCGRG00001000166
octodon_degus ENSODEG00000005031
octodon_degus ENSODEG00000016057
procavia_capensis ENSPCAG00000005394
capra_hircus ENSCHIG00000020492
coturnix_japonica ENSCJPG00005011510
latimeria_chalumnae ENSLACG00000004940
pygocentrus_nattereri ENSPNAG00000006396
ictalurus_punctatus ENSIPUG00000023105
poecilia_mexicana ENSPMEG00000006966
oryzias_melastigma ENSOMEG00000017662
amphilophus_citrinellus ENSACIG00000001146
monopterus_albus ENSMALG00000020563
mastacembelus_armatus ENSMAMG00000008788
cynoglossus_semilaevis ENSCSEG00000012316
