mustela_putorius_furo ENSMPUG00000016740
neovison_vison ENSNVIG00000001977
ursus_americanus ENSUAMG00000022443
ursus_americanus ENSUAMG00000000262
ursus_maritimus ENSUMAG00000003061
ailuropoda_melanoleuca ENSAMEG00000017023
canis_lupus_dingo ENSCAFG00020003470
canis_lupus_familiaris ENSCAFG00000025515
vulpes_vulpes ENSVVUG00000010588
panthera_pardus ENSPPRG00000007578
panthera_tigris_altaica ENSPTIG00000021498
felis_catus ENSFCAG00000002323
capra_hircus ENSCHIG00000020862
ovis_aries ENSOARG00000002389
bos_taurus ENSBTAG00000019742
bos_mutus ENSBMUG00000014684
bison_bison_bison ENSBBBG00000003454
tursiops_truncatus ENSTTRG00000014227
sus_scrofa ENSSSCG00000039580
pteropus_vampyrus ENSPVAG00000006794
myotis_lucifugus ENSMLUG00000004866
equus_caballus ENSECAG00000020237
equus_asinus_asinus ENSEASG00005015977
echinops_telfairi ENSETEG00000014640
prolemur_simus ENSPSMG00000007470
propithecus_coquereli ENSPCOG00000005417
microcebus_murinus ENSMICG00000032171
otolemur_garnettii ENSOGAG00000029902
pan_paniscus ENSPPAG00000039446
pan_troglodytes ENSPTRG00000004629
homo_sapiens ENSG00000065970
gorilla_gorilla ENSGGOG00000022463
pongo_abelii ENSPPYG00000004236
nomascus_leucogenys ENSNLEG00000001730
piliocolobus_tephrosceles ENSPTEG00000013294
colobus_angolensis_palliatus ENSCANG00000034285
rhinopithecus_bieti ENSRBIG00000042526
rhinopithecus_roxellana ENSRROG00000032303
cercocebus_atys ENSCATG00000032799
mandrillus_leucophaeus ENSMLEG00000036835
papio_anubis ENSPANG00000019708
theropithecus_gelada ENSTGEG00000006344
macaca_fascicularis ENSMFAG00000035860
macaca_mulatta ENSMMUG00000015256
macaca_nemestrina ENSMNEG00000014243
chlorocebus_sabaeus ENSCSAG00000009745
cebus_capucinus ENSCCAG00000006397
saimiri_boliviensis_boliviensis ENSSBOG00000019603
callithrix_jacchus ENSCJAG00000018955
aotus_nancymaae ENSANAG00000024184
mus_spicilegus ENSMSIG00000028893
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0029862
mus_musculus ENSMUSG00000003154
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0028828
mus_pahari MGP_PahariEiJ_G0022583
rattus_norvegicus ENSRNOG00000009000
meriones_unguiculatus ENSMUGG00000023434
microtus_ochrogaster ENSMOCG00000011125
peromyscus_maniculatus_bairdii ENSPEMG00000011818
cricetulus_griseus_chok1gshd ENSCGRG00001015215
cricetulus_griseus_crigri-picr ENSCGRG00015012170
cricetulus_griseus_crigri ENSCGRG00000002799
mesocricetus_auratus ENSMAUG00000013772
nannospalax_galili ENSNGAG00000017980
jaculus_jaculus ENSJJAG00000010589
castor_canadensis ENSCCNG00000014589
urocitellus_parryii ENSUPAG00010014615
marmota_marmota_marmota ENSMMMG00000013994
ictidomys_tridecemlineatus ENSSTOG00000011045
spermophilus_dauricus ENSSDAG00000018329
tupaia_belangeri ENSTBEG00000015045
carlito_syrichta ENSTSYG00000037165
oryctolagus_cuniculus ENSOCUG00000004313
ochotona_princeps ENSOPRG00000015650
loxodonta_africana ENSLAFG00000002976
procavia_capensis ENSPCAG00000002771
choloepus_hoffmanni ENSCHOG00000011561
dasypus_novemcinctus ENSDNOG00000001703
chinchilla_lanigera ENSCLAG00000015501
octodon_degus ENSODEG00000000985
cavia_porcellus ENSCPOG00000035222
cavia_aperea ENSCAPG00000017805
heterocephalus_glaber_female ENSHGLG00000001583
heterocephalus_glaber_male ENSHGLG00100002040
fukomys_damarensis ENSFDAG00000005617
notamacropus_eugenii ENSMEUG00000008330
phascolarctos_cinereus ENSPCIG00000033665
sarcophilus_harrisii ENSSHAG00000017137
monodelphis_domestica ENSMODG00000017974
sorex_araneus ENSSARG00000005895
ornithorhynchus_anatinus ENSOANG00000003804
calidris_pygmaea ENSCPGG00000007779
calidris_pugnax ENSCPUG00000007151
melopsittacus_undulatus ENSMUNG00000014400
lonchura_striata_domestica ENSLSDG00000000723
taeniopygia_guttata ENSTGUG00000013133
serinus_canaria ENSSCAG00000015273
junco_hyemalis ENSJHYG00000012243
zonotrichia_albicollis ENSZALG00000015797
ficedula_albicollis ENSFALG00000007244
cyanistes_caeruleus ENSCCEG00000011213
parus_major ENSPMJG00000003623
manacus_vitellinus ENSMVIG00005014212
lepidothrix_coronata ENSLCOG00000004387
meleagris_gallopavo ENSMGAG00000013934
gallus_gallus ENSGALG00000014329
coturnix_japonica ENSCJPG00005016679
numida_meleagris ENSNMEG00000016537
anser_brachyrhynchus ENSABRG00000013556
anas_platyrhynchos_platyrhynchos ENSAPLG00000013506
apteryx_owenii ENSAOWG00000004338
apteryx_rowi ENSARWG00000015389
apteryx_haastii ENSAHAG00000007271
dromaius_novaehollandiae ENSDNVG00000002056
nothoprocta_perdicaria ENSNPEG00000006568
crocodylus_porosus ENSCPRG00005012653
gopherus_agassizii ENSGAGG00000000186
chelonoidis_abingdonii ENSCABG00000012584
chrysemys_picta_bellii ENSCPBG00000009978
pelodiscus_sinensis ENSPSIG00000010988
anolis_carolinensis ENSACAG00000011293
pogona_vitticeps ENSPVIG00000014008
salvator_merianae ENSSMRG00000023423
notechis_scutatus ENSNSUG00000001570
sphenodon_punctatus ENSSPUG00000001992
dipodomys_ordii ENSDORG00000026430
xenopus_tropicalis ENSXETG00000027639
