paramormyrops_kingsleyae ENSPKIG00000019279
scleropages_formosus ENSSFOG00015015709
esox_lucius ENSELUG00000019775
esox_lucius ENSELUG00000023345
esox_lucius ENSELUG00000023299
esox_lucius ENSELUG00000019737
gadus_morhua ENSGMOG00000005704
scleropages_formosus ENSSFOG00015018956
poecilia_formosa ENSPFOG00000002515
poecilia_mexicana ENSPMEG00000002882
poecilia_reticulata ENSPREG00000011691
xiphophorus_couchianus ENSXCOG00000011088
xiphophorus_maculatus ENSXMAG00000014653
fundulus_heteroclitus ENSFHEG00000011266
kryptolebias_marmoratus ENSKMAG00000021487
oryzias_latipes_asm223469v1 ENSORLG00015022619
oryzias_latipes ENSORLG00000006783
oryzias_latipes ENSORLG00020010491
oryzias_melastigma ENSOMEG00000020286
oryzias_melastigma ENSOMEG00000017126
periophthalmus_magnuspinnatus ENSPMGG00000013780
periophthalmus_magnuspinnatus ENSPMGG00000004259
mola_mola ENSMMOG00000004067
cynoglossus_semilaevis ENSCSEG00000019199
seriola_dumerili ENSSDUG00000022932
seriola_lalandi_dorsalis ENSSLDG00000012460
scophthalmus_maximus ENSSMAG00000017264
amphiprion_ocellaris ENSAOCG00000004464
amphiprion_percula ENSAPEG00000014612
acanthochromis_polyacanthus ENSAPOG00000011707
acanthochromis_polyacanthus ENSAPOG00000022262
stegastes_partitus ENSSPAG00000016903
maylandia_zebra ENSMZEG00005023960
pundamilia_nyererei ENSPNYG00000011734
neolamprologus_brichardi ENSNBRG00000024271
oreochromis_niloticus ENSONIG00000020048
haplochromis_burtoni ENSHBUG00000010761
haplochromis_burtoni ENSHBUG00000004694
neolamprologus_brichardi ENSNBRG00000020243
amphilophus_citrinellus ENSACIG00000006036
poecilia_reticulata ENSPREG00000004512
cyprinodon_variegatus ENSCVAG00000005044
labrus_bergylta ENSLBEG00000024352
labrus_bergylta ENSLBEG00000015096
gasterosteus_aculeatus ENSGACG00000000133
gasterosteus_aculeatus ENSGACG00000001834
gasterosteus_aculeatus ENSGACG00000000146
gasterosteus_aculeatus ENSGACG00000000118
gasterosteus_aculeatus ENSGACG00000000140
gasterosteus_aculeatus ENSGACG00000000113
gasterosteus_aculeatus ENSGACG00000000150
gasterosteus_aculeatus ENSGACG00000001947
gasterosteus_aculeatus ENSGACG00000000127
gasterosteus_aculeatus ENSGACG00000001293
anabas_testudineus ENSATEG00000020862
amphilophus_citrinellus ENSACIG00000018669
oryzias_latipes ENSORLG00020010461
mastacembelus_armatus ENSMAMG00000014225
cyprinodon_variegatus ENSCVAG00000016888
takifugu_rubripes ENSTRUG00000020997
takifugu_rubripes ENSTRUG00000023368
takifugu_rubripes ENSTRUG00000022839
takifugu_rubripes ENSTRUG00000020413
takifugu_rubripes ENSTRUG00000020780
tetraodon_nigroviridis ENSTNIG00000018184
esox_lucius ENSELUG00000001578
pygocentrus_nattereri ENSPNAG00000010671
astyanax_mexicanus ENSAMXG00000014118
ictalurus_punctatus ENSIPUG00000021646
ictalurus_punctatus ENSIPUG00000021632
danio_rerio ENSDARG00000001303
lepisosteus_oculatus ENSLOCG00000000781
lepisosteus_oculatus ENSLOCG00000000250
mus_spicilegus ENSMSIG00000010986
mus_musculus ENSMUSG00000024338
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0022354
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0021448
mus_pahari MGP_PahariEiJ_G0020444
rattus_norvegicus ENSRNOG00000000456
meriones_unguiculatus ENSMUGG00000016978
cricetulus_griseus_chok1gshd ENSCGRG00001018009
cricetulus_griseus_crigri ENSCGRG00000017438
cricetulus_griseus_crigri-picr ENSCGRG00015028341
mesocricetus_auratus ENSMAUG00000003396
microtus_ochrogaster ENSMOCG00000014719
peromyscus_maniculatus_bairdii ENSPEMG00000012170
nannospalax_galili ENSNGAG00000001376
octodon_degus ENSODEG00000017662
chinchilla_lanigera ENSCLAG00000006990
cavia_porcellus ENSCPOG00000000729
cavia_aperea ENSCAPG00000016604
heterocephalus_glaber_female ENSHGLG00000017087
heterocephalus_glaber_male ENSHGLG00100007142
echinops_telfairi ENSETEG00000013333
jaculus_jaculus ENSJJAG00000023598
dasypus_novemcinctus ENSDNOG00000045248
propithecus_coquereli ENSPCOG00000028091
prolemur_simus ENSPSMG00000009083
otolemur_garnettii ENSOGAG00000013830
saimiri_boliviensis_boliviensis ENSSBOG00000026986
cebus_capucinus ENSCCAG00000026335
callithrix_jacchus ENSCJAG00000021551
aotus_nancymaae ENSANAG00000023214
gorilla_gorilla ENSGGOG00000010953
homo_sapiens ENSG00000204264
pan_troglodytes ENSPTRG00000018022
pan_paniscus ENSPPAG00000042377
nomascus_leucogenys ENSNLEG00000006733
macaca_nemestrina ENSMNEG00000044942
macaca_fascicularis ENSMFAG00000002598
macaca_mulatta ENSMMUG00000011301
mandrillus_leucophaeus ENSMLEG00000028732
papio_anubis ENSPANG00000016588
cercocebus_atys ENSCATG00000024878
theropithecus_gelada ENSTGEG00000029446
chlorocebus_sabaeus ENSCSAG00000009409
rhinopithecus_roxellana ENSRROG00000019326
rhinopithecus_bieti ENSRBIG00000032621
piliocolobus_tephrosceles ENSPTEG00000025285
pongo_abelii ENSPPYG00000017223
colobus_angolensis_palliatus ENSCANG00000036821
carlito_syrichta ENSTSYG00000007730
tupaia_belangeri ENSTBEG00000007794
castor_canadensis ENSCCNG00000026817
dipodomys_ordii ENSDORG00000028592
spermophilus_dauricus ENSSDAG00000023234
ictidomys_tridecemlineatus ENSSTOG00000019724
urocitellus_parryii ENSUPAG00010004745
marmota_marmota_marmota ENSMMMG00000024220
capra_hircus ENSCHIG00000012829
ovis_aries ENSOARG00000007622
bos_mutus ENSBMUG00000007942
bos_taurus ENSBTAG00000003039
bison_bison_bison ENSBBBG00000015244
tursiops_truncatus ENSTTRG00000004259
vicugna_pacos ENSVPAG00000012496
equus_caballus ENSECAG00000018887
equus_asinus_asinus ENSEASG00005020748
pteropus_vampyrus ENSPVAG00000002800
ursus_maritimus ENSUMAG00000012731
ursus_americanus ENSUAMG00000013929
ailuropoda_melanoleuca ENSAMEG00000002026
neovison_vison ENSNVIG00000004658
mustela_putorius_furo ENSMPUG00000001933
canis_lupus_familiaris ENSCAFG00000000829
canis_lupus_dingo ENSCAFG00020002521
vulpes_vulpes ENSVVUG00000025115
felis_catus ENSFCAG00000023131
felis_catus ENSFCAG00000043821
panthera_pardus ENSPPRG00000010024
panthera_tigris_altaica ENSPTIG00000006141
sus_scrofa ENSSSCG00000026951
microcebus_murinus ENSMICG00000015254
choloepus_hoffmanni ENSCHOG00000007645
loxodonta_africana ENSLAFG00000003213
procavia_capensis ENSPCAG00000016741
myotis_lucifugus ENSMLUG00000013876
sorex_araneus ENSSARG00000006922
oryctolagus_cuniculus ENSOCUG00000002131
ochotona_princeps ENSOPRG00000010022
phascolarctos_cinereus ENSPCIG00000001868
phascolarctos_cinereus ENSPCIG00000008486
notamacropus_eugenii ENSMEUG00000007328
monodelphis_domestica ENSMODG00000014366
ornithorhynchus_anatinus ENSOANG00000014541
anolis_carolinensis ENSACAG00000006425
pogona_vitticeps ENSPVIG00000008439
notechis_scutatus ENSNSUG00000006719
salvator_merianae ENSSMRG00000003707
sphenodon_punctatus ENSSPUG00000003823
gopherus_agassizii ENSGAGG00000008212
chelonoidis_abingdonii ENSCABG00000019655
chrysemys_picta_bellii ENSCPBG00000008280
xenopus_tropicalis ENSXETG00000016592
latimeria_chalumnae ENSLACG00000014047
