chelonoidis_abingdonii ENSCABG00000001405
gopherus_agassizii ENSGAGG00000025709
chrysemys_picta_bellii ENSCPBG00000017187
notechis_scutatus ENSNSUG00000015737
pogona_vitticeps ENSPVIG00000025135
salvator_merianae ENSSMRG00000002873
bison_bison_bison ENSBBBG00000023907
bos_mutus ENSBMUG00000026908
bos_taurus ENSBTAG00000054868
ovis_aries ENSOARG00000004266
vicugna_pacos ENSVPAG00000006669
tursiops_truncatus ENSTTRG00000003119
sus_scrofa ENSSSCG00000032959
sus_scrofa ENSSSCG00000017446
felis_catus ENSFCAG00000038204
panthera_pardus ENSPPRG00000009319
canis_lupus_dingo ENSCAFG00020009037
canis_lupus_familiaris ENSCAFG00000019588
canis_lupus_dingo ENSCAFG00020008968
canis_lupus_familiaris ENSCAFG00000029979
equus_caballus ENSECAG00000038130
equus_asinus_asinus ENSEASG00005018437
erinaceus_europaeus ENSEEUG00000012967
myotis_lucifugus ENSMLUG00000030030
pteropus_vampyrus ENSPVAG00000007484
microtus_ochrogaster ENSMOCG00000002473
microtus_ochrogaster ENSMOCG00000022973
peromyscus_maniculatus_bairdii ENSPEMG00000011229
cricetulus_griseus_chok1gshd ENSCGRG00001006943
cricetulus_griseus_crigri-picr ENSCGRG00015007899
cricetulus_griseus_crigri ENSCGRG00000002808
mesocricetus_auratus ENSMAUG00000021750
mus_spicilegus ENSMSIG00000007398
mus_spicilegus ENSMSIG00000021468
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0034338
mus_musculus ENSMUSG00000015289
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0033183
mus_pahari MGP_PahariEiJ_G0031726
rattus_norvegicus ENSRNOG00000053456
meriones_unguiculatus ENSMUGG00000008809
meriones_unguiculatus ENSMUGG00000004635
nannospalax_galili ENSNGAG00000023293
jaculus_jaculus ENSJJAG00000022478
spermophilus_dauricus ENSSDAG00000006453
urocitellus_parryii ENSUPAG00010010991
castor_canadensis ENSCCNG00000001929
dipodomys_ordii ENSDORG00000029875
heterocephalus_glaber_female ENSHGLG00000003264
heterocephalus_glaber_male ENSHGLG00100007938
fukomys_damarensis ENSFDAG00000012731
chinchilla_lanigera ENSCLAG00000002127
octodon_degus ENSODEG00000006315
cavia_porcellus ENSCPOG00000034445
oryctolagus_cuniculus ENSOCUG00000028990
ochotona_princeps ENSOPRG00000003778
prolemur_simus ENSPSMG00000000544
propithecus_coquereli ENSPCOG00000027993
piliocolobus_tephrosceles ENSPTEG00000013537
colobus_angolensis_palliatus ENSCANG00000027933
rhinopithecus_roxellana ENSRROG00000012840
macaca_nemestrina ENSMNEG00000044542
macaca_fascicularis ENSMFAG00000004038
theropithecus_gelada ENSTGEG00000012920
cercocebus_atys ENSCATG00000025654
papio_anubis ENSPANG00000021408
mandrillus_leucophaeus ENSMLEG00000031787
piliocolobus_tephrosceles ENSPTEG00000025631
theropithecus_gelada ENSTGEG00000006284
pan_troglodytes ENSPTRG00000022439
pan_paniscus ENSPPAG00000028018
homo_sapiens ENSG00000196976
gorilla_gorilla ENSGGOG00000013507
pongo_abelii ENSPPYG00000020881
nomascus_leucogenys ENSNLEG00000028687
papio_anubis ENSPANG00000025300
theropithecus_gelada ENSTGEG00000011270
mandrillus_leucophaeus ENSMLEG00000005203
macaca_mulatta ENSMMUG00000045559
macaca_fascicularis ENSMFAG00000012369
macaca_nemestrina ENSMNEG00000007231
chlorocebus_sabaeus ENSCSAG00000009888
cercocebus_atys ENSCATG00000022489
colobus_angolensis_palliatus ENSCANG00000012457
piliocolobus_tephrosceles ENSPTEG00000013775
rhinopithecus_bieti ENSRBIG00000025902
rhinopithecus_roxellana ENSRROG00000037829
pan_troglodytes ENSPTRG00000038934
pan_paniscus ENSPPAG00000043485
gorilla_gorilla ENSGGOG00000041353
saimiri_boliviensis_boliviensis ENSSBOG00000024470
cebus_capucinus ENSCCAG00000021965
callithrix_jacchus ENSCJAG00000041329
aotus_nancymaae ENSANAG00000032507
carlito_syrichta ENSTSYG00000028660
procavia_capensis ENSPCAG00000016044
echinops_telfairi ENSETEG00000002563
loxodonta_africana ENSLAFG00000016044
dasypus_novemcinctus ENSDNOG00000048873
ursus_americanus ENSUAMG00000011482
ursus_maritimus ENSUMAG00000019269
neovison_vison ENSNVIG00000014931
vicugna_pacos ENSVPAG00000003131
homo_sapiens ENSG00000184033
homo_sapiens ENSG00000268651
gorilla_gorilla ENSGGOG00000043272
pan_troglodytes ENSPTRG00000050626
pan_troglodytes ENSPTRG00000043196
pan_troglodytes ENSPTRG00000040429
pongo_abelii ENSPPYG00000020888
theropithecus_gelada ENSTGEG00000014550
theropithecus_gelada ENSTGEG00000014456
papio_anubis ENSPANG00000024416
mandrillus_leucophaeus ENSMLEG00000030687
macaca_mulatta ENSMMUG00000017405
