eptatretus_burgeri ENSEBUG00000007984
petromyzon_marinus ENSPMAG00000003448
anolis_carolinensis ENSACAG00000028614
pogona_vitticeps ENSPVIG00000021991
notechis_scutatus ENSNSUG00000013921
salvator_merianae ENSSMRG00000019277
sphenodon_punctatus ENSSPUG00000010895
calidris_pygmaea ENSCPGG00000010017
calidris_pugnax ENSCPUG00000006045
melopsittacus_undulatus ENSMUNG00000011937
taeniopygia_guttata ENSTGUG00000000418
lonchura_striata_domestica ENSLSDG00000009008
serinus_canaria ENSSCAG00000013813
cyanistes_caeruleus ENSCCEG00000009835
parus_major ENSPMJG00000002593
ficedula_albicollis ENSFALG00000004767
zonotrichia_albicollis ENSZALG00000000521
manacus_vitellinus ENSMVIG00005019958
lepidothrix_coronata ENSLCOG00000002874
anas_platyrhynchos_platyrhynchos ENSAPLG00000003415
anser_brachyrhynchus ENSABRG00000001209
gallus_gallus ENSGALG00000021843
coturnix_japonica ENSCJPG00005009574
numida_meleagris ENSNMEG00000000206
nothoprocta_perdicaria ENSNPEG00000001470
nothoprocta_perdicaria ENSNPEG00000001469
apteryx_owenii ENSAOWG00000007564
apteryx_haastii ENSAHAG00000001277
dromaius_novaehollandiae ENSDNVG00000010379
meleagris_gallopavo ENSMGAG00000006642
apteryx_rowi ENSARWG00000017269
chelonoidis_abingdonii ENSCABG00000003133
crocodylus_porosus ENSCPRG00005010380
gopherus_agassizii ENSGAGG00000014533
chelonoidis_abingdonii ENSCABG00000013051
chrysemys_picta_bellii ENSCPBG00000020352
pelodiscus_sinensis ENSPSIG00000012051
notamacropus_eugenii ENSMEUG00000004582
phascolarctos_cinereus ENSPCIG00000010226
monodelphis_domestica ENSMODG00000019240
sarcophilus_harrisii ENSSHAG00000000314
loxodonta_africana ENSLAFG00000017035
procavia_capensis ENSPCAG00000015717
choloepus_hoffmanni ENSCHOG00000013988
marmota_marmota_marmota ENSMMMG00000021950
spermophilus_dauricus ENSSDAG00000022274
bos_mutus ENSBMUG00000007013
homo_sapiens ENSG00000148090
pan_troglodytes ENSPTRG00000021099
gorilla_gorilla ENSGGOG00000003824
pongo_abelii ENSPPYG00000019367
macaca_mulatta ENSMMUG00000015798
macaca_fascicularis ENSMFAG00000003934
macaca_nemestrina ENSMNEG00000044070
papio_anubis ENSPANG00000024805
theropithecus_gelada ENSTGEG00000001927
mandrillus_leucophaeus ENSMLEG00000040585
chlorocebus_sabaeus ENSCSAG00000007270
rhinopithecus_bieti ENSRBIG00000028653
rhinopithecus_roxellana ENSRROG00000039573
piliocolobus_tephrosceles ENSPTEG00000023749
cercocebus_atys ENSCATG00000041706
colobus_angolensis_palliatus ENSCANG00000033081
pan_paniscus ENSPPAG00000038663
nomascus_leucogenys ENSNLEG00000031499
cebus_capucinus ENSCCAG00000016036
saimiri_boliviensis_boliviensis ENSSBOG00000023072
callithrix_jacchus ENSCJAG00000005695
aotus_nancymaae ENSANAG00000021662
carlito_syrichta ENSTSYG00000004119
propithecus_coquereli ENSPCOG00000021486
microcebus_murinus ENSMICG00000045646
prolemur_simus ENSPSMG00000025339
otolemur_garnettii ENSOGAG00000011749
cricetulus_griseus_chok1gshd ENSCGRG00001015522
cricetulus_griseus_crigri-picr ENSCGRG00015019331
cricetulus_griseus_crigri ENSCGRG00000006103
mesocricetus_auratus ENSMAUG00000009561
microtus_ochrogaster ENSMOCG00000013707
peromyscus_maniculatus_bairdii ENSPEMG00000012682
mus_musculus ENSMUSG00000021460
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0019404
mus_spicilegus ENSMSIG00000007255
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0018524
mus_pahari MGP_PahariEiJ_G0019590
rattus_norvegicus ENSRNOG00000011684
nannospalax_galili ENSNGAG00000010932
jaculus_jaculus ENSJJAG00000014980
dipodomys_ordii ENSDORG00000000457
ictidomys_tridecemlineatus ENSSTOG00000034498
heterocephalus_glaber_female ENSHGLG00000003916
heterocephalus_glaber_male ENSHGLG00100001288
fukomys_damarensis ENSFDAG00000006707
chinchilla_lanigera ENSCLAG00000000663
cavia_porcellus ENSCPOG00000001066
castor_canadensis ENSCCNG00000003561
meriones_unguiculatus ENSMUGG00000015202
octodon_degus ENSODEG00000000932
oryctolagus_cuniculus ENSOCUG00000007430
ochotona_princeps ENSOPRG00000000072
myotis_lucifugus ENSMLUG00000003159
bos_taurus ENSBTAG00000049777
bos_taurus ENSBTAG00000047649
bos_mutus ENSBMUG00000009937
bison_bison_bison ENSBBBG00000011950
bison_bison_bison ENSBBBG00000012870
capra_hircus ENSCHIG00000016972
ovis_aries ENSOARG00000007832
tursiops_truncatus ENSTTRG00000012412
sus_scrofa ENSSSCG00000009591
vicugna_pacos ENSVPAG00000000159
erinaceus_europaeus ENSEEUG00000011259
canis_lupus_familiaris ENSCAFG00000030145
canis_lupus_dingo ENSCAFG00020006749
vulpes_vulpes ENSVVUG00000022323
mustela_putorius_furo ENSMPUG00000006846
neovison_vison ENSNVIG00000015695
ursus_americanus ENSUAMG00000024492
ursus_maritimus ENSUMAG00000016398
ailuropoda_melanoleuca ENSAMEG00000017380
panthera_tigris_altaica ENSPTIG00000009358
panthera_pardus ENSPPRG00000023647
felis_catus ENSFCAG00000041629
pteropus_vampyrus ENSPVAG00000004800
equus_asinus_asinus ENSEASG00005013993
equus_caballus ENSECAG00000008989
tupaia_belangeri ENSTBEG00000009261
dasypus_novemcinctus ENSDNOG00000041298
sorex_araneus ENSSARG00000002902
xenopus_tropicalis ENSXETG00000000805
latimeria_chalumnae ENSLACG00000007123
paramormyrops_kingsleyae ENSPKIG00000020941
scleropages_formosus ENSSFOG00015007576
monopterus_albus ENSMALG00000013378
mastacembelus_armatus ENSMAMG00000022759
anabas_testudineus ENSATEG00000010571
seriola_dumerili ENSSDUG00000018285
seriola_lalandi_dorsalis ENSSLDG00000017201
mola_mola ENSMMOG00000018858
amphiprion_ocellaris ENSAOCG00000023227
amphiprion_percula ENSAPEG00000013419
acanthochromis_polyacanthus ENSAPOG00000004751
stegastes_partitus ENSSPAG00000007202
haplochromis_burtoni ENSHBUG00000006290
maylandia_zebra ENSMZEG00005011002
astatotilapia_calliptera ENSACLG00000023005
pundamilia_nyererei ENSPNYG00000003929
oreochromis_niloticus ENSONIG00000011227
neolamprologus_brichardi ENSNBRG00000006746
astatotilapia_calliptera ENSACLG00000008322
maylandia_zebra ENSMZEG00005022378
maylandia_zebra ENSMZEG00005001671
maylandia_zebra ENSMZEG00005028469
astatotilapia_calliptera ENSACLG00000020747
neolamprologus_brichardi ENSNBRG00000002580
oreochromis_niloticus ENSONIG00000008915
amphilophus_citrinellus ENSACIG00000010427
gasterosteus_aculeatus ENSGACG00000018654
gambusia_affinis ENSGAFG00000019877
poecilia_mexicana ENSPMEG00000011522
fundulus_heteroclitus ENSFHEG00000013397
poecilia_formosa ENSPFOG00000000487
poecilia_latipinna ENSPLAG00000004222
poecilia_reticulata ENSPREG00000004438
xiphophorus_maculatus ENSXMAG00000016130
xiphophorus_couchianus ENSXCOG00000016196
gambusia_affinis ENSGAFG00000019876
fundulus_heteroclitus ENSFHEG00000015279
cyprinodon_variegatus ENSCVAG00000014494
kryptolebias_marmoratus ENSKMAG00000011935
scophthalmus_maximus ENSSMAG00000007280
cynoglossus_semilaevis ENSCSEG00000009830
takifugu_rubripes ENSTRUG00000009628
tetraodon_nigroviridis ENSTNIG00000007103
labrus_bergylta ENSLBEG00000024445
labrus_bergylta ENSLBEG00000015734
oryzias_latipes ENSORLG00000020225
oryzias_latipes ENSORLG00020003430
oryzias_latipes_asm223469v1 ENSORLG00015016652
oryzias_melastigma ENSOMEG00000006899
