apteryx_haastii ENSAHAG00000019349
apteryx_rowi ENSARWG00000008530
apteryx_owenii ENSAOWG00000014874
dromaius_novaehollandiae ENSDNVG00000015096
nothoprocta_perdicaria ENSNPEG00000015037
gallus_gallus ENSGALG00000043872
meleagris_gallopavo ENSMGAG00000007453
coturnix_japonica ENSCJPG00005008031
numida_meleagris ENSNMEG00000007001
anser_brachyrhynchus ENSABRG00000014612
taeniopygia_guttata ENSTGUG00000015524
taeniopygia_guttata ENSTGUG00000003532
taeniopygia_guttata ENSTGUG00000003478
lonchura_striata ENSLSDG00000003374
lonchura_striata ENSLSDG00000004012
serinus_canaria ENSSCAG00000004873
zonotrichia_albicollis ENSZALG00000005418
ficedula_albicollis ENSFALG00000010058
lepidothrix_coronata ENSLCOG00000008557
pelodiscus_sinensis ENSPSIG00000012407
anolis_carolinensis ENSACAG00000007881
myotis_lucifugus ENSMLUG00000017268
otolemur_garnettii ENSOGAG00000033065
dasypus_novemcinctus ENSDNOG00000035447
ornithorhynchus_anatinus ENSOANG00000031103
ornithorhynchus_anatinus ENSOANG00000030132
ornithorhynchus_anatinus ENSOANG00000028650
ornithorhynchus_anatinus ENSOANG00000031156
petromyzon_marinus ENSPMAG00000005011
ciona_intestinalis ENSCING00000004798
ciona_savignyi ENSCSAVG00000001997
