phascolarctos_cinereus ENSPCIG00000000957
notamacropus_eugenii ENSMEUG00000009399
sarcophilus_harrisii ENSSHAG00000011840
monodelphis_domestica ENSMODG00000004028
mandrillus_leucophaeus ENSMLEG00000039585
cercocebus_atys ENSCATG00000032065
chlorocebus_sabaeus ENSCSAG00000005225
papio_anubis ENSPANG00000002531
theropithecus_gelada ENSTGEG00000015477
macaca_mulatta ENSMMUG00000019668
macaca_nemestrina ENSMNEG00000043051
macaca_fascicularis ENSMFAG00000000505
piliocolobus_tephrosceles ENSPTEG00000028748
colobus_angolensis_palliatus ENSCANG00000040323
rhinopithecus_bieti ENSRBIG00000038109
rhinopithecus_roxellana ENSRROG00000034739
pan_troglodytes ENSPTRG00000010728
pan_paniscus ENSPPAG00000040716
homo_sapiens ENSG00000105676
gorilla_gorilla ENSGGOG00000006708
pongo_abelii ENSPPYG00000009757
nomascus_leucogenys ENSNLEG00000006169
saimiri_boliviensis_boliviensis ENSSBOG00000024227
saimiri_boliviensis_boliviensis ENSSBOG00000021507
callithrix_jacchus ENSCJAG00000019747
cebus_capucinus ENSCCAG00000027993
aotus_nancymaae ENSANAG00000025554
carlito_syrichta ENSTSYG00000036477
propithecus_coquereli ENSPCOG00000017481
prolemur_simus ENSPSMG00000001861
microcebus_murinus ENSMICG00000003677
otolemur_garnettii ENSOGAG00000007536
ictidomys_tridecemlineatus ENSSTOG00000012997
urocitellus_parryii ENSUPAG00010018208
spermophilus_dauricus ENSSDAG00000010875
marmota_marmota_marmota ENSMMMG00000002877
myotis_lucifugus ENSMLUG00000027588
myotis_lucifugus ENSMLUG00000012203
pteropus_vampyrus ENSPVAG00000005049
equus_caballus ENSECAG00000006428
equus_asinus_asinus ENSEASG00005006568
ursus_americanus ENSUAMG00000007084
ursus_maritimus ENSUMAG00000006462
ailuropoda_melanoleuca ENSAMEG00000011621
neovison_vison ENSNVIG00000020143
canis_lupus_familiaris ENSCAFG00000014404
canis_lupus_dingo ENSCAFG00020012404
vulpes_vulpes ENSVVUG00000007731
panthera_pardus ENSPPRG00000009582
panthera_tigris_altaica ENSPTIG00000012073
felis_catus ENSFCAG00000009767
bos_mutus ENSBMUG00000015012
