calidris_pygmaea ENSCPGG00000013773
calidris_pugnax ENSCPUG00000017299
melopsittacus_undulatus ENSMUNG00000014196
parus_major ENSPMJG00000018694
cyanistes_caeruleus ENSCCEG00000021270
ficedula_albicollis ENSFALG00000008140
lonchura_striata_domestica ENSLSDG00000011227
taeniopygia_guttata ENSTGUG00000017385
zonotrichia_albicollis ENSZALG00000009150
junco_hyemalis ENSJHYG00000015134
serinus_canaria ENSSCAG00000009757
lepidothrix_coronata ENSLCOG00000010735
manacus_vitellinus ENSMVIG00005009788
anser_brachyrhynchus ENSABRG00000015341
anas_platyrhynchos_platyrhynchos ENSAPLG00000023321
meleagris_gallopavo ENSMGAG00000002780
coturnix_japonica ENSCJPG00005021369
gallus_gallus ENSGALG00000047573
numida_meleagris ENSNMEG00000016189
apteryx_haastii ENSAHAG00000009390
apteryx_rowi ENSARWG00000003577
apteryx_owenii ENSAOWG00000016010
dromaius_novaehollandiae ENSDNVG00000015174
nothoprocta_perdicaria ENSNPEG00000010866
crocodylus_porosus ENSCPRG00005006337
chelonoidis_abingdonii ENSCABG00000009188
gopherus_agassizii ENSGAGG00000016772
chrysemys_picta_bellii ENSCPBG00000025805
pelodiscus_sinensis ENSPSIG00000010926
pogona_vitticeps ENSPVIG00000022456
anolis_carolinensis ENSACAG00000001162
notechis_scutatus ENSNSUG00000014247
salvator_merianae ENSSMRG00000011039
monodelphis_domestica ENSMODG00000006231
phascolarctos_cinereus ENSPCIG00000011512
sarcophilus_harrisii ENSSHAG00000006480
ornithorhynchus_anatinus ENSOANG00000000966
xenopus_tropicalis ENSXETG00000034301
latimeria_chalumnae ENSLACG00000001599
scleropages_formosus ENSSFOG00015006400
scleropages_formosus ENSSFOG00015006464
astyanax_mexicanus ENSAMXG00000032179
pygocentrus_nattereri ENSPNAG00000008083
ictalurus_punctatus ENSIPUG00000018735
danio_rerio ENSDARG00000075487
esox_lucius ENSELUG00000019673
seriola_dumerili ENSSDUG00000003350
seriola_lalandi_dorsalis ENSSLDG00000010728
scophthalmus_maximus ENSSMAG00000019780
mastacembelus_armatus ENSMAMG00000011247
mastacembelus_armatus ENSMAMG00000011223
monopterus_albus ENSMALG00000003825
anabas_testudineus ENSATEG00000005217
anabas_testudineus ENSATEG00000005249
anabas_testudineus ENSATEG00000004955
mola_mola ENSMMOG00000021451
mola_mola ENSMMOG00000021453
labrus_bergylta ENSLBEG00000027196
gasterosteus_aculeatus ENSGACG00000014610
amphiprion_ocellaris ENSAOCG00000001919
amphiprion_percula ENSAPEG00000009823
acanthochromis_polyacanthus ENSAPOG00000009842
stegastes_partitus ENSSPAG00000013506
astatotilapia_calliptera ENSACLG00000022446
maylandia_zebra ENSMZEG00005015469
pundamilia_nyererei ENSPNYG00000019910
haplochromis_burtoni ENSHBUG00000006544
neolamprologus_brichardi ENSNBRG00000011987
oreochromis_niloticus ENSONIG00000001660
amphilophus_citrinellus ENSACIG00000004730
oryzias_latipes_asm223469v1 ENSORLG00015005600
oryzias_latipes ENSORLG00000005389
oryzias_melastigma ENSOMEG00000000428
cynoglossus_semilaevis ENSCSEG00000021201
takifugu_rubripes ENSTRUG00000012634
tetraodon_nigroviridis ENSTNIG00000018149
periophthalmus_magnuspinnatus ENSPMGG00000005283
gadus_morhua ENSGMOG00000009060
amphilophus_citrinellus ENSACIG00000004703
oryzias_latipes ENSORLG00000024555
anabas_testudineus ENSATEG00000004986
ictalurus_punctatus ENSIPUG00000018727
junco_hyemalis ENSJHYG00000015132
manacus_vitellinus ENSMVIG00005009796
paramormyrops_kingsleyae ENSPKIG00000016105
lepisosteus_oculatus ENSLOCG00000001189
eptatretus_burgeri ENSEBUG00000000397
