chelonoidis_abingdonii ENSCABG00000004949
gopherus_agassizii ENSGAGG00000023269
chrysemys_picta_bellii ENSCPBG00000008174
pelodiscus_sinensis ENSPSIG00000002199
chrysemys_picta_bellii ENSCPBG00000008171
anser_brachyrhynchus ENSABRG00000008338
anas_platyrhynchos_platyrhynchos ENSAPLG00000023211
meleagris_gallopavo ENSMGAG00000007654
coturnix_japonica ENSCJPG00005013603
numida_meleagris ENSNMEG00000005708
lonchura_striata_domestica ENSLSDG00000010016
taeniopygia_guttata ENSTGUG00000009473
serinus_canaria ENSSCAG00000014878
zonotrichia_albicollis ENSZALG00000006500
junco_hyemalis ENSJHYG00000012263
parus_major ENSPMJG00000019590
cyanistes_caeruleus ENSCCEG00000014423
ficedula_albicollis ENSFALG00000007437
lepidothrix_coronata ENSLCOG00000000768
manacus_vitellinus ENSMVIG00005003566
calidris_pygmaea ENSCPGG00000018370
calidris_pugnax ENSCPUG00000017120
apteryx_owenii ENSAOWG00000018407
apteryx_rowi ENSARWG00000007277
apteryx_haastii ENSAHAG00000006494
dromaius_novaehollandiae ENSDNVG00000006453
nothoprocta_perdicaria ENSNPEG00000008098
chrysemys_picta_bellii ENSCPBG00000008167
pelodiscus_sinensis ENSPSIG00000002196
crocodylus_porosus ENSCPRG00005012506
dromaius_novaehollandiae ENSDNVG00000006449
pogona_vitticeps ENSPVIG00000002555
pogona_vitticeps ENSPVIG00000000475
pogona_vitticeps ENSPVIG00000002552
pogona_vitticeps ENSPVIG00000002551
anolis_carolinensis ENSACAG00000006945
anolis_carolinensis ENSACAG00000025564
xenopus_tropicalis ENSXETG00000019753
xenopus_tropicalis ENSXETG00000030759
xenopus_tropicalis ENSXETG00000019752
latimeria_chalumnae ENSLACG00000011511
paramormyrops_kingsleyae ENSPKIG00000023958
scleropages_formosus ENSSFOG00015014500
labrus_bergylta ENSLBEG00000025312
labrus_bergylta ENSLBEG00000025297
gasterosteus_aculeatus ENSGACG00000009076
mola_mola ENSMMOG00000014958
mola_mola ENSMMOG00000008801
mola_mola ENSMMOG00000008815
labrus_bergylta ENSLBEG00000025254
labrus_bergylta ENSLBEG00000000696
labrus_bergylta ENSLBEG00000025286
takifugu_rubripes ENSTRUG00000006879
takifugu_rubripes ENSTRUG00000023677
scophthalmus_maximus ENSSMAG00000001209
cynoglossus_semilaevis ENSCSEG00000015657
seriola_lalandi_dorsalis ENSSLDG00000012228
seriola_dumerili ENSSDUG00000005646
monopterus_albus ENSMALG00000015437
mastacembelus_armatus ENSMAMG00000001655
anabas_testudineus ENSATEG00000012903
xiphophorus_maculatus ENSXMAG00000005823
xiphophorus_couchianus ENSXCOG00000003469
poecilia_formosa ENSPFOG00000022812
poecilia_latipinna ENSPLAG00000020329
poecilia_mexicana ENSPMEG00000018315
gambusia_affinis ENSGAFG00000015482
fundulus_heteroclitus ENSFHEG00000008415
cyprinodon_variegatus ENSCVAG00000014473
cyprinodon_variegatus ENSCVAG00000022515
cyprinodon_variegatus ENSCVAG00000014478
cyprinodon_variegatus ENSCVAG00000014468
kryptolebias_marmoratus ENSKMAG00000008671
oryzias_latipes_asm223469v1 ENSORLG00015013312
oryzias_latipes ENSORLG00020017492
oryzias_latipes ENSORLG00000007229
oryzias_melastigma ENSOMEG00000021319
maylandia_zebra ENSMZEG00005017556
astatotilapia_calliptera ENSACLG00000026399
haplochromis_burtoni ENSHBUG00000006499
pundamilia_nyererei ENSPNYG00000021134
neolamprologus_brichardi ENSNBRG00000000587
oreochromis_niloticus ENSONIG00000012486
amphilophus_citrinellus ENSACIG00000013364
astatotilapia_calliptera ENSACLG00000026390
pundamilia_nyererei ENSPNYG00000021124
maylandia_zebra ENSMZEG00005017555
haplochromis_burtoni ENSHBUG00000006504
neolamprologus_brichardi ENSNBRG00000000589
oreochromis_niloticus ENSONIG00000012487
amphilophus_citrinellus ENSACIG00000013375
amphiprion_percula ENSAPEG00000002329
amphiprion_ocellaris ENSAOCG00000021574
acanthochromis_polyacanthus ENSAPOG00000007096
stegastes_partitus ENSSPAG00000011884
periophthalmus_magnuspinnatus ENSPMGG00000004507
esox_lucius ENSELUG00000005315
astyanax_mexicanus ENSAMXG00000040765
astyanax_mexicanus ENSAMXG00000041631
pygocentrus_nattereri ENSPNAG00000016136
ictalurus_punctatus ENSIPUG00000023496
lepisosteus_oculatus ENSLOCG00000008563
takifugu_rubripes ENSTRUG00000023862
tetraodon_nigroviridis ENSTNIG00000001242
mola_mola ENSMMOG00000019079
labrus_bergylta ENSLBEG00000003195
amphiprion_percula ENSAPEG00000012406
amphiprion_ocellaris ENSAOCG00000007291
acanthochromis_polyacanthus ENSAPOG00000019363
stegastes_partitus ENSSPAG00000015192
pundamilia_nyererei ENSPNYG00000010959
maylandia_zebra ENSMZEG00005004618
haplochromis_burtoni ENSHBUG00000003187
oreochromis_niloticus ENSONIG00000002492
amphilophus_citrinellus ENSACIG00000011207
monopterus_albus ENSMALG00000014402
seriola_dumerili ENSSDUG00000010631
seriola_lalandi_dorsalis ENSSLDG00000012445
scophthalmus_maximus ENSSMAG00000008651
mastacembelus_armatus ENSMAMG00000013023
anabas_testudineus ENSATEG00000014325
haplochromis_burtoni ENSHBUG00000003152
pundamilia_nyererei ENSPNYG00000010984
maylandia_zebra ENSMZEG00005004592
astatotilapia_calliptera ENSACLG00000017105
neolamprologus_brichardi ENSNBRG00000012158
oreochromis_niloticus ENSONIG00000002495
amphilophus_citrinellus ENSACIG00000011180
astatotilapia_calliptera ENSACLG00000017122
maylandia_zebra ENSMZEG00005004602
pundamilia_nyererei ENSPNYG00000010977
haplochromis_burtoni ENSHBUG00000003166
neolamprologus_brichardi ENSNBRG00000012143
oreochromis_niloticus ENSONIG00000002494
amphilophus_citrinellus ENSACIG00000011186
xiphophorus_maculatus ENSXMAG00000023859
xiphophorus_couchianus ENSXCOG00000020107
gambusia_affinis ENSGAFG00000011119
poecilia_mexicana ENSPMEG00000021916
poecilia_formosa ENSPFOG00000012722
poecilia_latipinna ENSPLAG00000006679
poecilia_reticulata ENSPREG00000007212
fundulus_heteroclitus ENSFHEG00000013536
cyprinodon_variegatus ENSCVAG00000020784
kryptolebias_marmoratus ENSKMAG00000006069
esox_lucius ENSELUG00000002818
paramormyrops_kingsleyae ENSPKIG00000011509
paramormyrops_kingsleyae ENSPKIG00000011522
lepisosteus_oculatus ENSLOCG00000006437
