apteryx_owenii ENSAOWG00000000323
apteryx_rowi ENSARWG00000008094
apteryx_haastii ENSAHAG00000003722
dromaius_novaehollandiae ENSDNVG00000004529
nothoprocta_perdicaria ENSNPEG00000006796
calidris_pygmaea ENSCPGG00000012822
calidris_pugnax ENSCPUG00000006255
melopsittacus_undulatus ENSMUNG00000013515
parus_major ENSPMJG00000017668
cyanistes_caeruleus ENSCCEG00000012478
ficedula_albicollis ENSFALG00000006548
zonotrichia_albicollis ENSZALG00000010904
serinus_canaria ENSSCAG00000001614
taeniopygia_guttata ENSTGUG00000004492
lonchura_striata_domestica ENSLSDG00000012691
manacus_vitellinus ENSMVIG00005007758
anas_platyrhynchos_platyrhynchos ENSAPLG00000011943
anser_brachyrhynchus ENSABRG00000008510
gallus_gallus ENSGALG00000015103
coturnix_japonica ENSCJPG00005007404
meleagris_gallopavo ENSMGAG00000012357
numida_meleagris ENSNMEG00000010628
crocodylus_porosus ENSCPRG00005000836
chrysemys_picta_bellii ENSCPBG00000025280
gopherus_agassizii ENSGAGG00000015330
pelodiscus_sinensis ENSPSIG00000018249
notechis_scutatus ENSNSUG00000011410
notechis_scutatus ENSNSUG00000011418
anolis_carolinensis ENSACAG00000017752
pogona_vitticeps ENSPVIG00000021976
salvator_merianae ENSSMRG00000007041
loxodonta_africana ENSLAFG00000013490
procavia_capensis ENSPCAG00000007643
echinops_telfairi ENSETEG00000020099
choloepus_hoffmanni ENSCHOG00000009419
dasypus_novemcinctus ENSDNOG00000005902
pan_troglodytes ENSPTRG00000020787
pan_paniscus ENSPPAG00000042501
homo_sapiens ENSG00000164989
gorilla_gorilla ENSGGOG00000012017
pongo_abelii ENSPPYG00000019205
nomascus_leucogenys ENSNLEG00000017581
mandrillus_leucophaeus ENSMLEG00000037661
cercocebus_atys ENSCATG00000039627
theropithecus_gelada ENSTGEG00000014949
papio_anubis ENSPANG00000025236
chlorocebus_sabaeus ENSCSAG00000009259
macaca_mulatta ENSMMUG00000016731
macaca_fascicularis ENSMFAG00000007272
macaca_nemestrina ENSMNEG00000042615
piliocolobus_tephrosceles ENSPTEG00000010599
colobus_angolensis_palliatus ENSCANG00000030493
rhinopithecus_roxellana ENSRROG00000044091
rhinopithecus_bieti ENSRBIG00000038448
cebus_capucinus ENSCCAG00000028312
saimiri_boliviensis_boliviensis ENSSBOG00000026669
callithrix_jacchus ENSCJAG00000012538
aotus_nancymaae ENSANAG00000038440
carlito_syrichta ENSTSYG00000006979
prolemur_simus ENSPSMG00000003682
microcebus_murinus ENSMICG00000005908
propithecus_coquereli ENSPCOG00000019049
otolemur_garnettii ENSOGAG00000002180
cricetulus_griseus_chok1gshd ENSCGRG00001012100
mesocricetus_auratus ENSMAUG00000013269
microtus_ochrogaster ENSMOCG00000016262
peromyscus_maniculatus_bairdii ENSPEMG00000009589
mus_musculus ENSMUSG00000052407
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0027090
mus_spicilegus ENSMSIG00000022141
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0026125
mus_pahari MGP_PahariEiJ_G0028463
nannospalax_galili ENSNGAG00000006497
jaculus_jaculus ENSJJAG00000020916
dipodomys_ordii ENSDORG00000005630
spermophilus_dauricus ENSSDAG00000001337
urocitellus_parryii ENSUPAG00010019240
marmota_marmota_marmota ENSMMMG00000007048
chinchilla_lanigera ENSCLAG00000012226
octodon_degus ENSODEG00000013824
cavia_porcellus ENSCPOG00000012939
heterocephalus_glaber_female ENSHGLG00000005804
fukomys_damarensis ENSFDAG00000015548
oryctolagus_cuniculus ENSOCUG00000009327
ochotona_princeps ENSOPRG00000003625
tupaia_belangeri ENSTBEG00000011210
sus_scrofa ENSSSCG00000005182
vicugna_pacos ENSVPAG00000005825
ovis_aries ENSOARG00000014032
capra_hircus ENSCHIG00000013723
bison_bison_bison ENSBBBG00000018338
bos_mutus ENSBMUG00000023392
bos_taurus ENSBTAG00000015788
tursiops_truncatus ENSTTRG00000011227
ailuropoda_melanoleuca ENSAMEG00000002081
ursus_maritimus ENSUMAG00000017455
mustela_putorius_furo ENSMPUG00000004038
neovison_vison ENSNVIG00000021364
vulpes_vulpes ENSVVUG00000022879
canis_lupus_familiaris ENSCAFG00000001557
panthera_pardus ENSPPRG00000012907
panthera_tigris_altaica ENSPTIG00000012503
felis_catus ENSFCAG00000000682
equus_asinus_asinus ENSEASG00005019311
equus_caballus ENSECAG00000009424
pteropus_vampyrus ENSPVAG00000002026
myotis_lucifugus ENSMLUG00000016453
erinaceus_europaeus ENSEEUG00000011401
sorex_araneus ENSSARG00000008326
phascolarctos_cinereus ENSPCIG00000015388
notamacropus_eugenii ENSMEUG00000015750
sarcophilus_harrisii ENSSHAG00000018094
monodelphis_domestica ENSMODG00000014913
ornithorhynchus_anatinus ENSOANG00000013701
xenopus_tropicalis ENSXETG00000009178
latimeria_chalumnae ENSLACG00000000922
petromyzon_marinus ENSPMAG00000002276
