anolis_carolinensis ENSACAG00000002594
salvator_merianae ENSSMRG00000005980
pelodiscus_sinensis ENSPSIG00000003184
parus_major ENSPMJG00000010468
cyanistes_caeruleus ENSCCEG00000011930
serinus_canaria ENSSCAG00000012291
junco_hyemalis ENSJHYG00000009290
manacus_vitellinus ENSMVIG00005015004
ursus_maritimus ENSUMAG00000008173
ursus_americanus ENSUAMG00000002857
ailuropoda_melanoleuca ENSAMEG00000008530
mustela_putorius_furo ENSMPUG00000004814
neovison_vison ENSNVIG00000015081
canis_lupus_dingo ENSCAFG00020027324
canis_lupus_familiaris ENSCAFG00000032239
vulpes_vulpes ENSVVUG00000006009
felis_catus ENSFCAG00000023281
panthera_pardus ENSPPRG00000018282
bos_mutus ENSBMUG00000006996
bos_taurus ENSBTAG00000051380
bison_bison_bison ENSBBBG00000020057
capra_hircus ENSCHIG00000024675
ovis_aries ENSOARG00000004754
sus_scrofa ENSSSCG00000032353
equus_caballus ENSECAG00000004708
equus_asinus_asinus ENSEASG00005017742
sorex_araneus ENSSARG00000006714
erinaceus_europaeus ENSEEUG00000006565
pan_troglodytes ENSPTRG00000049168
pan_paniscus ENSPPAG00000040982
homo_sapiens ENSG00000249693
gorilla_gorilla ENSGGOG00000040755
nomascus_leucogenys ENSNLEG00000035230
piliocolobus_tephrosceles ENSPTEG00000027064
colobus_angolensis_palliatus ENSCANG00000035295
rhinopithecus_bieti ENSRBIG00000034929
rhinopithecus_roxellana ENSRROG00000039089
macaca_mulatta ENSMMUG00000041612
macaca_fascicularis ENSMFAG00000041767
macaca_nemestrina ENSMNEG00000029009
cercocebus_atys ENSCATG00000041268
chlorocebus_sabaeus ENSCSAG00000005107
theropithecus_gelada ENSTGEG00000021433
papio_anubis ENSPANG00000013419
mandrillus_leucophaeus ENSMLEG00000038148
saimiri_boliviensis_boliviensis ENSSBOG00000023585
callithrix_jacchus ENSCJAG00000039615
cebus_capucinus ENSCCAG00000024941
aotus_nancymaae ENSANAG00000038152
carlito_syrichta ENSTSYG00000026902
prolemur_simus ENSPSMG00000019443
microcebus_murinus ENSMICG00000042879
propithecus_coquereli ENSPCOG00000016025
urocitellus_parryii ENSUPAG00010000026
marmota_marmota_marmota ENSMMMG00000021263
spermophilus_dauricus ENSSDAG00000012280
ictidomys_tridecemlineatus ENSSTOG00000029529
castor_canadensis ENSCCNG00000007168
mus_musculus ENSMUSG00000029248
mus_spicilegus ENSMSIG00000020348
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0028319
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0027325
mus_pahari MGP_PahariEiJ_G0017105
rattus_norvegicus ENSRNOG00000002085
meriones_unguiculatus ENSMUGG00000027107
peromyscus_maniculatus_bairdii ENSPEMG00000001037
microtus_ochrogaster ENSMOCG00000014946
cricetulus_griseus_chok1gshd ENSCGRG00001000567
cricetulus_griseus_crigri ENSCGRG00000004744
cricetulus_griseus_crigri-picr ENSCGRG00015008214
mesocricetus_auratus ENSMAUG00000009973
nannospalax_galili ENSNGAG00000019380
jaculus_jaculus ENSJJAG00000019551
octodon_degus ENSODEG00000010470
chinchilla_lanigera ENSCLAG00000005736
cavia_porcellus ENSCPOG00000030344
tupaia_belangeri ENSTBEG00000008956
dasypus_novemcinctus ENSDNOG00000030951
echinops_telfairi ENSETEG00000017413
ornithorhynchus_anatinus ENSOANG00000031517
latimeria_chalumnae ENSLACG00000022270
ciona_intestinalis ENSCING00000001557
ciona_savignyi ENSCSAVG00000010658
mus_spicilegus ENSMSIG00000000944
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0016346
mus_musculus ENSMUSG00000020317
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0015528
mus_pahari MGP_PahariEiJ_G0030941
rattus_norvegicus ENSRNOG00000007960
meriones_unguiculatus ENSMUGG00000021678
peromyscus_maniculatus_bairdii ENSPEMG00000010528
microtus_ochrogaster ENSMOCG00000016939
cricetulus_griseus_crigri ENSCGRG00000011016
cricetulus_griseus_chok1gshd ENSCGRG00001019545
cricetulus_griseus_crigri-picr ENSCGRG00015007790
mesocricetus_auratus ENSMAUG00000005159
nannospalax_galili ENSNGAG00000022740
jaculus_jaculus ENSJJAG00000000665
castor_canadensis ENSCCNG00000020530
dipodomys_ordii ENSDORG00000028256
heterocephalus_glaber_female ENSHGLG00000012454
heterocephalus_glaber_male ENSHGLG00100008856
fukomys_damarensis ENSFDAG00000014574
chinchilla_lanigera ENSCLAG00000011467
octodon_degus ENSODEG00000011927
cavia_porcellus ENSCPOG00000008349
cavia_aperea ENSCAPG00000010119
ictidomys_tridecemlineatus ENSSTOG00000025627
urocitellus_parryii ENSUPAG00010003907
equus_asinus_asinus ENSEASG00005021446
panthera_pardus ENSPPRG00000010824
felis_catus ENSFCAG00000015436
panthera_tigris_altaica ENSPTIG00000012450
mustela_putorius_furo ENSMPUG00000010105
myotis_lucifugus ENSMLUG00000016032
tursiops_truncatus ENSTTRG00000010710
pan_paniscus ENSPPAG00000041193
pan_troglodytes ENSPTRG00000010144
homo_sapiens ENSG00000105549
gorilla_gorilla ENSGGOG00000010593
pongo_abelii ENSPPYG00000009270
nomascus_leucogenys ENSNLEG00000000641
piliocolobus_tephrosceles ENSPTEG00000035649
colobus_angolensis_palliatus ENSCANG00000043370
rhinopithecus_roxellana ENSRROG00000034215
macaca_nemestrina ENSMNEG00000036791
macaca_fascicularis ENSMFAG00000041429
papio_anubis ENSPANG00000009831
cercocebus_atys ENSCATG00000042791
mandrillus_leucophaeus ENSMLEG00000041229
macaca_mulatta ENSMMUG00000028951
chlorocebus_sabaeus ENSCSAG00000013120
rhinopithecus_bieti ENSRBIG00000030254
callithrix_jacchus ENSCJAG00000040326
saimiri_boliviensis_boliviensis ENSSBOG00000010090
aotus_nancymaae ENSANAG00000027327
carlito_syrichta ENSTSYG00000030590
propithecus_coquereli ENSPCOG00000016271
prolemur_simus ENSPSMG00000000077
microcebus_murinus ENSMICG00000008700
otolemur_garnettii ENSOGAG00000004601
ochotona_princeps ENSOPRG00000013906
echinops_telfairi ENSETEG00000005032
bos_mutus ENSBMUG00000003541
bos_taurus ENSBTAG00000048393
bison_bison_bison ENSBBBG00000016707
capra_hircus ENSCHIG00000022326
ovis_aries ENSOARG00000008397
sus_scrofa ENSSSCG00000014002
ursus_americanus ENSUAMG00000015927
ursus_maritimus ENSUMAG00000005190
ailuropoda_melanoleuca ENSAMEG00000002616
neovison_vison ENSNVIG00000001983
canis_lupus_familiaris ENSCAFG00000019728
canis_lupus_dingo ENSCAFG00020016779
vulpes_vulpes ENSVVUG00000022459
loxodonta_africana ENSLAFG00000027044
dasypus_novemcinctus ENSDNOG00000043241
phascolarctos_cinereus ENSPCIG00000009623
sarcophilus_harrisii ENSSHAG00000011908
monodelphis_domestica ENSMODG00000022854
ornithorhynchus_anatinus ENSOANG00000022448
latimeria_chalumnae ENSLACG00000011058
astyanax_mexicanus ENSAMXG00000029722
pygocentrus_nattereri ENSPNAG00000023824
ictalurus_punctatus ENSIPUG00000018180
danio_rerio ENSDARG00000078644
acanthochromis_polyacanthus ENSAPOG00000001520
seriola_lalandi_dorsalis ENSSLDG00000022658
poecilia_formosa ENSPFOG00000022143
paramormyrops_kingsleyae ENSPKIG00000008849
lepisosteus_oculatus ENSLOCG00000006291
ciona_savignyi ENSCSAVG00000009231
ciona_intestinalis ENSCING00000006809
poecilia_formosa ENSPFOG00000022791
drosophila_melanogaster FBgn0038921
