chelonoidis_abingdonii ENSCABG00000022301
gopherus_agassizii ENSGAGG00000016714
chrysemys_picta ENSCPBG00000007020
apteryx_haastii ENSAHAG00000013835
apteryx_owenii ENSAOWG00000010330
anolis_carolinensis ENSACAG00000013640
pogona_vitticeps ENSPVIG00000017706
notechis_scutatus ENSNSUG00000015399
salvator_merianae ENSSMRG00000008183
sphenodon_punctatus ENSSPUG00000008434
apteryx_haastii ENSAHAG00000000394
apteryx_rowi ENSARWG00000006694
nothoprocta_perdicaria ENSNPEG00000005987
dromaius_novaehollandiae ENSDNVG00000004658
calidris_pygmaea ENSCPGG00000010117
calidris_pugnax ENSCPUG00000017802
melopsittacus_undulatus ENSMUNG00000002118
lepidothrix_coronata ENSLCOG00000007254
manacus_vitellinus ENSMVIG00005019863
parus_major ENSPMJG00000003766
cyanistes_caeruleus ENSCCEG00000017477
serinus_canaria ENSSCAG00000012991
taeniopygia_guttata ENSTGUG00000000091
zonotrichia_albicollis ENSZALG00000007855
ficedula_albicollis ENSFALG00000000974
lonchura_striata ENSLSDG00000004792
anas_platyrhynchos ENSAPLG00000012151
anser_brachyrhynchus ENSABRG00000010475
coturnix_japonica ENSCJPG00005012039
gallus_gallus ENSGALG00000026811
meleagris_gallopavo ENSMGAG00000007033
numida_meleagris ENSNMEG00000002498
ornithorhynchus_anatinus ENSOANG00000030503
monodelphis_domestica ENSMODG00000003003
monodelphis_domestica ENSMODG00000028951
phascolarctos_cinereus ENSPCIG00000006737
notamacropus_eugenii ENSMEUG00000003724
ornithorhynchus_anatinus ENSOANG00000010059
pan_troglodytes ENSPTRG00000020955
pan_paniscus ENSPPAG00000033803
gorilla_gorilla ENSGGOG00000014130
homo_sapiens ENSG00000107338
homo_sapiens ENSG00000255872
pongo_abelii ENSPPYG00000019052
nomascus_leucogenys ENSNLEG00000003500
theropithecus_gelada ENSTGEG00000003627
cercocebus_atys ENSCATG00000037466
macaca_mulatta ENSMMUG00000008670
macaca_nemestrina ENSMNEG00000030053
macaca_fascicularis ENSMFAG00000014991
chlorocebus_sabaeus ENSCSAG00000010845
rhinopithecus_bieti ENSRBIG00000019008
rhinopithecus_roxellana ENSRROG00000041138
piliocolobus_tephrosceles ENSPTEG00000024853
papio_anubis ENSPANG00000025567
mandrillus_leucophaeus ENSMLEG00000033954
colobus_angolensis ENSCANG00000038003
saimiri_boliviensis ENSSBOG00000026622
callithrix_jacchus ENSCJAG00000010656
cebus_capucinus ENSCCAG00000033994
aotus_nancymaae ENSANAG00000023450
carlito_syrichta ENSTSYG00000001813
prolemur_simus ENSPSMG00000005460
microcebus_murinus ENSMICG00000008806
propithecus_coquereli ENSPCOG00000005967
otolemur_garnettii ENSOGAG00000026361
dipodomys_ordii ENSDORG00000003810
castor_canadensis ENSCCNG00000016400
mus_spretus MGP_SPRETEiJ_G0026937
mus_spicilegus ENSMSIG00000020268
mus_musculus ENSMUSG00000044813
mus_caroli MGP_CAROLIEiJ_G0025974
mus_pahari MGP_PahariEiJ_G0028310
rattus_norvegicus ENSRNOG00000011503
meriones_unguiculatus ENSMUGG00000024235
meriones_unguiculatus ENSMUGG00000024232
cricetulus_griseus ENSCGRG00001017093
cricetulus_griseus ENSCGRG00015028039
mesocricetus_auratus ENSMAUG00000018542
peromyscus_maniculatus ENSPEMG00000031302
microtus_ochrogaster ENSMOCG00000000878
nannospalax_galili ENSNGAG00000000840
jaculus_jaculus ENSJJAG00000000259
chinchilla_lanigera ENSCLAG00000014490
heterocephalus_glaber ENSHGLG00000003821
octodon_degus ENSODEG00000013286
cavia_porcellus ENSCPOG00000026958
urocitellus_parryii ENSUPAG00010016652
ictidomys_tridecemlineatus ENSSTOG00000028296
spermophilus_dauricus ENSSDAG00000020691
marmota_marmota ENSMMMG00000005488
myotis_lucifugus ENSMLUG00000014917
pteropus_vampyrus ENSPVAG00000005503
ursus_americanus ENSUAMG00000004989
ursus_maritimus ENSUMAG00000011604
ailuropoda_melanoleuca ENSAMEG00000004984
neovison_vison ENSNVIG00000015785
mustela_putorius ENSMPUG00000006187
canis_lupus ENSCAFG00020017908
canis_lupus ENSCAFG00000002397
vulpes_vulpes ENSVVUG00000019864
panthera_pardus ENSPPRG00000010335
panthera_tigris ENSPTIG00000013621
felis_catus ENSFCAG00000046591
capra_hircus ENSCHIG00000025388
ovis_aries ENSOARG00000011346
bos_mutus ENSBMUG00000002306
bos_taurus ENSBTAG00000014922
bison_bison ENSBBBG00000004672
tursiops_truncatus ENSTTRG00000011784
sus_scrofa ENSSSCG00000005358
loxodonta_africana ENSLAFG00000020926
procavia_capensis ENSPCAG00000010927
echinops_telfairi ENSETEG00000018317
oryctolagus_cuniculus ENSOCUG00000003832
equus_asinus ENSEASG00005000727
equus_caballus ENSECAG00000008015
dasypus_novemcinctus ENSDNOG00000033867
pelodiscus_sinensis ENSPSIG00000005768
xenopus_tropicalis ENSXETG00000014718
latimeria_chalumnae ENSLACG00000004294
