apteryx_owenii ENSAOWG00000003430
chelonoidis_abingdonii ENSCABG00000008736
heterocephalus_glaber_female ENSHGLG00000015641
cavia_porcellus ENSCPOG00000026733
chinchilla_lanigera ENSCLAG00000000436
octodon_degus ENSODEG00000001092
urocitellus_parryii ENSUPAG00010006535
ictidomys_tridecemlineatus ENSSTOG00000026826
cricetulus_griseus_chok1gshd ENSCGRG00001016275
mesocricetus_auratus ENSMAUG00000012852
microtus_ochrogaster ENSMOCG00000016295
peromyscus_maniculatus_bairdii ENSPEMG00000000675
mus_musculus ENSMUSG00000005575
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0030276
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0029200
mus_pahari MGP_PahariEiJ_G0021062
rattus_norvegicus ENSRNOG00000027514
nannospalax_galili ENSNGAG00000023391
jaculus_jaculus ENSJJAG00000003971
castor_canadensis ENSCCNG00000022037
dipodomys_ordii ENSDORG00000027093
oryctolagus_cuniculus ENSOCUG00000016628
prolemur_simus ENSPSMG00000009176
microcebus_murinus ENSMICG00000047182
propithecus_coquereli ENSPCOG00000028110
otolemur_garnettii ENSOGAG00000005631
carlito_syrichta ENSTSYG00000010683
colobus_angolensis_palliatus ENSCANG00000038888
piliocolobus_tephrosceles ENSPTEG00000006951
rhinopithecus_roxellana ENSRROG00000017710
rhinopithecus_bieti ENSRBIG00000028530
macaca_fascicularis ENSMFAG00000044977
macaca_nemestrina ENSMNEG00000029631
chlorocebus_sabaeus ENSCSAG00000001585
cercocebus_atys ENSCATG00000029431
mandrillus_leucophaeus ENSMLEG00000030511
theropithecus_gelada ENSTGEG00000016680
papio_anubis ENSPANG00000012027
pan_paniscus ENSPPAG00000032421
gorilla_gorilla ENSGGOG00000013357
pan_troglodytes ENSPTRG00000028859
gorilla_gorilla ENSGGOG00000023193
homo_sapiens ENSG00000130725
pongo_abelii ENSPPYG00000010512
saimiri_boliviensis_boliviensis ENSSBOG00000028506
cebus_capucinus ENSCCAG00000034280
aotus_nancymaae ENSANAG00000021235
capra_hircus ENSCHIG00000016649
bos_mutus ENSBMUG00000021782
sus_scrofa ENSSSCG00000037734
sorex_araneus ENSSARG00000001628
equus_asinus_asinus ENSEASG00005020132
pteropus_vampyrus ENSPVAG00000013981
canis_lupus_familiaris ENSCAFG00000002349
canis_lupus_dingo ENSCAFG00020014824
neovison_vison ENSNVIG00000013048
felis_catus ENSFCAG00000003757
bos_taurus ENSBTAG00000012744
bison_bison_bison ENSBBBG00000001975
vulpes_vulpes ENSVVUG00000003236
spermophilus_dauricus ENSSDAG00000012237
mus_spicilegus ENSMSIG00000000443
callithrix_jacchus ENSCJAG00000000223
tupaia_belangeri ENSTBEG00000010804
equus_caballus ENSECAG00000013447
dasypus_novemcinctus ENSDNOG00000024200
gopherus_agassizii ENSGAGG00000018214
chrysemys_picta_bellii ENSCPBG00000019283
anolis_carolinensis ENSACAG00000010698
notechis_scutatus ENSNSUG00000008428
salvator_merianae ENSSMRG00000020514
sphenodon_punctatus ENSSPUG00000008943
phascolarctos_cinereus ENSPCIG00000026783
xenopus_tropicalis ENSXETG00000018326
dromaius_novaehollandiae ENSDNVG00000003481
gallus_gallus ENSGALG00000043628
lonchura_striata_domestica ENSLSDG00000003008
apteryx_rowi ENSARWG00000014110
xiphophorus_maculatus ENSXMAG00000018869
xiphophorus_couchianus ENSXCOG00000001596
gambusia_affinis ENSGAFG00000000613
poecilia_mexicana ENSPMEG00000001116
fundulus_heteroclitus ENSFHEG00000020011
oryzias_melastigma ENSOMEG00000020858
cynoglossus_semilaevis ENSCSEG00000007909
periophthalmus_magnuspinnatus ENSPMGG00000018740
mola_mola ENSMMOG00000012722
labrus_bergylta ENSLBEG00000025693
esox_lucius ENSELUG00000015724
astyanax_mexicanus ENSAMXG00000036321
pygocentrus_nattereri ENSPNAG00000024068
ictalurus_punctatus ENSIPUG00000012452
danio_rerio ENSDARG00000101521
scleropages_formosus ENSSFOG00015022795
eptatretus_burgeri ENSEBUG00000016561
