anolis_carolinensis ENSACAG00000012757
pogona_vitticeps ENSPVIG00000015694
notechis_scutatus ENSNSUG00000014348
salvator_merianae ENSSMRG00000019224
sphenodon_punctatus ENSSPUG00000004632
gopherus_agassizii ENSGAGG00000021336
chelonoidis_abingdonii ENSCABG00000018639
chrysemys_picta ENSCPBG00000005486
pelodiscus_sinensis ENSPSIG00000014697
anser_brachyrhynchus ENSABRG00000016100
anas_platyrhynchos ENSAPLG00000007613
gallus_gallus ENSGALG00000012623
coturnix_japonica ENSCJPG00005009555
numida_meleagris ENSNMEG00000017666
calidris_pygmaea ENSCPGG00000007267
calidris_pugnax ENSCPUG00000015027
melopsittacus_undulatus ENSMUNG00000011960
parus_major ENSPMJG00000001615
cyanistes_caeruleus ENSCCEG00000009986
taeniopygia_guttata ENSTGUG00000000498
lonchura_striata ENSLSDG00000012780
serinus_canaria ENSSCAG00000014995
zonotrichia_albicollis ENSZALG00000012464
ficedula_albicollis ENSFALG00000003245
manacus_vitellinus ENSMVIG00005020018
lepidothrix_coronata ENSLCOG00000004846
apteryx_rowi ENSARWG00000010978
apteryx_owenii ENSAOWG00000014597
apteryx_haastii ENSAHAG00000011247
nothoprocta_perdicaria ENSNPEG00000007108
dromaius_novaehollandiae ENSDNVG00000008782
crocodylus_porosus ENSCPRG00005010154
monodelphis_domestica ENSMODG00000041568
phascolarctos_cinereus ENSPCIG00000012993
procavia_capensis ENSPCAG00000008339
echinops_telfairi ENSETEG00000018741
loxodonta_africana ENSLAFG00000006015
dasypus_novemcinctus ENSDNOG00000032309
capra_hircus ENSCHIG00000026116
ovis_aries ENSOARG00000011105
bos_indicus ENSBIXG00000017021
bos_indicus ENSBIXG00005026768
bos_mutus ENSBMUG00000010902
bos_taurus ENSBTAG00000054983
tursiops_truncatus ENSTTRG00000015346
sus_scrofa ENSSSCG00000016393
vicugna_pacos ENSVPAG00000000655
vicugna_pacos ENSVPAG00000005096
vicugna_pacos ENSVPAG00000006761
equus_asinus ENSEASG00005007021
equus_caballus ENSECAG00000026988
pteropus_vampyrus ENSPVAG00000005550
myotis_lucifugus ENSMLUG00000010563
canis_lupus ENSCAFG00000024065
canis_lupus ENSCAFG00020004379
vulpes_vulpes ENSVVUG00000007977
ailuropoda_melanoleuca ENSAMEG00000003596
panthera_tigris ENSPTIG00000020685
felis_catus ENSFCAG00000046547
neovison_vison ENSNVIG00000017482
erinaceus_europaeus ENSEEUG00000004531
propithecus_coquereli ENSPCOG00000021633
prolemur_simus ENSPSMG00000014092
microcebus_murinus ENSMICG00000006310
pan_paniscus ENSPPAG00000027241
pan_troglodytes ENSPTRG00000012455
gorilla_gorilla ENSGGOG00000003802
homo_sapiens ENSG00000136698
homo_sapiens ENSG00000152093
pongo_abelii ENSPPYG00000012745
nomascus_leucogenys ENSNLEG00000015963
macaca_fascicularis ENSMFAG00000044484
chlorocebus_sabaeus ENSCSAG00000017711
papio_anubis ENSPANG00000021925
cercocebus_atys ENSCATG00000004056
macaca_nemestrina ENSMNEG00000032862
macaca_mulatta ENSMMUG00000021625
theropithecus_gelada ENSTGEG00000028697
mandrillus_leucophaeus ENSMLEG00000010234
colobus_angolensis ENSCANG00000040696
rhinopithecus_bieti ENSRBIG00000037641
rhinopithecus_roxellana ENSRROG00000031219
piliocolobus_tephrosceles ENSPTEG00000001798
saimiri_boliviensis ENSSBOG00000025558
callithrix_jacchus ENSCJAG00000011112
cebus_capucinus ENSCCAG00000020792
aotus_nancymaae ENSANAG00000021548
castor_canadensis ENSCCNG00000023955
dipodomys_ordii ENSDORG00000013250
microtus_ochrogaster ENSMOCG00000004778
peromyscus_maniculatus ENSPEMG00000000122
cricetulus_griseus ENSCGRG00000008001
cricetulus_griseus ENSCGRG00015015794
cricetulus_griseus ENSCGRG00001024187
mesocricetus_auratus ENSMAUG00000018250
mus_musculus ENSMUSG00000026124
mus_spicilegus ENSMSIG00000017059
mus_caroli MGP_CAROLIEiJ_G0014024
mus_pahari MGP_PahariEiJ_G0027270
rattus_norvegicus ENSRNOG00000042646
nannospalax_galili ENSNGAG00000021104
heterocephalus_glaber ENSHGLG00100018176
heterocephalus_glaber ENSHGLG00000006965
spermophilus_dauricus ENSSDAG00000018835
tupaia_belangeri ENSTBEG00000007121
ochotona_princeps ENSOPRG00000016829
pelodiscus_sinensis ENSPSIG00000014688
xenopus_tropicalis ENSXETG00000021079
callorhinchus_milii ENSCMIG00000012099
