apteryx_haastii ENSAHAG00000017363
apteryx_rowi ENSARWG00000016755
apteryx_owenii ENSAOWG00000006714
dromaius_novaehollandiae ENSDNVG00000008559
parus_major ENSPMJG00000005527
cyanistes_caeruleus ENSCCEG00000014183
ficedula_albicollis ENSFALG00000006988
taeniopygia_guttata ENSTGUG00000000834
lonchura_striata_domestica ENSLSDG00000016196
serinus_canaria ENSSCAG00000008390
junco_hyemalis ENSJHYG00000006750
zonotrichia_albicollis ENSZALG00000000315
manacus_vitellinus ENSMVIG00005010037
lepidothrix_coronata ENSLCOG00000015795
melopsittacus_undulatus ENSMUNG00000006984
calidris_pygmaea ENSCPGG00000005725
calidris_pugnax ENSCPUG00000019225
gallus_gallus ENSGALG00000006723
meleagris_gallopavo ENSMGAG00000005526
coturnix_japonica ENSCJPG00005003302
numida_meleagris ENSNMEG00000008164
anas_platyrhynchos_platyrhynchos ENSAPLG00000013603
anser_brachyrhynchus ENSABRG00000016672
nothoprocta_perdicaria ENSNPEG00000002100
crocodylus_porosus ENSCPRG00005006502
gopherus_agassizii ENSGAGG00000018684
chelonoidis_abingdonii ENSCABG00000021497
chrysemys_picta_bellii ENSCPBG00000008408
pelodiscus_sinensis ENSPSIG00000005404
pogona_vitticeps ENSPVIG00000003118
anolis_carolinensis ENSACAG00000003142
notechis_scutatus ENSNSUG00000007877
salvator_merianae ENSSMRG00000014317
sphenodon_punctatus ENSSPUG00000002164
notamacropus_eugenii ENSMEUG00000014677
phascolarctos_cinereus ENSPCIG00000026081
monodelphis_domestica ENSMODG00000005998
oryctolagus_cuniculus ENSOCUG00000007493
oryctolagus_cuniculus ENSOCUG00000024434
ochotona_princeps ENSOPRG00000008692
ovis_aries ENSOARG00000014785
capra_hircus ENSCHIG00000023940
bos_mutus ENSBMUG00000003665
bos_taurus ENSBTAG00000004075
bison_bison_bison ENSBBBG00000020773
tursiops_truncatus ENSTTRG00000011174
ursus_maritimus ENSUMAG00000016147
ursus_americanus ENSUAMG00000014658
ailuropoda_melanoleuca ENSAMEG00000001902
neovison_vison ENSNVIG00000010275
canis_lupus_dingo ENSCAFG00020004322
canis_lupus_familiaris ENSCAFG00000030810
equus_caballus ENSECAG00000024977
equus_asinus_asinus ENSEASG00005019089
sus_scrofa ENSSSCG00000034446
sus_scrofa ENSSSCG00000034038
vicugna_pacos ENSVPAG00000008569
sus_scrofa ENSSSCG00000029066
panthera_pardus ENSPPRG00000010105
panthera_tigris_altaica ENSPTIG00000008591
felis_catus ENSFCAG00000002714
myotis_lucifugus ENSMLUG00000022594
pan_troglodytes ENSPTRG00000002239
pan_paniscus ENSPPAG00000041019
homo_sapiens ENSG00000067064
gorilla_gorilla ENSGGOG00000000934
pongo_abelii ENSPPYG00000002039
nomascus_leucogenys ENSNLEG00000030482
theropithecus_gelada ENSTGEG00000020799
papio_anubis ENSPANG00000023545
cercocebus_atys ENSCATG00000033913
mandrillus_leucophaeus ENSMLEG00000029065
macaca_fascicularis ENSMFAG00000026656
macaca_nemestrina ENSMNEG00000040930
macaca_mulatta ENSMMUG00000017115
chlorocebus_sabaeus ENSCSAG00000014073
rhinopithecus_roxellana ENSRROG00000041897
rhinopithecus_bieti ENSRBIG00000041091
piliocolobus_tephrosceles ENSPTEG00000021144
cebus_capucinus ENSCCAG00000029961
saimiri_boliviensis_boliviensis ENSSBOG00000021909
callithrix_jacchus ENSCJAG00000008483
aotus_nancymaae ENSANAG00000019967
rhinopithecus_bieti ENSRBIG00000037356
rhinopithecus_roxellana ENSRROG00000035682
colobus_angolensis_palliatus ENSCANG00000041926
macaca_nemestrina ENSMNEG00000043854
papio_anubis ENSPANG00000033154
mandrillus_leucophaeus ENSMLEG00000038098
nomascus_leucogenys ENSNLEG00000033628
saimiri_boliviensis_boliviensis ENSSBOG00000028590
cebus_capucinus ENSCCAG00000028597
aotus_nancymaae ENSANAG00000033827
carlito_syrichta ENSTSYG00000000759
propithecus_coquereli ENSPCOG00000023906
microcebus_murinus ENSMICG00000043640
tupaia_belangeri ENSTBEG00000002169
castor_canadensis ENSCCNG00000021595
dipodomys_ordii ENSDORG00000010270
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0019070
mus_musculus ENSMUSG00000058258
mus_spicilegus ENSMSIG00000012800
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0018214
mus_pahari MGP_PahariEiJ_G0019262
rattus_norvegicus ENSRNOG00000016690
meriones_unguiculatus ENSMUGG00000008103
meriones_unguiculatus ENSMUGG00000008092
peromyscus_maniculatus_bairdii ENSPEMG00000024484
microtus_ochrogaster ENSMOCG00000000774
cricetulus_griseus_crigri-picr ENSCGRG00015014924
cricetulus_griseus_chok1gshd ENSCGRG00001005188
cricetulus_griseus_crigri ENSCGRG00000011595
mesocricetus_auratus ENSMAUG00000016803
nannospalax_galili ENSNGAG00000000502
nannospalax_galili ENSNGAG00000017240
jaculus_jaculus ENSJJAG00000014928
jaculus_jaculus ENSJJAG00000012100
jaculus_jaculus ENSJJAG00000011111
jaculus_jaculus ENSJJAG00000023023
jaculus_jaculus ENSJJAG00000004227
jaculus_jaculus ENSJJAG00000020022
ictidomys_tridecemlineatus ENSSTOG00000023260
ictidomys_tridecemlineatus ENSSTOG00000027245
spermophilus_dauricus ENSSDAG00000013744
urocitellus_parryii ENSUPAG00010020019
marmota_marmota_marmota ENSMMMG00000012716
heterocephalus_glaber_female ENSHGLG00000012398
heterocephalus_glaber_male ENSHGLG00100017804
heterocephalus_glaber_female ENSHGLG00000014652
heterocephalus_glaber_male ENSHGLG00100004884
fukomys_damarensis ENSFDAG00000009375
octodon_degus ENSODEG00000000876
chinchilla_lanigera ENSCLAG00000004351
cavia_porcellus ENSCPOG00000037013
cavia_aperea ENSCAPG00000013091
sorex_araneus ENSSARG00000011584
erinaceus_europaeus ENSEEUG00000012555
microcebus_murinus ENSMICG00000045735
prolemur_simus ENSPSMG00000008639
propithecus_coquereli ENSPCOG00000019393
otolemur_garnettii ENSOGAG00000014820
pteropus_vampyrus ENSPVAG00000005883
dasypus_novemcinctus ENSDNOG00000011760
loxodonta_africana ENSLAFG00000003723
procavia_capensis ENSPCAG00000013802
echinops_telfairi ENSETEG00000006664
monodelphis_domestica ENSMODG00000005987
sarcophilus_harrisii ENSSHAG00000015073
notamacropus_eugenii ENSMEUG00000015260
monodelphis_domestica ENSMODG00000005982
sarcophilus_harrisii ENSSHAG00000014913
pan_paniscus ENSPPAG00000041717
homo_sapiens ENSG00000148377
gorilla_gorilla ENSGGOG00000013386
nomascus_leucogenys ENSNLEG00000013587
macaca_mulatta ENSMMUG00000039647
macaca_fascicularis ENSMFAG00000000360
macaca_nemestrina ENSMNEG00000039876
chlorocebus_sabaeus ENSCSAG00000014081
mandrillus_leucophaeus ENSMLEG00000032499
cercocebus_atys ENSCATG00000030137
papio_anubis ENSPANG00000030102
rhinopithecus_bieti ENSRBIG00000034618
rhinopithecus_roxellana ENSRROG00000020051
otolemur_garnettii ENSOGAG00000029744
cricetulus_griseus_crigri-picr ENSCGRG00015014905
mesocricetus_auratus ENSMAUG00000019606
peromyscus_maniculatus_bairdii ENSPEMG00000026486
rattus_norvegicus ENSRNOG00000046403
rattus_norvegicus ENSRNOG00000048661
nannospalax_galili ENSNGAG00000019194
ictidomys_tridecemlineatus ENSSTOG00000010058
urocitellus_parryii ENSUPAG00010020023
spermophilus_dauricus ENSSDAG00000013762
marmota_marmota_marmota ENSMMMG00000012689
