phascolarctos_cinereus ENSPCIG00000025340
notamacropus_eugenii ENSMEUG00000007249
sarcophilus_harrisii ENSSHAG00000008698
monodelphis_domestica ENSMODG00000019455
pan_troglodytes ENSPTRG00000044114
homo_sapiens ENSG00000197183
pan_paniscus ENSPPAG00000043681
gorilla_gorilla ENSGGOG00000002289
pongo_abelii ENSPPYG00000010907
nomascus_leucogenys ENSNLEG00000009815
rhinopithecus_roxellana ENSRROG00000040291
rhinopithecus_bieti ENSRBIG00000040392
piliocolobus_tephrosceles ENSPTEG00000004799
colobus_angolensis ENSCANG00000032955
papio_anubis ENSPANG00000025052
theropithecus_gelada ENSTGEG00000007638
macaca_nemestrina ENSMNEG00000030708
macaca_mulatta ENSMMUG00000007121
macaca_fascicularis ENSMFAG00000038591
cercocebus_atys ENSCATG00000029259
mandrillus_leucophaeus ENSMLEG00000040669
chlorocebus_sabaeus ENSCSAG00000012605
callithrix_jacchus ENSCJAG00000020705
cebus_capucinus ENSCCAG00000028160
saimiri_boliviensis ENSSBOG00000020030
aotus_nancymaae ENSANAG00000033711
carlito_syrichta ENSTSYG00000027182
prolemur_simus ENSPSMG00000005102
microcebus_murinus ENSMICG00000006651
propithecus_coquereli ENSPCOG00000013169
otolemur_garnettii ENSOGAG00000008419
tupaia_belangeri ENSTBEG00000011493
carlito_syrichta ENSTSYG00000027019
castor_canadensis ENSCCNG00000028782
dipodomys_ordii ENSDORG00000027893
mus_musculus ENSMUSG00000061411
mus_spretus MGP_SPRETEiJ_G0025410
mus_spicilegus ENSMSIG00000000091
mus_caroli MGP_CAROLIEiJ_G0024489
mus_pahari MGP_PahariEiJ_G0025932
rattus_norvegicus ENSRNOG00000010417
mus_spicilegus ENSMSIG00000028512
meriones_unguiculatus ENSMUGG00000013116
microtus_ochrogaster ENSMOCG00000022708
peromyscus_maniculatus ENSPEMG00000021602
cricetulus_griseus ENSCGRG00000017953
cricetulus_griseus ENSCGRG00001013539
cricetulus_griseus ENSCGRG00015002967
mesocricetus_auratus ENSMAUG00000014655
nannospalax_galili ENSNGAG00000024009
chinchilla_lanigera ENSCLAG00000017265
octodon_degus ENSODEG00000012307
cavia_porcellus ENSCPOG00000036006
cavia_aperea ENSCAPG00000006769
heterocephalus_glaber ENSHGLG00100008988
heterocephalus_glaber ENSHGLG00000013492
heterocephalus_glaber ENSHGLG00100014309
fukomys_damarensis ENSFDAG00000013913
urocitellus_parryii ENSUPAG00010019339
spermophilus_dauricus ENSSDAG00000000403
ictidomys_tridecemlineatus ENSSTOG00000023331
marmota_marmota ENSMMMG00000023708
oryctolagus_cuniculus ENSOCUG00000010835
ochotona_princeps ENSOPRG00000016799
sorex_araneus ENSSARG00000001617
myotis_lucifugus ENSMLUG00000001048
pteropus_vampyrus ENSPVAG00000008051
ursus_maritimus ENSUMAG00000024177
ursus_americanus ENSUAMG00000023520
ailuropoda_melanoleuca ENSAMEG00000013322
canis_lupus ENSCAFG00000007232
canis_lupus ENSCAFG00020004423
vulpes_vulpes ENSVVUG00000005193
