drosophila_melanogaster FBgn0033665
caenorhabditis_elegans_strain_n2 WBGene00019077
tursiops_truncatus ENSTTRG00000005191
ovis_aries ENSOARG00000013770
sus_scrofa ENSSSCG00000037754
vicugna_pacos ENSVPAG00000000911
neovison_vison ENSNVIG00000009202
mustela_putorius_furo ENSMPUG00000014299
canis_lupus_dingo ENSCAFG00020021505
canis_lupus_familiaris ENSCAFG00000004388
vulpes_vulpes ENSVVUG00000009661
ursus_maritimus ENSUMAG00000007803
ailuropoda_melanoleuca ENSAMEG00000016490
ailuropoda_melanoleuca ENSAMEG00000016955
canis_lupus_familiaris ENSCAFG00000031583
panthera_tigris_altaica ENSPTIG00000000090
panthera_pardus ENSPPRG00000024005
felis_catus ENSFCAG00000012544
equus_caballus ENSECAG00000021972
equus_asinus_asinus ENSEASG00005018746
erinaceus_europaeus ENSEEUG00000008057
octodon_degus ENSODEG00000009916
jaculus_jaculus ENSJJAG00000021397
pan_troglodytes ENSPTRG00000009593
pan_paniscus ENSPPAG00000042131
gorilla_gorilla ENSGGOG00000005444
homo_sapiens ENSG00000133195
pongo_abelii ENSPPYG00000008584
nomascus_leucogenys ENSNLEG00000001227
rhinopithecus_roxellana ENSRROG00000032710
rhinopithecus_bieti ENSRBIG00000032451
colobus_angolensis_palliatus ENSCANG00000040414
piliocolobus_tephrosceles ENSPTEG00000002296
macaca_fascicularis ENSMFAG00000031162
macaca_nemestrina ENSMNEG00000035521
macaca_mulatta ENSMMUG00000014195
chlorocebus_sabaeus ENSCSAG00000004409
mandrillus_leucophaeus ENSMLEG00000039135
papio_anubis ENSPANG00000020323
theropithecus_gelada ENSTGEG00000026708
cercocebus_atys ENSCATG00000037201
saimiri_boliviensis_boliviensis ENSSBOG00000036136
cebus_capucinus ENSCCAG00000036143
callithrix_jacchus ENSCJAG00000019941
aotus_nancymaae ENSANAG00000024886
carlito_syrichta ENSTSYG00000028928
propithecus_coquereli ENSPCOG00000016525
prolemur_simus ENSPSMG00000025593
microcebus_murinus ENSMICG00000007456
otolemur_garnettii ENSOGAG00000016069
mus_musculus ENSMUSG00000041654
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0018210
mus_spicilegus ENSMSIG00000010808
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0017364
mus_pahari MGP_PahariEiJ_G0018494
rattus_norvegicus ENSRNOG00000031213
meriones_unguiculatus ENSMUGG00000022030
cricetulus_griseus_chok1gshd ENSCGRG00001010962
cricetulus_griseus_crigri ENSCGRG00000013697
cricetulus_griseus_crigri-picr ENSCGRG00015011275
peromyscus_maniculatus_bairdii ENSPEMG00000025470
nannospalax_galili ENSNGAG00000009824
heterocephalus_glaber_female ENSHGLG00000007931
heterocephalus_glaber_male ENSHGLG00100015764
fukomys_damarensis ENSFDAG00000008580
chinchilla_lanigera ENSCLAG00000005967
cavia_porcellus ENSCPOG00000004674
cavia_aperea ENSCAPG00000009352
oryctolagus_cuniculus ENSOCUG00000000410
ochotona_princeps ENSOPRG00000001715
tupaia_belangeri ENSTBEG00000012324
castor_canadensis ENSCCNG00000030437
urocitellus_parryii ENSUPAG00010002678
carlito_syrichta ENSTSYG00000001892
marmota_marmota_marmota ENSMMMG00000010119
spermophilus_dauricus ENSSDAG00000000285
ictidomys_tridecemlineatus ENSSTOG00000003146
myotis_lucifugus ENSMLUG00000016655
loxodonta_africana ENSLAFG00000010007
procavia_capensis ENSPCAG00000014191
bos_taurus ENSBTAG00000018837
bison_bison_bison ENSBBBG00000023247
capra_hircus ENSCHIG00000023051
pteropus_vampyrus ENSPVAG00000006725
echinops_telfairi ENSETEG00000015573
dasypus_novemcinctus ENSDNOG00000040724
choloepus_hoffmanni ENSCHOG00000004957
phascolarctos_cinereus ENSPCIG00000035723
notamacropus_eugenii ENSMEUG00000008162
sarcophilus_harrisii ENSSHAG00000016788
monodelphis_domestica ENSMODG00000027766
ornithorhynchus_anatinus ENSOANG00000005420
calidris_pygmaea ENSCPGG00000016049
calidris_pugnax ENSCPUG00000018944
lepidothrix_coronata ENSLCOG00000010909
manacus_vitellinus ENSMVIG00005012775
lonchura_striata_domestica ENSLSDG00000003640
taeniopygia_guttata ENSTGUG00000002885
junco_hyemalis ENSJHYG00000001405
parus_major ENSPMJG00000017058
cyanistes_caeruleus ENSCCEG00000017816
ficedula_albicollis ENSFALG00000007916
coturnix_japonica ENSCJPG00005021263
gallus_gallus ENSGALG00000004413
meleagris_gallopavo ENSMGAG00000006629
numida_meleagris ENSNMEG00000003278
anser_brachyrhynchus ENSABRG00000010549
apteryx_haastii ENSAHAG00000018452
apteryx_owenii ENSAOWG00000006716
apteryx_rowi ENSARWG00000006787
dromaius_novaehollandiae ENSDNVG00000008334
calidris_pugnax ENSCPUG00000014532
anas_platyrhynchos_platyrhynchos ENSAPLG00000014368
nothoprocta_perdicaria ENSNPEG00000010666
crocodylus_porosus ENSCPRG00005018486
chelonoidis_abingdonii ENSCABG00000011441
gopherus_agassizii ENSGAGG00000020458
chrysemys_picta_bellii ENSCPBG00000010245
pelodiscus_sinensis ENSPSIG00000015587
anolis_carolinensis ENSACAG00000008777
pogona_vitticeps ENSPVIG00000017689
notechis_scutatus ENSNSUG00000009913
salvator_merianae ENSSMRG00000005059
sphenodon_punctatus ENSSPUG00000014922
xenopus_tropicalis ENSXETG00000009976
oryzias_latipes_asm223469v1 ENSORLG00015009590
oryzias_melastigma ENSOMEG00000000680
cynoglossus_semilaevis ENSCSEG00000020274
gasterosteus_aculeatus ENSGACG00000005456
labrus_bergylta ENSLBEG00000000583
takifugu_rubripes ENSTRUG00000017178
tetraodon_nigroviridis ENSTNIG00000004133
mola_mola ENSMMOG00000004776
xiphophorus_maculatus ENSXMAG00000029979
xiphophorus_couchianus ENSXCOG00000002517
gambusia_affinis ENSGAFG00000001894
poecilia_formosa ENSPFOG00000017954
poecilia_latipinna ENSPLAG00000022007
poecilia_mexicana ENSPMEG00000003812
poecilia_reticulata ENSPREG00000000636
fundulus_heteroclitus ENSFHEG00000017042
cyprinodon_variegatus ENSCVAG00000014485
kryptolebias_marmoratus ENSKMAG00000001464
pundamilia_nyererei ENSPNYG00000005825
haplochromis_burtoni ENSHBUG00000005461
astatotilapia_calliptera ENSACLG00000021068
maylandia_zebra ENSMZEG00005002963
neolamprologus_brichardi ENSNBRG00000015036
amphilophus_citrinellus ENSACIG00000020358
amphiprion_ocellaris ENSAOCG00000020710
amphiprion_percula ENSAPEG00000019643
acanthochromis_polyacanthus ENSAPOG00000009661
amphiprion_percula ENSAPEG00000019134
stegastes_partitus ENSSPAG00000013675
monopterus_albus ENSMALG00000002104
mastacembelus_armatus ENSMAMG00000000635
anabas_testudineus ENSATEG00000001370
seriola_dumerili ENSSDUG00000010004
seriola_lalandi_dorsalis ENSSLDG00000021259
scophthalmus_maximus ENSSMAG00000005038
hippocampus_comes ENSHCOG00000014190
gadus_morhua ENSGMOG00000016749
esox_lucius ENSELUG00000006268
pygocentrus_nattereri ENSPNAG00000023208
astyanax_mexicanus ENSAMXG00000038274
ictalurus_punctatus ENSIPUG00000011600
danio_rerio ENSDARG00000098194
scleropages_formosus ENSSFOG00015020529
haplochromis_burtoni ENSHBUG00000016931
paramormyrops_kingsleyae ENSPKIG00000025165
lepisosteus_oculatus ENSLOCG00000012489
eptatretus_burgeri ENSEBUG00000014553
ciona_intestinalis ENSCING00000018311
saccharomyces_cerevisiae YKL175W
