gopherus_agassizii ENSGAGG00000021524
chelonoidis_abingdonii ENSCABG00000000087
chrysemys_picta_bellii ENSCPBG00000022741
pogona_vitticeps ENSPVIG00000015343
anolis_carolinensis ENSACAG00000017172
notechis_scutatus ENSNSUG00000018039
salvator_merianae ENSSMRG00000005124
equus_caballus ENSECAG00000006836
equus_asinus_asinus ENSEASG00005014335
dasypus_novemcinctus ENSDNOG00000003545
procavia_capensis ENSPCAG00000010909
bos_mutus ENSBMUG00000025992
bos_taurus ENSBTAG00000008906
bison_bison_bison ENSBBBG00000004777
ovis_aries ENSOARG00000002119
capra_hircus ENSCHIG00000000330
vicugna_pacos ENSVPAG00000007432
tursiops_truncatus ENSTTRG00000003906
sus_scrofa ENSSSCG00000037188
ursus_americanus ENSUAMG00000019051
ursus_maritimus ENSUMAG00000015354
ailuropoda_melanoleuca ENSAMEG00000008527
neovison_vison ENSNVIG00000018143
mustela_putorius_furo ENSMPUG00000008238
canis_lupus_familiaris ENSCAFG00000018302
canis_lupus_dingo ENSCAFG00020022884
vulpes_vulpes ENSVVUG00000027086
panthera_pardus ENSPPRG00000016206
panthera_tigris_altaica ENSPTIG00000016978
felis_catus ENSFCAG00000001595
sorex_araneus ENSSARG00000010822
mandrillus_leucophaeus ENSMLEG00000013292
cercocebus_atys ENSCATG00000036963
papio_anubis ENSPANG00000007002
theropithecus_gelada ENSTGEG00000021339
macaca_fascicularis ENSMFAG00000039571
macaca_mulatta ENSMMUG00000028904
macaca_nemestrina ENSMNEG00000037941
chlorocebus_sabaeus ENSCSAG00000008348
piliocolobus_tephrosceles ENSPTEG00000029606
colobus_angolensis_palliatus ENSCANG00000032743
rhinopithecus_roxellana ENSRROG00000041091
rhinopithecus_bieti ENSRBIG00000042347
pan_troglodytes ENSPTRG00000010396
pan_paniscus ENSPPAG00000026143
homo_sapiens ENSG00000174788
gorilla_gorilla ENSGGOG00000002452
nomascus_leucogenys ENSNLEG00000000978
callithrix_jacchus ENSCJAG00000008598
cebus_capucinus ENSCCAG00000037341
saimiri_boliviensis_boliviensis ENSSBOG00000001850
aotus_nancymaae ENSANAG00000033070
carlito_syrichta ENSTSYG00000031281
microcebus_murinus ENSMICG00000010552
prolemur_simus ENSPSMG00000015006
propithecus_coquereli ENSPCOG00000024913
otolemur_garnettii ENSOGAG00000001240
castor_canadensis ENSCCNG00000006688
dipodomys_ordii ENSDORG00000009635
mus_spicilegus ENSMSIG00000009514
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0031885
mus_musculus ENSMUSG00000004630
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0030777
rattus_norvegicus ENSRNOG00000000993
cricetulus_griseus_crigri-picr ENSCGRG00015018626
cricetulus_griseus_crigri ENSCGRG00000013571
cricetulus_griseus_chok1gshd ENSCGRG00001022639
mesocricetus_auratus ENSMAUG00000014626
microtus_ochrogaster ENSMOCG00000013359
peromyscus_maniculatus_bairdii ENSPEMG00000000434
nannospalax_galili ENSNGAG00000013181
jaculus_jaculus ENSJJAG00000012767
heterocephalus_glaber_male ENSHGLG00100008057
heterocephalus_glaber_female ENSHGLG00000005217
fukomys_damarensis ENSFDAG00000008608
cavia_porcellus ENSCPOG00000020356
cavia_aperea ENSCAPG00000009546
chinchilla_lanigera ENSCLAG00000002861
octodon_degus ENSODEG00000011839
ictidomys_tridecemlineatus ENSSTOG00000023694
urocitellus_parryii ENSUPAG00010018459
spermophilus_dauricus ENSSDAG00000000502
marmota_marmota_marmota ENSMMMG00000020990
oryctolagus_cuniculus ENSOCUG00000027248
loxodonta_africana ENSLAFG00000007547
echinops_telfairi ENSETEG00000018017
capra_hircus ENSCHIG00000025309
erinaceus_europaeus ENSEEUG00000006989
notamacropus_eugenii ENSMEUG00000001483
phascolarctos_cinereus ENSPCIG00000019785
monodelphis_domestica ENSMODG00000015012
sarcophilus_harrisii ENSSHAG00000000223
parus_major ENSPMJG00000002303
latimeria_chalumnae ENSLACG00000011536
