apteryx_haastii ENSAHAG00000009988
apteryx_owenii ENSAOWG00000012387
apteryx_rowi ENSARWG00000018493
serinus_canaria ENSSCAG00000010705
chrysemys_picta_bellii ENSCPBG00000026186
pan_troglodytes ENSPTRG00000043856
pan_paniscus ENSPPAG00000004989
gorilla_gorilla ENSGGOG00000037716
gorilla_gorilla ENSGGOG00000040517
piliocolobus_tephrosceles ENSPTEG00000025201
colobus_angolensis_palliatus ENSCANG00000011374
rhinopithecus_roxellana ENSRROG00000026414
rhinopithecus_bieti ENSRBIG00000019858
cercocebus_atys ENSCATG00000043412
mandrillus_leucophaeus ENSMLEG00000039479
theropithecus_gelada ENSTGEG00000001892
papio_anubis ENSPANG00000035398
macaca_nemestrina ENSMNEG00000019306
macaca_mulatta ENSMMUG00000045270
macaca_fascicularis ENSMFAG00000029962
cebus_capucinus ENSCCAG00000010001
sus_scrofa ENSSSCG00000036652
