petromyzon_marinus ENSPMAG00000009424
eptatretus_burgeri ENSEBUG00000006068
erinaceus_europaeus ENSEEUG00000013326
sorex_araneus ENSSARG00000011027
bos_indicus ENSBIXG00005024881
bos_indicus ENSBIXG00000004573
bos_mutus ENSBMUG00000018324
bos_taurus ENSBTAG00000012723
bison_bison ENSBBBG00000023502
capra_hircus ENSCHIG00000019264
tursiops_truncatus ENSTTRG00000001502
sus_scrofa ENSSSCG00000033178
ursus_maritimus ENSUMAG00000014089
ursus_americanus ENSUAMG00000008545
ailuropoda_melanoleuca ENSAMEG00000007432
mustela_putorius ENSMPUG00000007129
neovison_vison ENSNVIG00000020969
vulpes_vulpes ENSVVUG00000019820
canis_lupus ENSCAFG00020007681
panthera_pardus ENSPPRG00000009505
panthera_tigris ENSPTIG00000008583
felis_catus ENSFCAG00000006639
pteropus_vampyrus ENSPVAG00000013790
myotis_lucifugus ENSMLUG00000012934
equus_caballus ENSECAG00000007197
equus_asinus ENSEASG00005011698
cricetulus_griseus ENSCGRG00001024703
cricetulus_griseus ENSCGRG00000012954
cricetulus_griseus ENSCGRG00015020152
peromyscus_maniculatus ENSPEMG00000016122
microtus_ochrogaster ENSMOCG00000005352
mus_spretus MGP_SPRETEiJ_G0020149
mus_musculus ENSMUSG00000022177
mus_spicilegus ENSMSIG00000016328
mus_caroli MGP_CAROLIEiJ_G0019259
mus_pahari MGP_PahariEiJ_G0030278
rattus_norvegicus ENSRNOG00000039284
meriones_unguiculatus ENSMUGG00000010924
nannospalax_galili ENSNGAG00000001010
jaculus_jaculus ENSJJAG00000016771
castor_canadensis ENSCCNG00000025117
chinchilla_lanigera ENSCLAG00000013026
octodon_degus ENSODEG00000001722
cavia_porcellus ENSCPOG00000003331
cavia_aperea ENSCAPG00000013258
heterocephalus_glaber ENSHGLG00000002077
heterocephalus_glaber ENSHGLG00100006637
fukomys_damarensis ENSFDAG00000005163
urocitellus_parryii ENSUPAG00010011240
ictidomys_tridecemlineatus ENSSTOG00000020110
spermophilus_dauricus ENSSDAG00000007929
marmota_marmota ENSMMMG00000013733
oryctolagus_cuniculus ENSOCUG00000013088
ochotona_princeps ENSOPRG00000001137
pan_paniscus ENSPPAG00000040161
pan_troglodytes ENSPTRG00000006153
homo_sapiens ENSG00000092036
homo_sapiens ENSG00000259132
gorilla_gorilla ENSGGOG00000007504
pongo_abelii ENSPPYG00000005651
nomascus_leucogenys ENSNLEG00000014853
rhinopithecus_bieti ENSRBIG00000028589
rhinopithecus_roxellana ENSRROG00000044756
piliocolobus_tephrosceles ENSPTEG00000019714
colobus_angolensis ENSCANG00000038243
mandrillus_leucophaeus ENSMLEG00000044268
cercocebus_atys ENSCATG00000041460
papio_anubis ENSPANG00000015306
theropithecus_gelada ENSTGEG00000018939
macaca_nemestrina ENSMNEG00000040020
macaca_mulatta ENSMMUG00000002668
macaca_fascicularis ENSMFAG00000042332
macaca_fascicularis ENSMFAG00000025106
chlorocebus_sabaeus ENSCSAG00000016126
mandrillus_leucophaeus ENSMLEG00000034663
cercocebus_atys ENSCATG00000000704
theropithecus_gelada ENSTGEG00000016192
rhinopithecus_bieti ENSRBIG00000001068
rhinopithecus_roxellana ENSRROG00000032488
cebus_capucinus ENSCCAG00000033831
saimiri_boliviensis ENSSBOG00000023415
callithrix_jacchus ENSCJAG00000008389
callithrix_jacchus ENSCJAG00000041362
aotus_nancymaae ENSANAG00000037413
carlito_syrichta ENSTSYG00000012825
microcebus_murinus ENSMICG00000030177
propithecus_coquereli ENSPCOG00000016850
prolemur_simus ENSPSMG00000006188
otolemur_garnettii ENSOGAG00000000586
choloepus_hoffmanni ENSCHOG00000008438
dasypus_novemcinctus ENSDNOG00000046709
tupaia_belangeri ENSTBEG00000008798
dasypus_novemcinctus ENSDNOG00000048998
loxodonta_africana ENSLAFG00000012956
procavia_capensis ENSPCAG00000013564
echinops_telfairi ENSETEG00000017917
phascolarctos_cinereus ENSPCIG00000027771
vombatus_ursinus ENSVURG00010020603
sarcophilus_harrisii ENSSHAG00000013113
monodelphis_domestica ENSMODG00000005185
ornithorhynchus_anatinus ENSOANG00000010721
chelonoidis_abingdonii ENSCABG00000012336
gopherus_agassizii ENSGAGG00000004823
chrysemys_picta ENSCPBG00000026090
anas_platyrhynchos ENSAPLG00000019999
melopsittacus_undulatus ENSMUNG00000002355
pogona_vitticeps ENSPVIG00000014610
anolis_carolinensis ENSACAG00000001869
notechis_scutatus ENSNSUG00000014845
salvator_merianae ENSSMRG00000004526
sphenodon_punctatus ENSSPUG00000000409
xenopus_tropicalis ENSXETG00000008834
latimeria_chalumnae ENSLACG00000012792
scleropages_formosus ENSSFOG00015013099
paramormyrops_kingsleyae ENSPKIG00000005146
astyanax_mexicanus ENSAMXG00000007907
astyanax_mexicanus ENSAMXG00005006593
pygocentrus_nattereri ENSPNAG00000013953
ictalurus_punctatus ENSIPUG00000018895
electrophorus_electricus ENSEEEG00000007976
danio_rerio ENSDARG00000016594
denticeps_clupeoides ENSDCDG00000001699
clupea_harengus ENSCHAG00000011280
hucho_hucho ENSHHUG00000003654
esox_lucius ENSELUG00000014514
monopterus_albus ENSMALG00000003159
mastacembelus_armatus ENSMAMG00000004594
takifugu_rubripes ENSTRUG00000011057
tetraodon_nigroviridis ENSTNIG00000005119
mola_mola ENSMMOG00000012231
larimichthys_crocea ENSLCRG00005023850
cottoperca_gobio ENSCGOG00000007880
gasterosteus_aculeatus ENSGACG00000019989
seriola_dumerili ENSSDUG00000018377
seriola_lalandi ENSSLDG00000017077
lates_calcarifer ENSLCAG00010008361
labrus_bergylta ENSLBEG00000001087
anabas_testudineus ENSATEG00000019439
betta_splendens ENSBSLG00000014997
scophthalmus_maximus ENSSMAG00000013696
cynoglossus_semilaevis ENSCSEG00000013680
amphiprion_ocellaris ENSAOCG00000007924
amphiprion_percula ENSAPEG00000017183
acanthochromis_polyacanthus ENSAPOG00000003073
stegastes_partitus ENSSPAG00000007961
