apteryx_owenii ENSAOWG00000013211
apteryx_rowi ENSARWG00000004509
apteryx_haastii ENSAHAG00000013297
dromaius_novaehollandiae ENSDNVG00000002684
nothoprocta_perdicaria ENSNPEG00000000676
calidris_pygmaea ENSCPGG00000016883
calidris_pugnax ENSCPUG00000010116
melopsittacus_undulatus ENSMUNG00000011874
lepidothrix_coronata ENSLCOG00000002308
manacus_vitellinus ENSMVIG00005016158
junco_hyemalis ENSJHYG00000017776
zonotrichia_albicollis ENSZALG00000013258
taeniopygia_guttata ENSTGUG00000006678
lonchura_striata_domestica ENSLSDG00000005987
serinus_canaria ENSSCAG00000002689
ficedula_albicollis ENSFALG00000006974
cyanistes_caeruleus ENSCCEG00000010493
parus_major ENSPMJG00000015485
anser_brachyrhynchus ENSABRG00000010999
anas_platyrhynchos_platyrhynchos ENSAPLG00000010488
coturnix_japonica ENSCJPG00005010966
meleagris_gallopavo ENSMGAG00000006136
gallus_gallus ENSGALG00000005070
numida_meleagris ENSNMEG00000013831
crocodylus_porosus ENSCPRG00005007873
chelonoidis_abingdonii ENSCABG00000012515
gopherus_agassizii ENSGAGG00000003725
chrysemys_picta_bellii ENSCPBG00000012701
pelodiscus_sinensis ENSPSIG00000017259
pogona_vitticeps ENSPVIG00000015957
anolis_carolinensis ENSACAG00000008930
notechis_scutatus ENSNSUG00000020071
salvator_merianae ENSSMRG00000002212
sphenodon_punctatus ENSSPUG00000009454
phascolarctos_cinereus ENSPCIG00000004913
sarcophilus_harrisii ENSSHAG00000009890
monodelphis_domestica ENSMODG00000000660
mus_spicilegus ENSMSIG00000007196
mus_spicilegus ENSMSIG00000006883
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0019881
mus_musculus ENSMUSG00000021824
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0019003
mus_pahari MGP_PahariEiJ_G0030017
rattus_norvegicus ENSRNOG00000011461
meriones_unguiculatus ENSMUGG00000020312
cricetulus_griseus_chok1gshd ENSCGRG00001017954
cricetulus_griseus_crigri ENSCGRG00000002626
cricetulus_griseus_crigri-picr ENSCGRG00015015569
mesocricetus_auratus ENSMAUG00000015508
microtus_ochrogaster ENSMOCG00000019202
peromyscus_maniculatus_bairdii ENSPEMG00000025509
nannospalax_galili ENSNGAG00000022117
jaculus_jaculus ENSJJAG00000021173
spermophilus_dauricus ENSSDAG00000015494
spermophilus_dauricus ENSSDAG00000004449
ictidomys_tridecemlineatus ENSSTOG00000012881
ictidomys_tridecemlineatus ENSSTOG00000015494
marmota_marmota_marmota ENSMMMG00000023379
urocitellus_parryii ENSUPAG00010010078
spermophilus_dauricus ENSSDAG00000018349
urocitellus_parryii ENSUPAG00010012298
dipodomys_ordii ENSDORG00000012887
castor_canadensis ENSCCNG00000000670
tupaia_belangeri ENSTBEG00000014720
microcebus_murinus ENSMICG00000011748
prolemur_simus ENSPSMG00000018973
propithecus_coquereli ENSPCOG00000027067
otolemur_garnettii ENSOGAG00000016705
pan_troglodytes ENSPTRG00000024118
pan_paniscus ENSPPAG00000014891
homo_sapiens ENSG00000185009
gorilla_gorilla ENSGGOG00000011120
pongo_abelii ENSPPYG00000002322
nomascus_leucogenys ENSNLEG00000016817
