petromyzon_marinus ENSPMAG00000008165
eptatretus_burgeri ENSEBUG00000009405
latimeria_chalumnae ENSLACG00000001606
xenopus_tropicalis ENSXETG00000027259
gasterosteus_aculeatus ENSGACG00000014538
labrus_bergylta ENSLBEG00000005296
mola_mola ENSMMOG00000021496
amphiprion_ocellaris ENSAOCG00000022455
amphiprion_ocellaris ENSAOCG00000005916
amphiprion_percula ENSAPEG00000020361
acanthochromis_polyacanthus ENSAPOG00000002054
stegastes_partitus ENSSPAG00000003591
astatotilapia_calliptera ENSACLG00000021167
maylandia_zebra ENSMZEG00005023294
astatotilapia_calliptera ENSACLG00000021430
astatotilapia_calliptera ENSACLG00000021712
astatotilapia_calliptera ENSACLG00000021852
astatotilapia_calliptera ENSACLG00000021768
maylandia_zebra ENSMZEG00005024006
pundamilia_nyererei ENSPNYG00000011917
haplochromis_burtoni ENSHBUG00000017230
neolamprologus_brichardi ENSNBRG00000011311
oreochromis_niloticus ENSONIG00000009713
amphilophus_citrinellus ENSACIG00000013847
mastacembelus_armatus ENSMAMG00000020219
monopterus_albus ENSMALG00000019436
anabas_testudineus ENSATEG00000020784
seriola_dumerili ENSSDUG00000023224
seriola_lalandi_dorsalis ENSSLDG00000006833
scophthalmus_maximus ENSSMAG00000013962
cyprinodon_variegatus ENSCVAG00000001999
fundulus_heteroclitus ENSFHEG00000014986
poecilia_formosa ENSPFOG00000007516
poecilia_mexicana ENSPMEG00000019987
gambusia_affinis ENSGAFG00000016711
poecilia_reticulata ENSPREG00000012742
xiphophorus_couchianus ENSXCOG00000011633
poecilia_latipinna ENSPLAG00000015253
xiphophorus_maculatus ENSXMAG00000000954
kryptolebias_marmoratus ENSKMAG00000007133
cynoglossus_semilaevis ENSCSEG00000020548
oryzias_latipes ENSORLG00020000383
oryzias_latipes_asm223469v1 ENSORLG00015006930
oryzias_latipes_asm223469v1 ENSORLG00015006954
oryzias_latipes ENSORLG00020013943
oryzias_latipes ENSORLG00000001449
oryzias_melastigma ENSOMEG00000017337
oryzias_melastigma ENSOMEG00000017372
takifugu_rubripes ENSTRUG00000007886
tetraodon_nigroviridis ENSTNIG00000011263
periophthalmus_magnuspinnatus ENSPMGG00000004524
gadus_morhua ENSGMOG00000013341
hippocampus_comes ENSHCOG00000007799
esox_lucius ENSELUG00000018698
pygocentrus_nattereri ENSPNAG00000000176
astyanax_mexicanus ENSAMXG00000017547
ictalurus_punctatus ENSIPUG00000017267
danio_rerio ENSDARG00000021257
paramormyrops_kingsleyae ENSPKIG00000013892
scleropages_formosus ENSSFOG00015023800
chelonoidis_abingdonii ENSCABG00000017911
gopherus_agassizii ENSGAGG00000009617
chrysemys_picta_bellii ENSCPBG00000016309
pelodiscus_sinensis ENSPSIG00000010983
crocodylus_porosus ENSCPRG00005018931
pogona_vitticeps ENSPVIG00000024573
notechis_scutatus ENSNSUG00000005445
anolis_carolinensis ENSACAG00000016308
salvator_merianae ENSSMRG00000015747
sphenodon_punctatus ENSSPUG00000011683
manacus_vitellinus ENSMVIG00005017909
lepidothrix_coronata ENSLCOG00000000568
lonchura_striata_domestica ENSLSDG00000006800
taeniopygia_guttata ENSTGUG00000010728
serinus_canaria ENSSCAG00000004088
junco_hyemalis ENSJHYG00000006780
zonotrichia_albicollis ENSZALG00000006516
ficedula_albicollis ENSFALG00000013012
parus_major ENSPMJG00000008069
cyanistes_caeruleus ENSCCEG00000003459
calidris_pugnax ENSCPUG00000015329
calidris_pygmaea ENSCPGG00000009820
melopsittacus_undulatus ENSMUNG00000000933
gallus_gallus ENSGALG00000012529
meleagris_gallopavo ENSMGAG00000012653
coturnix_japonica ENSCJPG00005013669
numida_meleagris ENSNMEG00000011861
anser_brachyrhynchus ENSABRG00000003077
anas_platyrhynchos_platyrhynchos ENSAPLG00000002632
apteryx_haastii ENSAHAG00000018497
apteryx_owenii ENSAOWG00000015785
apteryx_rowi ENSARWG00000015549
dromaius_novaehollandiae ENSDNVG00000008082
nothoprocta_perdicaria ENSNPEG00000000511
ornithorhynchus_anatinus ENSOANG00000007483
phascolarctos_cinereus ENSPCIG00000021563
notamacropus_eugenii ENSMEUG00000004561
sarcophilus_harrisii ENSSHAG00000011209
monodelphis_domestica ENSMODG00000000821
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0020871
mus_musculus ENSMUSG00000016554
mus_spicilegus ENSMSIG00000020642
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0019973
mus_pahari MGP_PahariEiJ_G0019975
rattus_norvegicus ENSRNOG00000005804
meriones_unguiculatus ENSMUGG00000009236
cricetulus_griseus_crigri ENSCGRG00000000302
cricetulus_griseus_chok1gshd ENSCGRG00001016584
cricetulus_griseus_crigri-picr ENSCGRG00015000560
mesocricetus_auratus ENSMAUG00000013161
microtus_ochrogaster ENSMOCG00000011605
peromyscus_maniculatus_bairdii ENSPEMG00000014069
nannospalax_galili ENSNGAG00000012038
jaculus_jaculus ENSJJAG00000010854
urocitellus_parryii ENSUPAG00010004942
spermophilus_dauricus ENSSDAG00000024490
marmota_marmota_marmota ENSMMMG00000016472
ictidomys_tridecemlineatus ENSSTOG00000011335
dipodomys_ordii ENSDORG00000010491
castor_canadensis ENSCCNG00000018910
chinchilla_lanigera ENSCLAG00000016545
octodon_degus ENSODEG00000011039
cavia_porcellus ENSCPOG00000002529
cavia_aperea ENSCAPG00000015164
heterocephalus_glaber_female ENSHGLG00000016422
heterocephalus_glaber_male ENSHGLG00100007477
heterocephalus_glaber_female ENSHGLG00000006449
heterocephalus_glaber_male ENSHGLG00100013710
heterocephalus_glaber_male ENSHGLG00100001321
