takifugu_rubripes ENSTRUG00000000550
tetraodon_nigroviridis ENSTNIG00000010510
mola_mola ENSMMOG00000003321
cynoglossus_semilaevis ENSCSEG00000011573
kryptolebias_marmoratus ENSKMAG00000005070
labrus_bergylta ENSLBEG00000005428
xiphophorus_maculatus ENSXMAG00000008940
xiphophorus_couchianus ENSXCOG00000003393
gambusia_affinis ENSGAFG00000008345
poecilia_formosa ENSPFOG00000008165
poecilia_latipinna ENSPLAG00000009487
poecilia_mexicana ENSPMEG00000019993
poecilia_reticulata ENSPREG00000004039
fundulus_heteroclitus ENSFHEG00000013156
cyprinodon_variegatus ENSCVAG00000019843
astatotilapia_calliptera ENSACLG00000008076
astatotilapia_calliptera ENSACLG00000007917
maylandia_zebra ENSMZEG00005012541
haplochromis_burtoni ENSHBUG00000002512
pundamilia_nyererei ENSPNYG00000000305
neolamprologus_brichardi ENSNBRG00000011295
oreochromis_niloticus ENSONIG00000012984
amphilophus_citrinellus ENSACIG00000017159
oryzias_latipes_asm223469v1 ENSORLG00015000616
oryzias_latipes ENSORLG00020012252
oryzias_latipes ENSORLG00000005276
oryzias_melastigma ENSOMEG00000005908
anabas_testudineus ENSATEG00000006761
mastacembelus_armatus ENSMAMG00000007841
hippocampus_comes ENSHCOG00000015832
scophthalmus_maximus ENSSMAG00000003589
gasterosteus_aculeatus ENSGACG00000018103
seriola_dumerili ENSSDUG00000004635
seriola_lalandi_dorsalis ENSSLDG00000004962
periophthalmus_magnuspinnatus ENSPMGG00000004461
monopterus_albus ENSMALG00000015037
amphiprion_percula ENSAPEG00000017339
amphiprion_ocellaris ENSAOCG00000012608
acanthochromis_polyacanthus ENSAPOG00000009425
stegastes_partitus ENSSPAG00000013735
gadus_morhua ENSGMOG00000000824
esox_lucius ENSELUG00000000572
astyanax_mexicanus ENSAMXG00000002584
pygocentrus_nattereri ENSPNAG00000000469
ictalurus_punctatus ENSIPUG00000018129
danio_rerio ENSDARG00000041619
scleropages_formosus ENSSFOG00015022501
lepisosteus_oculatus ENSLOCG00000009758
scleropages_formosus ENSSFOG00015015573
paramormyrops_kingsleyae ENSPKIG00000008532
xenopus_tropicalis ENSXETG00000024447
bos_taurus ENSBTAG00000052362
bison_bison_bison ENSBBBG00000010704
capra_hircus ENSCHIG00000022825
ovis_aries ENSOARG00000012019
neovison_vison ENSNVIG00000007499
pan_troglodytes ENSPTRG00000022734
gorilla_gorilla ENSGGOG00000025367
nomascus_leucogenys ENSNLEG00000002604
mandrillus_leucophaeus ENSMLEG00000033051
mesocricetus_auratus ENSMAUG00000015180
eptatretus_burgeri ENSEBUG00000002158
labrus_bergylta ENSLBEG00000002096
octodon_degus ENSODEG00000001533
dipodomys_ordii ENSDORG00000026445
carlito_syrichta ENSTSYG00000033831
mus_spicilegus ENSMSIG00000020018
panthera_pardus ENSPPRG00000011835
panthera_pardus ENSPPRG00000008943
panthera_pardus ENSPPRG00000001407
felis_catus ENSFCAG00000035079
phascolarctos_cinereus ENSPCIG00000028553
piliocolobus_tephrosceles ENSPTEG00000027178
piliocolobus_tephrosceles ENSPTEG00000025899
pongo_abelii ENSPPYG00000002086
callithrix_jacchus ENSCJAG00000008310
octodon_degus ENSODEG00000002580
octodon_degus ENSODEG00000011541
erinaceus_europaeus ENSEEUG00000008729
chrysemys_picta_bellii ENSCPBG00000020646
papio_anubis ENSPANG00000012203
macaca_fascicularis ENSMFAG00000043231
chlorocebus_sabaeus ENSCSAG00000008017
pongo_abelii ENSPPYG00000019939
octodon_degus ENSODEG00000002250
heterocephalus_glaber_female ENSHGLG00000001699
panthera_pardus ENSPPRG00000018808
ursus_maritimus ENSUMAG00000009689
loxodonta_africana ENSLAFG00000011750
mus_musculus ENSMUSG00000020372
canis_lupus_dingo ENSCAFG00020002209
notamacropus_eugenii ENSMEUG00000011055
ictidomys_tridecemlineatus ENSSTOG00000007063
castor_canadensis ENSCCNG00000019081
fukomys_damarensis ENSFDAG00000008500
microtus_ochrogaster ENSMOCG00000015791
oryctolagus_cuniculus ENSOCUG00000003245
piliocolobus_tephrosceles ENSPTEG00000017894
piliocolobus_tephrosceles ENSPTEG00000014580
macaca_nemestrina ENSMNEG00000033231
mustela_putorius_furo ENSMPUG00000001148
cebus_capucinus ENSCCAG00000016107
pongo_abelii ENSPPYG00000029444
mesocricetus_auratus ENSMAUG00000011659
microtus_ochrogaster ENSMOCG00000016823
cebus_capucinus ENSCCAG00000022145
cebus_capucinus ENSCCAG00000018973
neovison_vison ENSNVIG00000016231
microcebus_murinus ENSMICG00000042786
phascolarctos_cinereus ENSPCIG00000033056
anas_platyrhynchos_platyrhynchos ENSAPLG00000024437
apteryx_rowi ENSARWG00000010910
junco_hyemalis ENSJHYG00000002622
numida_meleagris ENSNMEG00000022749
coturnix_japonica ENSCJPG00005015748
lonchura_striata_domestica ENSLSDG00000008366
notechis_scutatus ENSNSUG00000011176
saimiri_boliviensis_boliviensis ENSSBOG00000022152
aotus_nancymaae ENSANAG00000038444
parus_major ENSPMJG00000002801
apteryx_owenii ENSAOWG00000016073
bison_bison_bison ENSBBBG00000011325
sarcophilus_harrisii ENSSHAG00000012892
ursus_americanus ENSUAMG00000015854
ailuropoda_melanoleuca ENSAMEG00000000004
marmota_marmota_marmota ENSMMMG00000020964
cricetulus_griseus_crigri ENSCGRG00000011591
mesocricetus_auratus ENSMAUG00000018753
rattus_norvegicus ENSRNOG00000049070
octodon_degus ENSODEG00000000046
octodon_degus ENSODEG00000016239
octodon_degus ENSODEG00000002758
cavia_aperea ENSCAPG00000015256
rhinopithecus_roxellana ENSRROG00000039192
aotus_nancymaae ENSANAG00000037803
ovis_aries ENSOARG00000007288
bos_taurus ENSBTAG00000019648
sus_scrofa ENSSSCG00000029724
panthera_tigris_altaica ENSPTIG00000016577
felis_catus ENSFCAG00000003039
phascolarctos_cinereus ENSPCIG00000012231
notamacropus_eugenii ENSMEUG00000011710
ornithorhynchus_anatinus ENSOANG00000002600
gopherus_agassizii ENSGAGG00000020174
chelonoidis_abingdonii ENSCABG00000005970
salvator_merianae ENSSMRG00000000695
microtus_ochrogaster ENSMOCG00000019569
cricetulus_griseus_crigri-picr ENSCGRG00015000948
peromyscus_maniculatus_bairdii ENSPEMG00000011124
mus_pahari MGP_PahariEiJ_G0017389
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0017094
rattus_norvegicus ENSRNOG00000052620
nannospalax_galili ENSNGAG00000003406
cavia_porcellus ENSCPOG00000008724
dipodomys_ordii ENSDORG00000010735
colobus_angolensis_palliatus ENSCANG00000030154
marmota_marmota_marmota ENSMMMG00000019029
octodon_degus ENSODEG00000008475
jaculus_jaculus ENSJJAG00000012725
saimiri_boliviensis_boliviensis ENSSBOG00000024937
mustela_putorius_furo ENSMPUG00000011771
ailuropoda_melanoleuca ENSAMEG00000003410
rhinopithecus_bieti ENSRBIG00000027618
vicugna_pacos ENSVPAG00000003689
vulpes_vulpes ENSVVUG00000002788
canis_lupus_familiaris ENSCAFG00000024818
anas_platyrhynchos_platyrhynchos ENSAPLG00000002910
serinus_canaria ENSSCAG00000000313
calidris_pugnax ENSCPUG00000007982
apteryx_haastii ENSAHAG00000003424
capra_hircus ENSCHIG00000015585
sorex_araneus ENSSARG00000005080
gallus_gallus ENSGALG00000000122
homo_sapiens ENSG00000204628
aotus_nancymaae ENSANAG00000026722
heterocephalus_glaber_male ENSHGLG00100003516
cercocebus_atys ENSCATG00000037713
theropithecus_gelada ENSTGEG00000020054
pan_paniscus ENSPPAG00000035501
callithrix_jacchus ENSCJAG00000018752
propithecus_coquereli ENSPCOG00000024396
mus_spicilegus ENSMSIG00000000343
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0016253
cricetulus_griseus_chok1gshd ENSCGRG00001015886
jaculus_jaculus ENSJJAG00000023424
chinchilla_lanigera ENSCLAG00000003587
spermophilus_dauricus ENSSDAG00000006561
tursiops_truncatus ENSTTRG00000008028
bos_mutus ENSBMUG00000018291
equus_asinus_asinus ENSEASG00005012847
anolis_carolinensis ENSACAG00000012008
pogona_vitticeps ENSPVIG00000011177
sphenodon_punctatus ENSSPUG00000002911
dromaius_novaehollandiae ENSDNVG00000011305
meleagris_gallopavo ENSMGAG00000000633
carlito_syrichta ENSTSYG00000010108
oryctolagus_cuniculus ENSOCUG00000026047
prolemur_simus ENSPSMG00000013086
urocitellus_parryii ENSUPAG00010005608
macaca_mulatta ENSMMUG00000003604
equus_caballus ENSECAG00000022567
myotis_lucifugus ENSMLUG00000015507
cebus_capucinus ENSCCAG00000003879
cebus_capucinus ENSCCAG00000030473
colobus_angolensis_palliatus ENSCANG00000031515
microcebus_murinus ENSMICG00000014201
ochotona_princeps ENSOPRG00000010075
pteropus_vampyrus ENSPVAG00000010601
otolemur_garnettii ENSOGAG00000014924
neovison_vison ENSNVIG00000007124
procavia_capensis ENSPCAG00000000697
monodelphis_domestica ENSMODG00000004091
carlito_syrichta ENSTSYG00000033191
carlito_syrichta ENSTSYG00000026767
piliocolobus_tephrosceles ENSPTEG00000024151
otolemur_garnettii ENSOGAG00000002243
vulpes_vulpes ENSVVUG00000008456
echinops_telfairi ENSETEG00000016024
echinops_telfairi ENSETEG00000008249
manacus_vitellinus ENSMVIG00005018322
manacus_vitellinus ENSMVIG00005002940
nothoprocta_perdicaria ENSNPEG00000008141
calidris_pugnax ENSCPUG00000007987
cyanistes_caeruleus ENSCCEG00000023041
anser_brachyrhynchus ENSABRG00000010399
meriones_unguiculatus ENSMUGG00000003247
calidris_pygmaea ENSCPGG00000008273
carlito_syrichta ENSTSYG00000030832
carlito_syrichta ENSTSYG00000031538
cebus_capucinus ENSCCAG00000026219
prolemur_simus ENSPSMG00000022350
rattus_norvegicus ENSRNOG00000055063
peromyscus_maniculatus_bairdii ENSPEMG00000026526
tupaia_belangeri ENSTBEG00000014661
vulpes_vulpes ENSVVUG00000014174
dasypus_novemcinctus ENSDNOG00000000767
anas_platyrhynchos_platyrhynchos ENSAPLG00000017524
anas_platyrhynchos_platyrhynchos ENSAPLG00000022454
ficedula_albicollis ENSFALG00000012004
nothoprocta_perdicaria ENSNPEG00000012231
notechis_scutatus ENSNSUG00000009406
pygocentrus_nattereri ENSPNAG00000029046
astyanax_mexicanus ENSAMXG00000007457
ictalurus_punctatus ENSIPUG00000020156
latimeria_chalumnae ENSLACG00000015141
