apteryx_owenii ENSAOWG00000000745
apteryx_rowi ENSARWG00000006741
apteryx_haastii ENSAHAG00000012122
nothoprocta_perdicaria ENSNPEG00000004601
dromaius_novaehollandiae ENSDNVG00000002990
calidris_pygmaea ENSCPGG00000005211
calidris_pugnax ENSCPUG00000007975
melopsittacus_undulatus ENSMUNG00000012124
lepidothrix_coronata ENSLCOG00000003132
manacus_vitellinus ENSMVIG00005009534
serinus_canaria ENSSCAG00000010688
taeniopygia_guttata ENSTGUG00000002413
ficedula_albicollis ENSFALG00000004946
junco_hyemalis ENSJHYG00000016689
lonchura_striata_domestica ENSLSDG00000014768
parus_major ENSPMJG00000015155
cyanistes_caeruleus ENSCCEG00000023092
coturnix_japonica ENSCJPG00005015789
meleagris_gallopavo ENSMGAG00000000742
numida_meleagris ENSNMEG00000022785
anser_brachyrhynchus ENSABRG00000018406
salvator_merianae ENSSMRG00000011930
pogona_vitticeps ENSPVIG00000007932
gopherus_agassizii ENSGAGG00000023959
chelonoidis_abingdonii ENSCABG00000001494
chrysemys_picta_bellii ENSCPBG00000010763
crocodylus_porosus ENSCPRG00005011060
sphenodon_punctatus ENSSPUG00000011786
salvator_merianae ENSSMRG00000011580
pogona_vitticeps ENSPVIG00000025676
anolis_carolinensis ENSACAG00000000339
phascolarctos_cinereus ENSPCIG00000000166
sarcophilus_harrisii ENSSHAG00000009899
notamacropus_eugenii ENSMEUG00000012332
loxodonta_africana ENSLAFG00000011092
procavia_capensis ENSPCAG00000009649
echinops_telfairi ENSETEG00000010724
canis_lupus_familiaris ENSCAFG00000019525
canis_lupus_dingo ENSCAFG00020002980
vulpes_vulpes ENSVVUG00000002210
ursus_americanus ENSUAMG00000022641
mustela_putorius_furo ENSMPUG00000010771
neovison_vison ENSNVIG00000010573
panthera_pardus ENSPPRG00000007396
felis_catus ENSFCAG00000000398
pteropus_vampyrus ENSPVAG00000002057
equus_caballus ENSECAG00000028703
equus_asinus_asinus ENSEASG00005017384
bos_taurus ENSBTAG00000046140
bos_mutus ENSBMUG00000000669
capra_hircus ENSCHIG00000020198
sus_scrofa ENSSSCG00000034566
propithecus_coquereli ENSPCOG00000015086
microcebus_murinus ENSMICG00000033933
otolemur_garnettii ENSOGAG00000002689
pan_troglodytes ENSPTRG00000021587
pan_paniscus ENSPPAG00000040449
gorilla_gorilla ENSGGOG00000011705
homo_sapiens ENSG00000107281
pongo_abelii ENSPPYG00000019802
nomascus_leucogenys ENSNLEG00000008855
theropithecus_gelada ENSTGEG00000005295
cercocebus_atys ENSCATG00000029068
macaca_nemestrina ENSMNEG00000039804
chlorocebus_sabaeus ENSCSAG00000016430
colobus_angolensis_palliatus ENSCANG00000006760
piliocolobus_tephrosceles ENSPTEG00000024219
macaca_mulatta ENSMMUG00000017860
macaca_fascicularis ENSMFAG00000003246
mandrillus_leucophaeus ENSMLEG00000038231
papio_anubis ENSPANG00000026262
rhinopithecus_bieti ENSRBIG00000032097
rhinopithecus_roxellana ENSRROG00000014333
saimiri_boliviensis_boliviensis ENSSBOG00000027848
cebus_capucinus ENSCCAG00000026896
callithrix_jacchus ENSCJAG00000012859
aotus_nancymaae ENSANAG00000032327
cricetulus_griseus_crigri-picr ENSCGRG00015007396
cricetulus_griseus_chok1gshd ENSCGRG00001017154
cricetulus_griseus_crigri ENSCGRG00000004726
mesocricetus_auratus ENSMAUG00000001234
peromyscus_maniculatus_bairdii ENSPEMG00000018080
microtus_ochrogaster ENSMOCG00000008064
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0024189
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0023272
mus_spicilegus ENSMSIG00000023008
mus_musculus ENSMUSG00000015094
mus_pahari MGP_PahariEiJ_G0024730
rattus_norvegicus ENSRNOG00000013895
meriones_unguiculatus ENSMUGG00000006576
nannospalax_galili ENSNGAG00000008893
jaculus_jaculus ENSJJAG00000008582
cavia_aperea ENSCAPG00000014038
cavia_porcellus ENSCPOG00000014094
chinchilla_lanigera ENSCLAG00000004406
octodon_degus ENSODEG00000014632
heterocephalus_glaber_male ENSHGLG00100011164
heterocephalus_glaber_female ENSHGLG00000016494
fukomys_damarensis ENSFDAG00000005505
urocitellus_parryii ENSUPAG00010006257
ictidomys_tridecemlineatus ENSSTOG00000019775
marmota_marmota_marmota ENSMMMG00000008941
castor_canadensis ENSCCNG00000009451
dipodomys_ordii ENSDORG00000025278
dasypus_novemcinctus ENSDNOG00000034953
spermophilus_dauricus ENSSDAG00000003064
notechis_scutatus ENSNSUG00000003108
latimeria_chalumnae ENSLACG00000012847
paramormyrops_kingsleyae ENSPKIG00000014238
scleropages_formosus ENSSFOG00015012630
gasterosteus_aculeatus ENSGACG00000017499
cynoglossus_semilaevis ENSCSEG00000019197
poecilia_formosa ENSPFOG00000024135
poecilia_mexicana ENSPMEG00000008240
poecilia_latipinna ENSPLAG00000022511
gambusia_affinis ENSGAFG00000007151
xiphophorus_maculatus ENSXMAG00000001301
cyprinodon_variegatus ENSCVAG00000011367
fundulus_heteroclitus ENSFHEG00000011014
oryzias_latipes_asm223469v1 ENSORLG00015001074
oryzias_latipes ENSORLG00000028127
oryzias_latipes ENSORLG00020012074
oryzias_melastigma ENSOMEG00000022884
haplochromis_burtoni ENSHBUG00000001366
pundamilia_nyererei ENSPNYG00000013053
maylandia_zebra ENSMZEG00005017326
astatotilapia_calliptera ENSACLG00000021599
neolamprologus_brichardi ENSNBRG00000019973
oreochromis_niloticus ENSONIG00000003857
kryptolebias_marmoratus ENSKMAG00000012101
stegastes_partitus ENSSPAG00000018183
stegastes_partitus ENSSPAG00000012411
amphiprion_percula ENSAPEG00000006793
amphiprion_ocellaris ENSAOCG00000006066
acanthochromis_polyacanthus ENSAPOG00000007885
tetraodon_nigroviridis ENSTNIG00000001556
tetraodon_nigroviridis ENSTNIG00000000382
takifugu_rubripes ENSTRUG00000024228
mola_mola ENSMMOG00000021214
labrus_bergylta ENSLBEG00000003709
mastacembelus_armatus ENSMAMG00000008208
monopterus_albus ENSMALG00000018745
anabas_testudineus ENSATEG00000020151
seriola_dumerili ENSSDUG00000006558
seriola_lalandi_dorsalis ENSSLDG00000022163
scophthalmus_maximus ENSSMAG00000019663
hippocampus_comes ENSHCOG00000020219
periophthalmus_magnuspinnatus ENSPMGG00000024033
amphilophus_citrinellus ENSACIG00000021379
gadus_morhua ENSGMOG00000004747
esox_lucius ENSELUG00000009498
astyanax_mexicanus ENSAMXG00000040116
pygocentrus_nattereri ENSPNAG00000004656
ictalurus_punctatus ENSIPUG00000008808
danio_rerio ENSDARG00000074697
xiphophorus_maculatus ENSXMAG00000018967
xiphophorus_couchianus ENSXCOG00000011571
poecilia_latipinna ENSPLAG00000021090
poecilia_mexicana ENSPMEG00000019960
poecilia_formosa ENSPFOG00000000862
poecilia_reticulata ENSPREG00000011096
fundulus_heteroclitus ENSFHEG00000007766
kryptolebias_marmoratus ENSKMAG00000002439
oryzias_latipes ENSORLG00000021930
oryzias_latipes ENSORLG00020012553
oryzias_latipes_asm223469v1 ENSORLG00015002985
amphiprion_ocellaris ENSAOCG00000017780
amphiprion_percula ENSAPEG00000013595
acanthochromis_polyacanthus ENSAPOG00000011623
stegastes_partitus ENSSPAG00000001091
seriola_dumerili ENSSDUG00000009767
seriola_lalandi_dorsalis ENSSLDG00000010129
monopterus_albus ENSMALG00000006833
labrus_bergylta ENSLBEG00000002664
astatotilapia_calliptera ENSACLG00000018056
haplochromis_burtoni ENSHBUG00000011061
maylandia_zebra ENSMZEG00005017819
pundamilia_nyererei ENSPNYG00000005970
oreochromis_niloticus ENSONIG00000013873
neolamprologus_brichardi ENSNBRG00000010085
anabas_testudineus ENSATEG00000011196
cynoglossus_semilaevis ENSCSEG00000008412
cyprinodon_variegatus ENSCVAG00000006726
mola_mola ENSMMOG00000008729
esox_lucius ENSELUG00000001390
pygocentrus_nattereri ENSPNAG00000021125
astyanax_mexicanus ENSAMXG00000037220
ictalurus_punctatus ENSIPUG00000005675
danio_rerio ENSDARG00000056156
paramormyrops_kingsleyae ENSPKIG00000024991
scleropages_formosus ENSSFOG00015018088
lepisosteus_oculatus ENSLOCG00000001892
tetraodon_nigroviridis ENSTNIG00000019374
eptatretus_burgeri ENSEBUG00000003138
ciona_intestinalis ENSCING00000022392
drosophila_melanogaster FBgn0265182
caenorhabditis_elegans_strain_n2 WBGene00000277
