apteryx_haastii ENSAHAG00000013689
apteryx_owenii ENSAOWG00000000431
apteryx_rowi ENSARWG00000000616
dromaius_novaehollandiae ENSDNVG00000003227
nothoprocta_perdicaria ENSNPEG00000010626
anas_platyrhynchos ENSAPLG00000007134
anser_brachyrhynchus ENSABRG00000013269
meleagris_gallopavo ENSMGAG00000002099
coturnix_japonica ENSCJPG00005019331
gallus_gallus ENSGALG00000009939
numida_meleagris ENSNMEG00000005263
calidris_pygmaea ENSCPGG00000013314
calidris_pugnax ENSCPUG00000014281
melopsittacus_undulatus ENSMUNG00000016378
crocodylus_porosus ENSCPRG00005007390
gopherus_agassizii ENSGAGG00000000570
chelonoidis_abingdonii ENSCABG00000003146
chrysemys_picta ENSCPBG00000027284
pelodiscus_sinensis ENSPSIG00000004309
sphenodon_punctatus ENSSPUG00000014851
anolis_carolinensis ENSACAG00000004879
notechis_scutatus ENSNSUG00000007398
salvator_merianae ENSSMRG00000021800
pogona_vitticeps ENSPVIG00000008593
pogona_vitticeps ENSPVIG00000024178
pogona_vitticeps ENSPVIG00000003234
cyanistes_caeruleus ENSCCEG00000021889
pogona_vitticeps ENSPVIG00000020158
castor_canadensis ENSCCNG00000001434
dipodomys_ordii ENSDORG00000001680
nannospalax_galili ENSNGAG00000011377
nannospalax_galili ENSNGAG00000020100
cricetulus_griseus ENSCGRG00000005194
cricetulus_griseus ENSCGRG00015020552
cricetulus_griseus ENSCGRG00001024062
microtus_ochrogaster ENSMOCG00000017955
peromyscus_maniculatus ENSPEMG00000012191
mus_musculus ENSMUSG00000057522
mus_spicilegus ENSMSIG00000019434
mus_pahari MGP_PahariEiJ_G0018136
rattus_norvegicus ENSRNOG00000004686
meriones_unguiculatus ENSMUGG00000010082
mus_spretus MGP_SPRETEiJ_G0017852
mus_caroli MGP_CAROLIEiJ_G0017007
mesocricetus_auratus ENSMAUG00000001558
jaculus_jaculus ENSJJAG00000004272
heterocephalus_glaber ENSHGLG00100005264
heterocephalus_glaber ENSHGLG00000012872
heterocephalus_glaber ENSHGLG00000003188
fukomys_damarensis ENSFDAG00000007364
heterocephalus_glaber ENSHGLG00000019982
heterocephalus_glaber ENSHGLG00100020743
heterocephalus_glaber ENSHGLG00000001878
fukomys_damarensis ENSFDAG00000019551
octodon_degus ENSODEG00000017139
octodon_degus ENSODEG00000018871
cavia_porcellus ENSCPOG00000010810
cavia_aperea ENSCAPG00000013734
chinchilla_lanigera ENSCLAG00000014002
marmota_marmota ENSMMMG00000017037
marmota_marmota ENSMMMG00000000303
urocitellus_parryii ENSUPAG00010005991
spermophilus_dauricus ENSSDAG00000011436
ictidomys_tridecemlineatus ENSSTOG00000007851
oryctolagus_cuniculus ENSOCUG00000016723
ochotona_princeps ENSOPRG00000000886
macaca_mulatta ENSMMUG00000018752
macaca_fascicularis ENSMFAG00000000752
macaca_nemestrina ENSMNEG00000044368
papio_anubis ENSPANG00000022821
theropithecus_gelada ENSTGEG00000029038
cercocebus_atys ENSCATG00000028294
mandrillus_leucophaeus ENSMLEG00000043280
rhinopithecus_roxellana ENSRROG00000044140
rhinopithecus_bieti ENSRBIG00000035729
colobus_angolensis ENSCANG00000040080
piliocolobus_tephrosceles ENSPTEG00000034024
pan_troglodytes ENSPTRG00000009380
pan_paniscus ENSPPAG00000025621
homo_sapiens ENSG00000121067
gorilla_gorilla ENSGGOG00000009295
pongo_abelii ENSPPYG00000008923
nomascus_leucogenys ENSNLEG00000003088
callithrix_jacchus ENSCJAG00000045260
saimiri_boliviensis ENSSBOG00000031919
cebus_capucinus ENSCCAG00000026049
aotus_nancymaae ENSANAG00000025648
carlito_syrichta ENSTSYG00000007619
propithecus_coquereli ENSPCOG00000015101
microcebus_murinus ENSMICG00000006987
prolemur_simus ENSPSMG00000024349
otolemur_garnettii ENSOGAG00000012793
erinaceus_europaeus ENSEEUG00000001521
panthera_pardus ENSPPRG00000014269
panthera_tigris ENSPTIG00000019935
felis_catus ENSFCAG00000002637
ursus_maritimus ENSUMAG00000015599
ursus_americanus ENSUAMG00000018497
ailuropoda_melanoleuca ENSAMEG00000012318
neovison_vison ENSNVIG00000006608
mustela_putorius ENSMPUG00000015389
canis_lupus ENSCAFG00000016942
canis_lupus ENSCAFG00020023443
vulpes_vulpes ENSVVUG00000003631
tupaia_belangeri ENSTBEG00000001784
echinops_telfairi ENSETEG00000008923
choloepus_hoffmanni ENSCHOG00000006252
myotis_lucifugus ENSMLUG00000025502
myotis_lucifugus ENSMLUG00000029388
myotis_lucifugus ENSMLUG00000024107
myotis_lucifugus ENSMLUG00000026777
myotis_lucifugus ENSMLUG00000027822
myotis_lucifugus ENSMLUG00000011013
pteropus_vampyrus ENSPVAG00000004376
ovis_aries ENSOARG00000005902
capra_hircus ENSCHIG00000016662
bos_indicus ENSBIXG00000011998
bos_indicus ENSBIXG00005008142
bos_taurus ENSBTAG00000005824
bos_mutus ENSBMUG00000000260
bison_bison ENSBBBG00000021196
tursiops_truncatus ENSTTRG00000008020
sus_scrofa ENSSSCG00000020796
vicugna_pacos ENSVPAG00000000618
equus_caballus ENSECAG00000018287
equus_asinus ENSEASG00005018636
loxodonta_africana ENSLAFG00000003311
