takifugu_rubripes ENSTRUG00000016879
tetraodon_nigroviridis ENSTNIG00000010031
mola_mola ENSMMOG00000016804
gasterosteus_aculeatus ENSGACG00000020686
anabas_testudineus ENSATEG00000017534
anabas_testudineus ENSATEG00000017523
xiphophorus_couchianus ENSXCOG00000007163
xiphophorus_maculatus ENSXMAG00000012973
gambusia_affinis ENSGAFG00000003012
poecilia_formosa ENSPFOG00000019331
poecilia_mexicana ENSPMEG00000007272
poecilia_latipinna ENSPLAG00000002413
poecilia_reticulata ENSPREG00000020565
cyprinodon_variegatus ENSCVAG00000009602
oryzias_latipes ENSORLG00020006645
oryzias_latipes ENSORLG00000006677
oryzias_latipes_asm223469v1 ENSORLG00015011978
oryzias_melastigma ENSOMEG00000022251
maylandia_zebra ENSMZEG00005018344
astatotilapia_calliptera ENSACLG00000018259
pundamilia_nyererei ENSPNYG00000014923
haplochromis_burtoni ENSHBUG00000021627
neolamprologus_brichardi ENSNBRG00000022133
oreochromis_niloticus ENSONIG00000005167
seriola_dumerili ENSSDUG00000006975
seriola_lalandi_dorsalis ENSSLDG00000019681
scophthalmus_maximus ENSSMAG00000012659
mastacembelus_armatus ENSMAMG00000017595
monopterus_albus ENSMALG00000015665
amphiprion_percula ENSAPEG00000000316
amphiprion_ocellaris ENSAOCG00000023124
acanthochromis_polyacanthus ENSAPOG00000006778
stegastes_partitus ENSSPAG00000002731
amphilophus_citrinellus ENSACIG00000001214
labrus_bergylta ENSLBEG00000003593
periophthalmus_magnuspinnatus ENSPMGG00000006829
hippocampus_comes ENSHCOG00000001297
cynoglossus_semilaevis ENSCSEG00000020375
gadus_morhua ENSGMOG00000002654
esox_lucius ENSELUG00000021758
pygocentrus_nattereri ENSPNAG00000007444
astyanax_mexicanus ENSAMXG00000030644
ictalurus_punctatus ENSIPUG00000020620
danio_rerio ENSDARG00000104042
scleropages_formosus ENSSFOG00015005565
paramormyrops_kingsleyae ENSPKIG00000014983
lepisosteus_oculatus ENSLOCG00000002862
anas_platyrhynchos_platyrhynchos ENSAPLG00000009388
anser_brachyrhynchus ENSABRG00000010048
gallus_gallus ENSGALG00000015069
meleagris_gallopavo ENSMGAG00000014307
coturnix_japonica ENSCJPG00005017401
numida_meleagris ENSNMEG00000017032
lonchura_striata_domestica ENSLSDG00000006239
taeniopygia_guttata ENSTGUG00000013395
parus_major ENSPMJG00000010774
cyanistes_caeruleus ENSCCEG00000015207
junco_hyemalis ENSJHYG00000018224
zonotrichia_albicollis ENSZALG00000018064
serinus_canaria ENSSCAG00000009577
ficedula_albicollis ENSFALG00000006070
lepidothrix_coronata ENSLCOG00000001458
manacus_vitellinus ENSMVIG00005011675
calidris_pygmaea ENSCPGG00000008984
calidris_pugnax ENSCPUG00000007067
melopsittacus_undulatus ENSMUNG00000004751
apteryx_rowi ENSARWG00000005322
apteryx_haastii ENSAHAG00000019051
apteryx_owenii ENSAOWG00000001894
dromaius_novaehollandiae ENSDNVG00000001816
nothoprocta_perdicaria ENSNPEG00000002389
crocodylus_porosus ENSCPRG00005003694
chelonoidis_abingdonii ENSCABG00000011740
gopherus_agassizii ENSGAGG00000006754
chrysemys_picta_bellii ENSCPBG00000002710
pelodiscus_sinensis ENSPSIG00000002675
pogona_vitticeps ENSPVIG00000014435
anolis_carolinensis ENSACAG00000004513
notechis_scutatus ENSNSUG00000010871
salvator_merianae ENSSMRG00000006343
sphenodon_punctatus ENSSPUG00000006786
notamacropus_eugenii ENSMEUG00000005971
phascolarctos_cinereus ENSPCIG00000006123
sarcophilus_harrisii ENSSHAG00000003856
monodelphis_domestica ENSMODG00000018190
pan_troglodytes ENSPTRG00000015251
pan_paniscus ENSPPAG00000034244
homo_sapiens ENSG00000121578
gorilla_gorilla ENSGGOG00000011484
gorilla_gorilla ENSGGOG00000038561
pongo_abelii ENSPPYG00000013519
nomascus_leucogenys ENSNLEG00000004825
rhinopithecus_bieti ENSRBIG00000028448
rhinopithecus_roxellana ENSRROG00000035183
piliocolobus_tephrosceles ENSPTEG00000021500
colobus_angolensis_palliatus ENSCANG00000042090
chlorocebus_sabaeus ENSCSAG00000007013
cercocebus_atys ENSCATG00000034568
theropithecus_gelada ENSTGEG00000004381
macaca_mulatta ENSMMUG00000003592
macaca_fascicularis ENSMFAG00000003907
macaca_nemestrina ENSMNEG00000039306
mandrillus_leucophaeus ENSMLEG00000029594
papio_anubis ENSPANG00000020310
saimiri_boliviensis_boliviensis ENSSBOG00000021271
cebus_capucinus ENSCCAG00000022218
callithrix_jacchus ENSCJAG00000009072
aotus_nancymaae ENSANAG00000034766
carlito_syrichta ENSTSYG00000014552
prolemur_simus ENSPSMG00000018421
microcebus_murinus ENSMICG00000049037
propithecus_coquereli ENSPCOG00000022714
otolemur_garnettii ENSOGAG00000006866
castor_canadensis ENSCCNG00000009102
dipodomys_ordii ENSDORG00000008980
mus_spicilegus ENSMSIG00000019022
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0021648
mus_musculus ENSMUSG00000022793
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0020749
mus_pahari MGP_PahariEiJ_G0016449
rattus_norvegicus ENSRNOG00000003114
meriones_unguiculatus ENSMUGG00000004853
cricetulus_griseus_chok1gshd ENSCGRG00001018573
cricetulus_griseus_crigri ENSCGRG00000016951
cricetulus_griseus_crigri-picr ENSCGRG00015016309
mesocricetus_auratus ENSMAUG00000019616
microtus_ochrogaster ENSMOCG00000002081
peromyscus_maniculatus_bairdii ENSPEMG00000017494
nannospalax_galili ENSNGAG00000024171
jaculus_jaculus ENSJJAG00000010454
chinchilla_lanigera ENSCLAG00000011805
octodon_degus ENSODEG00000005576
cavia_porcellus ENSCPOG00000003761
cavia_aperea ENSCAPG00000013910
heterocephalus_glaber_female ENSHGLG00000013654
heterocephalus_glaber_male ENSHGLG00100016832
fukomys_damarensis ENSFDAG00000021485
ictidomys_tridecemlineatus ENSSTOG00000027381
urocitellus_parryii ENSUPAG00010019902
spermophilus_dauricus ENSSDAG00000010460
marmota_marmota_marmota ENSMMMG00000010486
oryctolagus_cuniculus ENSOCUG00000008301
ochotona_princeps ENSOPRG00000010016
tupaia_belangeri ENSTBEG00000012268
erinaceus_europaeus ENSEEUG00000009101
sorex_araneus ENSSARG00000007894
capra_hircus ENSCHIG00000019995
ovis_aries ENSOARG00000019700
bos_taurus ENSBTAG00000001390
bos_mutus ENSBMUG00000000575
bison_bison_bison ENSBBBG00000003953
tursiops_truncatus ENSTTRG00000015463
sus_scrofa ENSSSCG00000011903
sus_scrofa ENSSSCG00000010117
vicugna_pacos ENSVPAG00000000400
ursus_maritimus ENSUMAG00000025314
ursus_americanus ENSUAMG00000002905
ailuropoda_melanoleuca ENSAMEG00000007283
neovison_vison ENSNVIG00000011331
mustela_putorius_furo ENSMPUG00000000257
canis_lupus_familiaris ENSCAFG00000010905
canis_lupus_dingo ENSCAFG00020006771
vulpes_vulpes ENSVVUG00000022224
panthera_tigris_altaica ENSPTIG00000004325
panthera_pardus ENSPPRG00000014440
felis_catus ENSFCAG00000008000
pteropus_vampyrus ENSPVAG00000000873
myotis_lucifugus ENSMLUG00000011924
equus_asinus_asinus ENSEASG00005012476
equus_caballus ENSECAG00000013334
equus_asinus_asinus ENSEASG00005019883
procavia_capensis ENSPCAG00000004736
echinops_telfairi ENSETEG00000015371
loxodonta_africana ENSLAFG00000018497
dasypus_novemcinctus ENSDNOG00000032044
choloepus_hoffmanni ENSCHOG00000007541
xenopus_tropicalis ENSXETG00000023016
latimeria_chalumnae ENSLACG00000002118
latimeria_chalumnae ENSLACG00000014768
eptatretus_burgeri ENSEBUG00000013268
