takifugu_rubripes ENSTRUG00000024011
tetraodon_nigroviridis ENSTNIG00000012464
labrus_bergylta ENSLBEG00000017611
gasterosteus_aculeatus ENSGACG00000011023
anabas_testudineus ENSATEG00000024244
cynoglossus_semilaevis ENSCSEG00000017013
xiphophorus_maculatus ENSXMAG00000027751
xiphophorus_couchianus ENSXCOG00000014475
poecilia_latipinna ENSPLAG00000023189
poecilia_latipinna ENSPLAG00000023204
poecilia_mexicana ENSPMEG00000023178
poecilia_mexicana ENSPMEG00000020622
poecilia_reticulata ENSPREG00000022409
poecilia_formosa ENSPFOG00000013519
gambusia_affinis ENSGAFG00000020674
fundulus_heteroclitus ENSFHEG00000007027
cyprinodon_variegatus ENSCVAG00000014423
kryptolebias_marmoratus ENSKMAG00000004779
oryzias_latipes ENSORLG00000023150
oryzias_latipes ENSORLG00020009236
oryzias_latipes_asm223469v1 ENSORLG00015003830
oryzias_melastigma ENSOMEG00000020252
oreochromis_niloticus ENSONIG00000016638
pundamilia_nyererei ENSPNYG00000004160
astatotilapia_calliptera ENSACLG00000022398
maylandia_zebra ENSMZEG00005022265
haplochromis_burtoni ENSHBUG00000006194
neolamprologus_brichardi ENSNBRG00000004479
amphilophus_citrinellus ENSACIG00000014569
scophthalmus_maximus ENSSMAG00000020748
periophthalmus_magnuspinnatus ENSPMGG00000010886
periophthalmus_magnuspinnatus ENSPMGG00000010889
mola_mola ENSMMOG00000017201
hippocampus_comes ENSHCOG00000015106
monopterus_albus ENSMALG00000011685
mastacembelus_armatus ENSMAMG00000003522
seriola_dumerili ENSSDUG00000003341
seriola_lalandi_dorsalis ENSSLDG00000015201
stegastes_partitus ENSSPAG00000018933
mola_mola ENSMMOG00000017198
amphiprion_ocellaris ENSAOCG00000011980
amphiprion_percula ENSAPEG00000024128
acanthochromis_polyacanthus ENSAPOG00000021777
gadus_morhua ENSGMOG00000005296
esox_lucius ENSELUG00000004337
pygocentrus_nattereri ENSPNAG00000002678
astyanax_mexicanus ENSAMXG00000039539
ictalurus_punctatus ENSIPUG00000021742
danio_rerio ENSDARG00000104197
scleropages_formosus ENSSFOG00015016739
paramormyrops_kingsleyae ENSPKIG00000010916
lepisosteus_oculatus ENSLOCG00000011020
