notamacropus_eugenii ENSMEUG00000016096
phascolarctos_cinereus ENSPCIG00000024309
monodelphis_domestica ENSMODG00000000253
vicugna_pacos ENSVPAG00000003608
vicugna_pacos ENSVPAG00000011758
equus_caballus ENSECAG00000011341
equus_asinus_asinus ENSEASG00005003207
canis_lupus_dingo ENSCAFG00020017564
vulpes_vulpes ENSVVUG00000029299
pan_paniscus ENSPPAG00000029507
gorilla_gorilla ENSGGOG00000013429
piliocolobus_tephrosceles ENSPTEG00000036188
cercocebus_atys ENSCATG00000029256
aotus_nancymaae ENSANAG00000021319
echinops_telfairi ENSETEG00000017494
myotis_lucifugus ENSMLUG00000022934
pteropus_vampyrus ENSPVAG00000017783
ursus_americanus ENSUAMG00000023160
ursus_maritimus ENSUMAG00000003655
ailuropoda_melanoleuca ENSAMEG00000012334
neovison_vison ENSNVIG00000013547
canis_lupus_dingo ENSCAFG00020012487
canis_lupus_familiaris ENSCAFG00000008748
panthera_pardus ENSPPRG00000002796
panthera_tigris_altaica ENSPTIG00000007322
felis_catus ENSFCAG00000027900
sus_scrofa ENSSSCG00000025673
sus_scrofa ENSSSCG00000016651
ovis_aries ENSOARG00000017869
capra_hircus ENSCHIG00000024259
bos_taurus ENSBTAG00000000528
bos_mutus ENSBMUG00000000663
bison_bison_bison ENSBBBG00000014665
tursiops_truncatus ENSTTRG00000001939
sorex_araneus ENSSARG00000007488
castor_canadensis ENSCCNG00000010009
dipodomys_ordii ENSDORG00000024979
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0025497
mus_spicilegus ENSMSIG00000027837
mus_musculus ENSMUSG00000063019
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0024575
mus_pahari MGP_PahariEiJ_G0026019
rattus_norvegicus ENSRNOG00000031453
meriones_unguiculatus ENSMUGG00000000071
nannospalax_galili ENSNGAG00000005363
cricetulus_griseus_crigri ENSCGRG00000014744
cricetulus_griseus_chok1gshd ENSCGRG00001014477
cricetulus_griseus_crigri-picr ENSCGRG00015024653
mesocricetus_auratus ENSMAUG00000022143
peromyscus_maniculatus_bairdii ENSPEMG00000030801
microtus_ochrogaster ENSMOCG00000014224
jaculus_jaculus ENSJJAG00000020294
ochotona_princeps ENSOPRG00000012424
propithecus_coquereli ENSPCOG00000011839
microcebus_murinus ENSMICG00000032328
prolemur_simus ENSPSMG00000025007
pan_troglodytes ENSPTRG00000051075
nomascus_leucogenys ENSNLEG00000032680
macaca_fascicularis ENSMFAG00000029454
macaca_mulatta ENSMMUG00000042419
theropithecus_gelada ENSTGEG00000026682
rhinopithecus_bieti ENSRBIG00000026970
rhinopithecus_roxellana ENSRROG00000045760
macaca_mulatta ENSMMUG00000012536
macaca_fascicularis ENSMFAG00000036980
mandrillus_leucophaeus ENSMLEG00000038134
cercocebus_atys ENSCATG00000041164
papio_anubis ENSPANG00000009619
chlorocebus_sabaeus ENSCSAG00000013692
theropithecus_gelada ENSTGEG00000001369
rhinopithecus_roxellana ENSRROG00000014667
rhinopithecus_bieti ENSRBIG00000027842
piliocolobus_tephrosceles ENSPTEG00000017268
colobus_angolensis_palliatus ENSCANG00000043699
pan_paniscus ENSPPAG00000040808
pan_troglodytes ENSPTRG00000013473
homo_sapiens ENSG00000101363
pongo_abelii ENSPPYG00000010984
nomascus_leucogenys ENSNLEG00000006269
macaca_nemestrina ENSMNEG00000034049
gorilla_gorilla ENSGGOG00000022642
saimiri_boliviensis_boliviensis ENSSBOG00000030346
cebus_capucinus ENSCCAG00000035779
callithrix_jacchus ENSCJAG00000021513
aotus_nancymaae ENSANAG00000029828
carlito_syrichta ENSTSYG00000027506
otolemur_garnettii ENSOGAG00000014205
cavia_porcellus ENSCPOG00000038554
octodon_degus ENSODEG00000013949
heterocephalus_glaber_female ENSHGLG00000016196
heterocephalus_glaber_male ENSHGLG00100019215
fukomys_damarensis ENSFDAG00000011248
chinchilla_lanigera ENSCLAG00000017093
spermophilus_dauricus ENSSDAG00000009763
marmota_marmota_marmota ENSMMMG00000015723
ictidomys_tridecemlineatus ENSSTOG00000011770
tupaia_belangeri ENSTBEG00000009536
loxodonta_africana ENSLAFG00000016489
procavia_capensis ENSPCAG00000013696
choloepus_hoffmanni ENSCHOG00000012149
choloepus_hoffmanni ENSCHOG00000013515
dasypus_novemcinctus ENSDNOG00000040149
ornithorhynchus_anatinus ENSOANG00000001985
apteryx_haastii ENSAHAG00000000013
apteryx_rowi ENSARWG00000014678
apteryx_owenii ENSAOWG00000004749
dromaius_novaehollandiae ENSDNVG00000001485
nothoprocta_perdicaria ENSNPEG00000011282
anser_brachyrhynchus ENSABRG00000015690
anas_platyrhynchos_platyrhynchos ENSAPLG00000004792
numida_meleagris ENSNMEG00000014086
numida_meleagris ENSNMEG00000004989
gallus_gallus ENSGALG00000038797
gallus_gallus ENSGALG00000037737
meleagris_gallopavo ENSMGAG00000003461
gallus_gallus ENSGALG00000050205
gallus_gallus ENSGALG00000040737
gallus_gallus ENSGALG00000041512
gallus_gallus ENSGALG00000040055
gallus_gallus ENSGALG00000047924
cyanistes_caeruleus ENSCCEG00000005723
parus_major ENSPMJG00000004018
ficedula_albicollis ENSFALG00000005549
lonchura_striata_domestica ENSLSDG00000014038
taeniopygia_guttata ENSTGUG00000004935
serinus_canaria ENSSCAG00000012540
lepidothrix_coronata ENSLCOG00000009412
manacus_vitellinus ENSMVIG00005007919
junco_hyemalis ENSJHYG00000003224
zonotrichia_albicollis ENSZALG00000013801
melopsittacus_undulatus ENSMUNG00000006409
calidris_pygmaea ENSCPGG00000014819
calidris_pugnax ENSCPUG00000009741
crocodylus_porosus ENSCPRG00005012050
chelonoidis_abingdonii ENSCABG00000020130
