chelonoidis_abingdonii ENSCABG00000018404
gopherus_agassizii ENSGAGG00000000750
parus_major ENSPMJG00000010664
nothoprocta_perdicaria ENSNPEG00000006484
capra_hircus ENSCHIG00000026140
ovis_aries ENSOARG00000005172
bos_indicus ENSBIXG00000002861
bos_indicus ENSBIXG00005001328
bos_mutus ENSBMUG00000000266
bos_taurus ENSBTAG00000002182
bison_bison ENSBBBG00000015712
tursiops_truncatus ENSTTRG00000014434
sus_scrofa ENSSSCG00000011893
vicugna_pacos ENSVPAG00000003767
ursus_maritimus ENSUMAG00000025268
ursus_americanus ENSUAMG00000009818
ailuropoda_melanoleuca ENSAMEG00000007142
canis_lupus ENSCAFG00000011029
canis_lupus ENSCAFG00020006576
vulpes_vulpes ENSVVUG00000022247
neovison_vison ENSNVIG00000011626
panthera_tigris ENSPTIG00000019444
panthera_pardus ENSPPRG00000007758
felis_catus ENSFCAG00000006089
myotis_lucifugus ENSMLUG00000008085
equus_caballus ENSECAG00000037526
equus_asinus ENSEASG00005012497
echinops_telfairi ENSETEG00000014181
erinaceus_europaeus ENSEEUG00000010065
tupaia_belangeri ENSTBEG00000014378
loxodonta_africana ENSLAFG00000006678
procavia_capensis ENSPCAG00000000839
oryctolagus_cuniculus ENSOCUG00000022295
ochotona_princeps ENSOPRG00000000181
cricetulus_griseus ENSCGRG00015016556
cricetulus_griseus ENSCGRG00001015107
cricetulus_griseus ENSCGRG00000010499
mesocricetus_auratus ENSMAUG00000020841
peromyscus_maniculatus ENSPEMG00000021484
microtus_ochrogaster ENSMOCG00000001151
microtus_ochrogaster ENSMOCG00000015088
meriones_unguiculatus ENSMUGG00000005168
meriones_unguiculatus ENSMUGG00000011476
mus_caroli MGP_CAROLIEiJ_G0020740
mus_caroli MGP_CAROLIEiJ_G0020739
mus_spretus MGP_SPRETEiJ_G0021638
mus_spretus MGP_SPRETEiJ_G0021639
mus_spicilegus ENSMSIG00000018737
mus_musculus ENSMUSG00000095464
mus_musculus ENSMUSG00000046516
mus_pahari MGP_PahariEiJ_G0016440
mus_pahari MGP_PahariEiJ_G0016439
rattus_norvegicus ENSRNOG00000038951
nannospalax_galili ENSNGAG00000024232
jaculus_jaculus ENSJJAG00000012774
macaca_mulatta ENSMMUG00000000906
macaca_nemestrina ENSMNEG00000036135
papio_anubis ENSPANG00000013328
mandrillus_leucophaeus ENSMLEG00000031321
macaca_fascicularis ENSMFAG00000039368
theropithecus_gelada ENSTGEG00000004718
cercocebus_atys ENSCATG00000033492
chlorocebus_sabaeus ENSCSAG00000007074
piliocolobus_tephrosceles ENSPTEG00000020681
piliocolobus_tephrosceles ENSPTEG00000033372
colobus_angolensis ENSCANG00000027807
rhinopithecus_roxellana ENSRROG00000037861
callithrix_jacchus ENSCJAG00000031579
callithrix_jacchus ENSCJAG00000008938
callithrix_jacchus ENSCJAG00000069444
cebus_capucinus ENSCCAG00000035770
saimiri_boliviensis ENSSBOG00000022886
aotus_nancymaae ENSANAG00000020473
homo_sapiens ENSG00000138495
pan_troglodytes ENSPTRG00000046675
pongo_abelii ENSPPYG00000013510
pan_troglodytes ENSPTRG00000048880
pan_paniscus ENSPPAG00000039098
gorilla_gorilla ENSGGOG00000005152
nomascus_leucogenys ENSNLEG00000005017
castor_canadensis ENSCCNG00000009223
castor_canadensis ENSCCNG00000005869
heterocephalus_glaber ENSHGLG00100002957
heterocephalus_glaber ENSHGLG00000013341
fukomys_damarensis ENSFDAG00000017052
cavia_porcellus ENSCPOG00000035233
octodon_degus ENSODEG00000019134
octodon_degus ENSODEG00000020165
octodon_degus ENSODEG00000006002
chinchilla_lanigera ENSCLAG00000009645
marmota_marmota ENSMMMG00000010300
ictidomys_tridecemlineatus ENSSTOG00000032615
prolemur_simus ENSPSMG00000018595
microcebus_murinus ENSMICG00000049148
propithecus_coquereli ENSPCOG00000024353
otolemur_garnettii ENSOGAG00000005047
carlito_syrichta ENSTSYG00000036378
carlito_syrichta ENSTSYG00000009473
sorex_araneus ENSSARG00000000024
dasypus_novemcinctus ENSDNOG00000011759
dasypus_novemcinctus ENSDNOG00000012351
pteropus_vampyrus ENSPVAG00000000882
phascolarctos_cinereus ENSPCIG00000006151
monodelphis_domestica ENSMODG00000049203
pygocentrus_nattereri ENSPNAG00000010805
ictalurus_punctatus ENSIPUG00000003639
