chelonoidis_abingdonii ENSCABG00000022656
gopherus_agassizii ENSGAGG00000004912
chrysemys_picta_bellii ENSCPBG00000027628
anser_brachyrhynchus ENSABRG00000013238
anas_platyrhynchos_platyrhynchos ENSAPLG00000002730
gallus_gallus ENSGALG00000046316
coturnix_japonica ENSCJPG00005019338
apteryx_rowi ENSARWG00000014195
apteryx_haastii ENSAHAG00000008850
nothoprocta_perdicaria ENSNPEG00000012136
dromaius_novaehollandiae ENSDNVG00000018813
pogona_vitticeps ENSPVIG00000020332
anolis_carolinensis ENSACAG00000004771
sphenodon_punctatus ENSSPUG00000004291
equus_caballus ENSECAG00000010838
equus_asinus_asinus ENSEASG00005010123
myotis_lucifugus ENSMLUG00000005961
ursus_maritimus ENSUMAG00000012821
ailuropoda_melanoleuca ENSAMEG00000018306
neovison_vison ENSNVIG00000021485
mustela_putorius_furo ENSMPUG00000009655
canis_lupus_familiaris ENSCAFG00000014447
canis_lupus_dingo ENSCAFG00020012908
vulpes_vulpes ENSVVUG00000017491
panthera_pardus ENSPPRG00000006858
panthera_tigris_altaica ENSPTIG00000010210
felis_catus ENSFCAG00000031865
ovis_aries ENSOARG00000005933
capra_hircus ENSCHIG00000018111
bos_mutus ENSBMUG00000018744
bos_taurus ENSBTAG00000045732
bison_bison_bison ENSBBBG00000004383
sus_scrofa ENSSSCG00000017373
tupaia_belangeri ENSTBEG00000013668
dasypus_novemcinctus ENSDNOG00000034332
loxodonta_africana ENSLAFG00000028578
pan_troglodytes ENSPTRG00000039467
pan_paniscus ENSPPAG00000034446
homo_sapiens ENSG00000231256
gorilla_gorilla ENSGGOG00000023014
nomascus_leucogenys ENSNLEG00000029799
colobus_angolensis_palliatus ENSCANG00000032717
piliocolobus_tephrosceles ENSPTEG00000028822
rhinopithecus_roxellana ENSRROG00000032806
rhinopithecus_bieti ENSRBIG00000007770
macaca_fascicularis ENSMFAG00000001147
macaca_nemestrina ENSMNEG00000004052
chlorocebus_sabaeus ENSCSAG00000003458
papio_anubis ENSPANG00000035191
theropithecus_gelada ENSTGEG00000013261
cercocebus_atys ENSCATG00000042159
mandrillus_leucophaeus ENSMLEG00000034692
saimiri_boliviensis_boliviensis ENSSBOG00000029703
cebus_capucinus ENSCCAG00000025057
callithrix_jacchus ENSCJAG00000010586
aotus_nancymaae ENSANAG00000036975
carlito_syrichta ENSTSYG00000026308
propithecus_coquereli ENSPCOG00000028500
microcebus_murinus ENSMICG00000043601
prolemur_simus ENSPSMG00000009293
otolemur_garnettii ENSOGAG00000008344
ictidomys_tridecemlineatus ENSSTOG00000022017
spermophilus_dauricus ENSSDAG00000023117
marmota_marmota_marmota ENSMMMG00000004438
urocitellus_parryii ENSUPAG00010002923
dipodomys_ordii ENSDORG00000024464
erinaceus_europaeus ENSEEUG00000010664
castor_canadensis ENSCCNG00000010936
cavia_porcellus ENSCPOG00000019309
cavia_aperea ENSCAPG00000010750
octodon_degus ENSODEG00000018093
chinchilla_lanigera ENSCLAG00000016049
heterocephalus_glaber_female ENSHGLG00000013368
heterocephalus_glaber_male ENSHGLG00100000719
fukomys_damarensis ENSFDAG00000020456
jaculus_jaculus ENSJJAG00000016413
oryctolagus_cuniculus ENSOCUG00000016064
peromyscus_maniculatus_bairdii ENSPEMG00000000836
microtus_ochrogaster ENSMOCG00000005556
cricetulus_griseus_crigri-picr ENSCGRG00015025509
cricetulus_griseus_chok1gshd ENSCGRG00001011987
cricetulus_griseus_crigri ENSCGRG00000012575
mesocricetus_auratus ENSMAUG00000020798
mus_spicilegus ENSMSIG00000028338
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0018076
mus_musculus ENSMUSG00000010841
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0017233
mus_pahari MGP_PahariEiJ_G0018363
rattus_norvegicus ENSRNOG00000036796
meriones_unguiculatus ENSMUGG00000016351
nannospalax_galili ENSNGAG00000005879
sorex_araneus ENSSARG00000001198
echinops_telfairi ENSETEG00000015979
phascolarctos_cinereus ENSPCIG00000030239
monodelphis_domestica ENSMODG00000024203
