gopherus_agassizii ENSGAGG00000002658
chelonoidis_abingdonii ENSCABG00000005451
chrysemys_picta ENSCPBG00000003489
pelodiscus_sinensis ENSPSIG00000003058
notechis_scutatus ENSNSUG00000011213
anolis_carolinensis ENSACAG00000006543
salvator_merianae ENSSMRG00000018217
xenopus_tropicalis ENSXETG00000001801
latimeria_chalumnae ENSLACG00000008144
tursiops_truncatus ENSTTRG00000002522
myotis_lucifugus ENSMLUG00000029447
ochotona_princeps ENSOPRG00000004116
choloepus_hoffmanni ENSCHOG00000004405
bos_taurus ENSBTAG00000015840
bison_bison ENSBBBG00000017690
capra_hircus ENSCHIG00000017515
ovis_aries ENSOARG00000017462
sus_scrofa ENSSSCG00000015986
equus_caballus ENSECAG00000035437
equus_asinus ENSEASG00005022542
ursus_americanus ENSUAMG00000025700
ailuropoda_melanoleuca ENSAMEG00000001828
mustela_putorius ENSMPUG00000014084
neovison_vison ENSNVIG00000007113
canis_lupus ENSCAFG00020006270
canis_lupus ENSCAFG00000031345
felis_catus ENSFCAG00000042171
panthera_pardus ENSPPRG00000023009
pteropus_vampyrus ENSPVAG00000017425
castor_canadensis ENSCCNG00000006471
dipodomys_ordii ENSDORG00000009445
mus_spicilegus ENSMSIG00000006137
mus_spretus MGP_SPRETEiJ_G0024599
mus_caroli MGP_CAROLIEiJ_G0023676
mus_musculus ENSMUSG00000042448
mus_pahari MGP_PahariEiJ_G0025128
rattus_norvegicus ENSRNOG00000001572
meriones_unguiculatus ENSMUGG00000010703
cricetulus_griseus ENSCGRG00015000211
cricetulus_griseus ENSCGRG00001011572
mesocricetus_auratus ENSMAUG00000018401
peromyscus_maniculatus ENSPEMG00000021389
microtus_ochrogaster ENSMOCG00000014086
nannospalax_galili ENSNGAG00000021714
jaculus_jaculus ENSJJAG00000019059
ictidomys_tridecemlineatus ENSSTOG00000012230
urocitellus_parryii ENSUPAG00010020407
spermophilus_dauricus ENSSDAG00000015733
octodon_degus ENSODEG00000008961
cavia_porcellus ENSCPOG00000005509
chinchilla_lanigera ENSCLAG00000012505
heterocephalus_glaber ENSHGLG00100009640
heterocephalus_glaber ENSHGLG00000004072
fukomys_damarensis ENSFDAG00000003574
oryctolagus_cuniculus ENSOCUG00000015582
propithecus_coquereli ENSPCOG00000024445
prolemur_simus ENSPSMG00000024516
microcebus_murinus ENSMICG00000044650
otolemur_garnettii ENSOGAG00000015712
pan_troglodytes ENSPTRG00000052716
homo_sapiens ENSG00000128645
gorilla_gorilla ENSGGOG00000001348
pongo_abelii ENSPPYG00000012964
nomascus_leucogenys ENSNLEG00000006019
macaca_fascicularis ENSMFAG00000046035
macaca_nemestrina ENSMNEG00000010514
cercocebus_atys ENSCATG00000032397
theropithecus_gelada ENSTGEG00000021376
papio_anubis ENSPANG00000009593
chlorocebus_sabaeus ENSCSAG00000014419
colobus_angolensis ENSCANG00000030839
piliocolobus_tephrosceles ENSPTEG00000039248
rhinopithecus_bieti ENSRBIG00000031297
rhinopithecus_roxellana ENSRROG00000035364
pan_paniscus ENSPPAG00000031665
mandrillus_leucophaeus ENSMLEG00000035890
cebus_capucinus ENSCCAG00000001039
saimiri_boliviensis ENSSBOG00000030906
callithrix_jacchus ENSCJAG00000008290
aotus_nancymaae ENSANAG00000019775
tupaia_belangeri ENSTBEG00000011786
procavia_capensis ENSPCAG00000015869
dasypus_novemcinctus ENSDNOG00000019807
notamacropus_eugenii ENSMEUG00000005962
phascolarctos_cinereus ENSPCIG00000026501
sarcophilus_harrisii ENSSHAG00000016187
monodelphis_domestica ENSMODG00000009604
ornithorhynchus_anatinus ENSOANG00000008620
ornithorhynchus_anatinus ENSOANG00000008619
apteryx_haastii ENSAHAG00000007923
apteryx_rowi ENSARWG00000004675
nothoprocta_perdicaria ENSNPEG00000015043
numida_meleagris ENSNMEG00000022224
coturnix_japonica ENSCJPG00005017724
anser_brachyrhynchus ENSABRG00000002496
junco_hyemalis ENSJHYG00000012599
crocodylus_porosus ENSCPRG00005013818
seriola_dumerili ENSSDUG00000013860
scophthalmus_maximus ENSSMAG00000004592
labrus_bergylta ENSLBEG00000010107
kryptolebias_marmoratus ENSKMAG00000020886
cyprinodon_variegatus ENSCVAG00000012686
oreochromis_niloticus ENSONIG00000012243
astyanax_mexicanus ENSAMXG00000039479
