apteryx_owenii ENSAOWG00000011269
apteryx_rowi ENSARWG00000007304
apteryx_haastii ENSAHAG00000008528
nothoprocta_perdicaria ENSNPEG00000014086
gallus_gallus ENSGALG00000036539
coturnix_japonica ENSCJPG00005003036
anser_brachyrhynchus ENSABRG00000001665
calidris_pugnax ENSCPUG00000017834
meleagris_gallopavo ENSMGAG00000001204
numida_meleagris ENSNMEG00000010996
calidris_pygmaea ENSCPGG00000007335
lonchura_striata_domestica ENSLSDG00000014767
serinus_canaria ENSSCAG00000000734
zonotrichia_albicollis ENSZALG00000014297
parus_major ENSPMJG00000007927
ficedula_albicollis ENSFALG00000004198
junco_hyemalis ENSJHYG00000000451
taeniopygia_guttata ENSTGUG00000002702
cyanistes_caeruleus ENSCCEG00000011169
lepidothrix_coronata ENSLCOG00000015018
manacus_vitellinus ENSMVIG00005001476
dromaius_novaehollandiae ENSDNVG00000005847
crocodylus_porosus ENSCPRG00005009087
chelonoidis_abingdonii ENSCABG00000005903
chrysemys_picta_bellii ENSCPBG00000014428
pelodiscus_sinensis ENSPSIG00000017924
sphenodon_punctatus ENSSPUG00000001952
salvator_merianae ENSSMRG00000006158
cyanistes_caeruleus ENSCCEG00000005484
anas_platyrhynchos_platyrhynchos ENSAPLG00000027844
gopherus_agassizii ENSGAGG00000009885
anolis_carolinensis ENSACAG00000009027
notechis_scutatus ENSNSUG00000007860
melopsittacus_undulatus ENSMUNG00000000067
anas_platyrhynchos_platyrhynchos ENSAPLG00000008458
pogona_vitticeps ENSPVIG00000006407
notechis_scutatus ENSNSUG00000002242
cricetulus_griseus_crigri-picr ENSCGRG00015013223
cricetulus_griseus_chok1gshd ENSCGRG00001017480
cricetulus_griseus_crigri ENSCGRG00000014058
mesocricetus_auratus ENSMAUG00000019581
microtus_ochrogaster ENSMOCG00000019155
peromyscus_maniculatus_bairdii ENSPEMG00000029561
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0033262
mus_musculus ENSMUSG00000031217
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0034426
mus_pahari MGP_PahariEiJ_G0031800
rattus_norvegicus ENSRNOG00000006877
meriones_unguiculatus ENSMUGG00000007999
nannospalax_galili ENSNGAG00000023292
jaculus_jaculus ENSJJAG00000023719
dipodomys_ordii ENSDORG00000024003
urocitellus_parryii ENSUPAG00010013698
ictidomys_tridecemlineatus ENSSTOG00000027279
cavia_porcellus ENSCPOG00000038836
cavia_aperea ENSCAPG00000002007
chinchilla_lanigera ENSCLAG00000005240
octodon_degus ENSODEG00000003265
heterocephalus_glaber_female ENSHGLG00000000418
heterocephalus_glaber_male ENSHGLG00100009156
fukomys_damarensis ENSFDAG00000012955
prolemur_simus ENSPSMG00000009884
propithecus_coquereli ENSPCOG00000028771
otolemur_garnettii ENSOGAG00000025669
cebus_capucinus ENSCCAG00000024550
saimiri_boliviensis_boliviensis ENSSBOG00000020665
callithrix_jacchus ENSCJAG00000042425
aotus_nancymaae ENSANAG00000033257
pan_paniscus ENSPPAG00000040468
pan_troglodytes ENSPTRG00000051100
homo_sapiens ENSG00000090776
gorilla_gorilla ENSGGOG00000009968
nomascus_leucogenys ENSNLEG00000000705
colobus_angolensis_palliatus ENSCANG00000037005
piliocolobus_tephrosceles ENSPTEG00000019161
rhinopithecus_roxellana ENSRROG00000031348
rhinopithecus_bieti ENSRBIG00000016318
cercocebus_atys ENSCATG00000039131
chlorocebus_sabaeus ENSCSAG00000011796
macaca_fascicularis ENSMFAG00000043144
macaca_nemestrina ENSMNEG00000034837
macaca_mulatta ENSMMUG00000020965
theropithecus_gelada ENSTGEG00000008072
papio_anubis ENSPANG00000007221
mandrillus_leucophaeus ENSMLEG00000029375
carlito_syrichta ENSTSYG00000036243
microcebus_murinus ENSMICG00000026493
oryctolagus_cuniculus ENSOCUG00000013726
tupaia_belangeri ENSTBEG00000001159
myotis_lucifugus ENSMLUG00000012361
pteropus_vampyrus ENSPVAG00000014532
bos_mutus ENSBMUG00000016218
bos_taurus ENSBTAG00000015801
ovis_aries ENSOARG00000014911
capra_hircus ENSCHIG00000008097
tursiops_truncatus ENSTTRG00000005934
neovison_vison ENSNVIG00000008103
mustela_putorius_furo ENSMPUG00000004559
ailuropoda_melanoleuca ENSAMEG00000008987
canis_lupus_dingo ENSCAFG00020019037
canis_lupus_familiaris ENSCAFG00000016734
felis_catus ENSFCAG00000028543
panthera_pardus ENSPPRG00000007598
equus_caballus ENSECAG00000012319
erinaceus_europaeus ENSEEUG00000009209
ursus_americanus ENSUAMG00000005635
ursus_maritimus ENSUMAG00000001254
panthera_tigris_altaica ENSPTIG00000005544
sus_scrofa ENSSSCG00000032728
equus_asinus_asinus ENSEASG00005012771
sorex_araneus ENSSARG00000005730
castor_canadensis ENSCCNG00000000043
mus_spicilegus ENSMSIG00000004175
marmota_marmota_marmota ENSMMMG00000022134
spermophilus_dauricus ENSSDAG00000010535
vulpes_vulpes ENSVVUG00000007286
procavia_capensis ENSPCAG00000002830
loxodonta_africana ENSLAFG00000009836
echinops_telfairi ENSETEG00000003307
dasypus_novemcinctus ENSDNOG00000010611
ochotona_princeps ENSOPRG00000002342
phascolarctos_cinereus ENSPCIG00000015627
notamacropus_eugenii ENSMEUG00000000395
monodelphis_domestica ENSMODG00000010895
xenopus_tropicalis ENSXETG00000006578
latimeria_chalumnae ENSLACG00000005703
pygocentrus_nattereri ENSPNAG00000000361
astyanax_mexicanus ENSAMXG00000041759
ictalurus_punctatus ENSIPUG00000016317
danio_rerio ENSDARG00000007723
esox_lucius ENSELUG00000011010
scleropages_formosus ENSSFOG00015007856
paramormyrops_kingsleyae ENSPKIG00000013701
scleropages_formosus ENSSFOG00015000042
paramormyrops_kingsleyae ENSPKIG00000019731
lepisosteus_oculatus ENSLOCG00000014708
mastacembelus_armatus ENSMAMG00000013781
monopterus_albus ENSMALG00000009364
anabas_testudineus ENSATEG00000020118
takifugu_rubripes ENSTRUG00000023446
tetraodon_nigroviridis ENSTNIG00000015784
amphiprion_ocellaris ENSAOCG00000017156
periophthalmus_magnuspinnatus ENSPMGG00000015187
mola_mola ENSMMOG00000009497
labrus_bergylta ENSLBEG00000014580
seriola_lalandi_dorsalis ENSSLDG00000024325
seriola_dumerili ENSSDUG00000011238
scophthalmus_maximus ENSSMAG00000010674
amphiprion_percula ENSAPEG00000010296
acanthochromis_polyacanthus ENSAPOG00000010059
stegastes_partitus ENSSPAG00000015457
cynoglossus_semilaevis ENSCSEG00000015749
hippocampus_comes ENSHCOG00000003701
maylandia_zebra ENSMZEG00005007381
astatotilapia_calliptera ENSACLG00000024802
haplochromis_burtoni ENSHBUG00000002769
pundamilia_nyererei ENSPNYG00000000135
neolamprologus_brichardi ENSNBRG00000019621
oreochromis_niloticus ENSONIG00000017543
amphilophus_citrinellus ENSACIG00000014911
gasterosteus_aculeatus ENSGACG00000018523
fundulus_heteroclitus ENSFHEG00000002076
cyprinodon_variegatus ENSCVAG00000020957
poecilia_formosa ENSPFOG00000006619
poecilia_mexicana ENSPMEG00000021254
poecilia_reticulata ENSPREG00000021139
gambusia_affinis ENSGAFG00000002549
poecilia_latipinna ENSPLAG00000002193
xiphophorus_maculatus ENSXMAG00000028371
kryptolebias_marmoratus ENSKMAG00000016432
oryzias_latipes ENSORLG00020004401
oryzias_latipes_asm223469v1 ENSORLG00015008396
oryzias_latipes ENSORLG00000023841
oryzias_melastigma ENSOMEG00000013731
gadus_morhua ENSGMOG00000003253
esox_lucius ENSELUG00000004962
amphiprion_ocellaris ENSAOCG00000000414
xiphophorus_couchianus ENSXCOG00000011181
tetraodon_nigroviridis ENSTNIG00000019736
pygocentrus_nattereri ENSPNAG00000024334
astyanax_mexicanus ENSAMXG00000013251
ictalurus_punctatus ENSIPUG00000013838
