petromyzon_marinus ENSPMAG00000003144
eptatretus_burgeri ENSEBUG00000008541
eptatretus_burgeri ENSEBUG00000012655
heterocephalus_glaber_female ENSHGLG00000003526
heterocephalus_glaber_male ENSHGLG00100012719
fukomys_damarensis ENSFDAG00000006373
cavia_aperea ENSCAPG00000006890
cavia_porcellus ENSCPOG00000031271
chinchilla_lanigera ENSCLAG00000005795
octodon_degus ENSODEG00000017166
octodon_degus ENSODEG00000000722
jaculus_jaculus ENSJJAG00000007684
ursus_americanus ENSUAMG00000013041
ailuropoda_melanoleuca ENSAMEG00000012846
neovison_vison ENSNVIG00000002394
mustela_putorius_furo ENSMPUG00000014325
canis_lupus_familiaris ENSCAFG00000018388
canis_lupus_dingo ENSCAFG00020023340
panthera_tigris_altaica ENSPTIG00000019624
panthera_pardus ENSPPRG00000009820
felis_catus ENSFCAG00000030748
bos_taurus ENSBTAG00000027924
bos_mutus ENSBMUG00000023053
bison_bison_bison ENSBBBG00000016120
capra_hircus ENSCHIG00000021028
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0019785
mus_spicilegus ENSMSIG00000017533
mus_musculus ENSMUSG00000042364
mus_pahari MGP_PahariEiJ_G0015977
rattus_norvegicus ENSRNOG00000010971
meriones_unguiculatus ENSMUGG00000013759
peromyscus_maniculatus_bairdii ENSPEMG00000027584
microtus_ochrogaster ENSMOCG00000007685
cricetulus_griseus_chok1gshd ENSCGRG00001019947
cricetulus_griseus_crigri-picr ENSCGRG00015000150
cricetulus_griseus_crigri ENSCGRG00000007939
mesocricetus_auratus ENSMAUG00000002868
nannospalax_galili ENSNGAG00000011972
castor_canadensis ENSCCNG00000019030
ictidomys_tridecemlineatus ENSSTOG00000025844
ictidomys_tridecemlineatus ENSSTOG00000034575
urocitellus_parryii ENSUPAG00010005081
dasypus_novemcinctus ENSDNOG00000003254
gorilla_gorilla ENSGGOG00000042382
pan_paniscus ENSPPAG00000034027
pongo_abelii ENSPPYG00000015460
macaca_nemestrina ENSMNEG00000016588
macaca_fascicularis ENSMFAG00000037950
cercocebus_atys ENSCATG00000011237
theropithecus_gelada ENSTGEG00000012268
chlorocebus_sabaeus ENSCSAG00000016605
rhinopithecus_bieti ENSRBIG00000010845
rhinopithecus_roxellana ENSRROG00000037948
piliocolobus_tephrosceles ENSPTEG00000021093
mandrillus_leucophaeus ENSMLEG00000043754
colobus_angolensis_palliatus ENSCANG00000034675
cebus_capucinus ENSCCAG00000023298
callithrix_jacchus ENSCJAG00000001635
saimiri_boliviensis_boliviensis ENSSBOG00000021385
aotus_nancymaae ENSANAG00000025688
sus_scrofa ENSSSCG00000031337
loxodonta_africana ENSLAFG00000009231
microcebus_murinus ENSMICG00000003500
microcebus_murinus ENSMICG00000043854
propithecus_coquereli ENSPCOG00000022470
prolemur_simus ENSPSMG00000016910
otolemur_garnettii ENSOGAG00000028588
equus_asinus_asinus ENSEASG00005013319
equus_caballus ENSECAG00000014364
echinops_telfairi ENSETEG00000009233
oryctolagus_cuniculus ENSOCUG00000009831
ovis_aries ENSOARG00000008067
tupaia_belangeri ENSTBEG00000014361
choloepus_hoffmanni ENSCHOG00000013299
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0018907
homo_sapiens ENSG00000178996
pan_troglodytes ENSPTRG00000016868
papio_anubis ENSPANG00000013387
macaca_mulatta ENSMMUG00000023157
carlito_syrichta ENSTSYG00000035776
vicugna_pacos ENSVPAG00000000322
phascolarctos_cinereus ENSPCIG00000019867
monodelphis_domestica ENSMODG00000019470
gallus_gallus ENSGALG00000014914
coturnix_japonica ENSCJPG00005000997
numida_meleagris ENSNMEG00000006526
anser_brachyrhynchus ENSABRG00000021010
anas_platyrhynchos_platyrhynchos ENSAPLG00000017625
