notamacropus_eugenii ENSMEUG00000007797
phascolarctos_cinereus ENSPCIG00000018998
monodelphis_domestica ENSMODG00000003874
sarcophilus_harrisii ENSSHAG00000015517
spermophilus_dauricus ENSSDAG00000003764
choloepus_hoffmanni ENSCHOG00000000808
dasypus_novemcinctus ENSDNOG00000049322
sorex_araneus ENSSARG00000010209
loxodonta_africana ENSLAFG00000014592
procavia_capensis ENSPCAG00000008667
echinops_telfairi ENSETEG00000002207
sus_scrofa ENSSSCG00000015203
vicugna_pacos ENSVPAG00000004865
capra_hircus ENSCHIG00000016011
ovis_aries ENSOARG00000010929
bos_taurus ENSBTAG00000004356
bos_mutus ENSBMUG00000015945
bison_bison ENSBBBG00000002013
tursiops_truncatus ENSTTRG00000013254
ursus_americanus ENSUAMG00000002602
ursus_maritimus ENSUMAG00000001454
ailuropoda_melanoleuca ENSAMEG00000000849
mustela_putorius ENSMPUG00000006238
neovison_vison ENSNVIG00000020555
canis_lupus ENSCAFG00000011022
canis_lupus ENSCAFG00020010788
vulpes_vulpes ENSVVUG00000020518
panthera_tigris ENSPTIG00000020115
panthera_pardus ENSPPRG00000015432
felis_catus ENSFCAG00000006753
equus_asinus ENSEASG00005002232
equus_caballus ENSECAG00000020664
pteropus_vampyrus ENSPVAG00000003340
myotis_lucifugus ENSMLUG00000008530
castor_canadensis ENSCCNG00000015852
dipodomys_ordii ENSDORG00000011561
mus_spicilegus ENSMSIG00000015110
mus_spretus MGP_SPRETEiJ_G0033107
mus_musculus ENSMUSG00000032125
mus_caroli MGP_CAROLIEiJ_G0031981
mus_pahari MGP_PahariEiJ_G0014845
rattus_norvegicus ENSRNOG00000050964
rattus_norvegicus ENSRNOG00000049289
meriones_unguiculatus ENSMUGG00000006347
cricetulus_griseus ENSCGRG00015009148
cricetulus_griseus ENSCGRG00001011453
cricetulus_griseus ENSCGRG00000001422
mesocricetus_auratus ENSMAUG00000007377
peromyscus_maniculatus ENSPEMG00000009812
microtus_ochrogaster ENSMOCG00000010500
nannospalax_galili ENSNGAG00000023244
jaculus_jaculus ENSJJAG00000019076
chinchilla_lanigera ENSCLAG00000016907
octodon_degus ENSODEG00000005570
cavia_porcellus ENSCPOG00000000082
cavia_aperea ENSCAPG00000012105
heterocephalus_glaber ENSHGLG00000004050
heterocephalus_glaber ENSHGLG00100004073
fukomys_damarensis ENSFDAG00000021459
ictidomys_tridecemlineatus ENSSTOG00000016291
urocitellus_parryii ENSUPAG00010023803
marmota_marmota ENSMMMG00000000453
oryctolagus_cuniculus ENSOCUG00000002647
ochotona_princeps ENSOPRG00000010441
pan_troglodytes ENSPTRG00000004434
pan_paniscus ENSPPAG00000017951
homo_sapiens ENSG00000154133
gorilla_gorilla ENSGGOG00000015141
pongo_abelii ENSPPYG00000004023
nomascus_leucogenys ENSNLEG00000007443
piliocolobus_tephrosceles ENSPTEG00000006268
colobus_angolensis ENSCANG00000042133
rhinopithecus_bieti ENSRBIG00000011176
rhinopithecus_roxellana ENSRROG00000042306
theropithecus_gelada ENSTGEG00000027657
papio_anubis ENSPANG00000009754
cercocebus_atys ENSCATG00000044299
mandrillus_leucophaeus ENSMLEG00000020486
macaca_fascicularis ENSMFAG00000041428
macaca_mulatta ENSMMUG00000021578
macaca_nemestrina ENSMNEG00000034607
chlorocebus_sabaeus ENSCSAG00000002341
cebus_capucinus ENSCCAG00000023956
saimiri_boliviensis ENSSBOG00000024669
callithrix_jacchus ENSCJAG00000008130
aotus_nancymaae ENSANAG00000037193
carlito_syrichta ENSTSYG00000006654
propithecus_coquereli ENSPCOG00000016652
propithecus_coquereli ENSPCOG00000010677
prolemur_simus ENSPSMG00000001965
microcebus_murinus ENSMICG00000001710
otolemur_garnettii ENSOGAG00000015722
erinaceus_europaeus ENSEEUG00000002830
bos_mutus ENSBMUG00000018115
panthera_pardus ENSPPRG00000021143
spermophilus_dauricus ENSSDAG00000003772
ornithorhynchus_anatinus ENSOANG00000001514
