apteryx_owenii ENSAOWG00000007774
sarcophilus_harrisii ENSSHAG00000007356
astyanax_mexicanus ENSAMXG00000042568
astyanax_mexicanus ENSAMXG00000039307
astyanax_mexicanus ENSAMXG00000040473
astyanax_mexicanus ENSAMXG00000035716
astyanax_mexicanus ENSAMXG00000035533
astyanax_mexicanus ENSAMXG00000035933
astyanax_mexicanus ENSAMXG00000038294
astyanax_mexicanus ENSAMXG00000040718
astyanax_mexicanus ENSAMXG00000036510
astyanax_mexicanus ENSAMXG00000038426
astyanax_mexicanus ENSAMXG00000032490
astyanax_mexicanus ENSAMXG00000037277
gopherus_agassizii ENSGAGG00000015523
poecilia_mexicana ENSPMEG00000003180
scophthalmus_maximus ENSSMAG00000016279
zonotrichia_albicollis ENSZALG00000004285
lonchura_striata_domestica ENSLSDG00000011945
calidris_pygmaea ENSCPGG00000003120
cynoglossus_semilaevis ENSCSEG00000016760
oryzias_latipes ENSORLG00000028911
oryzias_latipes ENSORLG00020001933
oryzias_melastigma ENSOMEG00000001236
kryptolebias_marmoratus ENSKMAG00000019632
