petromyzon_marinus ENSPMAG00000004304
eptatretus_burgeri ENSEBUG00000014112
ovis_aries ENSOARG00000019920
capra_hircus ENSCHIG00000015177
bos_taurus ENSBTAG00000020607
bos_mutus ENSBMUG00000026082
bison_bison_bison ENSBBBG00000007757
tursiops_truncatus ENSTTRG00000010031
sus_scrofa ENSSSCG00000016210
vicugna_pacos ENSVPAG00000002312
equus_caballus ENSECAG00000016378
equus_asinus_asinus ENSEASG00005011803
ursus_americanus ENSUAMG00000006930
ursus_maritimus ENSUMAG00000018819
ailuropoda_melanoleuca ENSAMEG00000002427
mustela_putorius_furo ENSMPUG00000016572
neovison_vison ENSNVIG00000022778
canis_lupus_familiaris ENSCAFG00000015130
canis_lupus_dingo ENSCAFG00020027012
vulpes_vulpes ENSVVUG00000025784
panthera_tigris_altaica ENSPTIG00000019628
panthera_pardus ENSPPRG00000016666
felis_catus ENSFCAG00000011240
pteropus_vampyrus ENSPVAG00000010789
myotis_lucifugus ENSMLUG00000029153
homo_sapiens ENSG00000115657
gorilla_gorilla ENSGGOG00000040606
pan_troglodytes ENSPTRG00000012945
pan_paniscus ENSPPAG00000031060
pongo_abelii ENSPPYG00000013198
nomascus_leucogenys ENSNLEG00000009125
papio_anubis ENSPANG00000020232
macaca_fascicularis ENSMFAG00000044424
theropithecus_gelada ENSTGEG00000012261
macaca_mulatta ENSMMUG00000019616
mandrillus_leucophaeus ENSMLEG00000040019
cercocebus_atys ENSCATG00000044148
macaca_nemestrina ENSMNEG00000040783
chlorocebus_sabaeus ENSCSAG00000008232
colobus_angolensis_palliatus ENSCANG00000008804
piliocolobus_tephrosceles ENSPTEG00000039303
rhinopithecus_bieti ENSRBIG00000038255
rhinopithecus_roxellana ENSRROG00000040255
saimiri_boliviensis_boliviensis ENSSBOG00000030728
callithrix_jacchus ENSCJAG00000011512
cebus_capucinus ENSCCAG00000027179
aotus_nancymaae ENSANAG00000032665
carlito_syrichta ENSTSYG00000011725
prolemur_simus ENSPSMG00000025233
propithecus_coquereli ENSPCOG00000028584
microcebus_murinus ENSMICG00000000778
otolemur_garnettii ENSOGAG00000015544
tupaia_belangeri ENSTBEG00000014719
chinchilla_lanigera ENSCLAG00000009060
octodon_degus ENSODEG00000006250
heterocephalus_glaber_female ENSHGLG00000018842
heterocephalus_glaber_male ENSHGLG00100018700
fukomys_damarensis ENSFDAG00000003670
cavia_porcellus ENSCPOG00000004587
cavia_aperea ENSCAPG00000006705
urocitellus_parryii ENSUPAG00010012726
ictidomys_tridecemlineatus ENSSTOG00000011066
spermophilus_dauricus ENSSDAG00000008576
marmota_marmota_marmota ENSMMMG00000020000
castor_canadensis ENSCCNG00000009975
dipodomys_ordii ENSDORG00000000140
mus_spicilegus ENSMSIG00000018307
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0015092
mus_musculus ENSMUSG00000026198
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0014286
mus_pahari MGP_PahariEiJ_G0027524
rattus_norvegicus ENSRNOG00000018697
meriones_unguiculatus ENSMUGG00000004302
cricetulus_griseus_crigri ENSCGRG00000006895
cricetulus_griseus_chok1gshd ENSCGRG00001021485
cricetulus_griseus_crigri-picr ENSCGRG00015004206
mesocricetus_auratus ENSMAUG00000015584
microtus_ochrogaster ENSMOCG00000021361
peromyscus_maniculatus_bairdii ENSPEMG00000009632
nannospalax_galili ENSNGAG00000014016
jaculus_jaculus ENSJJAG00000021206
oryctolagus_cuniculus ENSOCUG00000015103
ochotona_princeps ENSOPRG00000011107
loxodonta_africana ENSLAFG00000009030
procavia_capensis ENSPCAG00000002055
echinops_telfairi ENSETEG00000010278
dasypus_novemcinctus ENSDNOG00000049122
choloepus_hoffmanni ENSCHOG00000005956
erinaceus_europaeus ENSEEUG00000007653
notamacropus_eugenii ENSMEUG00000006299
phascolarctos_cinereus ENSPCIG00000010333
monodelphis_domestica ENSMODG00000015313
sarcophilus_harrisii ENSSHAG00000013528
ornithorhynchus_anatinus ENSOANG00000032176
piliocolobus_tephrosceles ENSPTEG00000008519
seriola_dumerili ENSSDUG00000015059
scophthalmus_maximus ENSSMAG00000009212
tetraodon_nigroviridis ENSTNIG00000015649
takifugu_rubripes ENSTRUG00000007959
mola_mola ENSMMOG00000019369
labrus_bergylta ENSLBEG00000010038
gasterosteus_aculeatus ENSGACG00000008399
periophthalmus_magnuspinnatus ENSPMGG00000019376
seriola_lalandi_dorsalis ENSSLDG00000023122
cyprinodon_variegatus ENSCVAG00000002052
chrysemys_picta_bellii ENSCPBG00000013161
chelonoidis_abingdonii ENSCABG00000014907
gopherus_agassizii ENSGAGG00000013266
apteryx_haastii ENSAHAG00000010259
apteryx_rowi ENSARWG00000016422
dromaius_novaehollandiae ENSDNVG00000018643
nothoprocta_perdicaria ENSNPEG00000006127
anser_brachyrhynchus ENSABRG00000000266
anas_platyrhynchos_platyrhynchos ENSAPLG00000011094
coturnix_japonica ENSCJPG00005013122
meleagris_gallopavo ENSMGAG00000012199
gallus_gallus ENSGALG00000029672
numida_meleagris ENSNMEG00000022876
calidris_pugnax ENSCPUG00000000998
calidris_pygmaea ENSCPGG00000013504
zonotrichia_albicollis ENSZALG00000015309
junco_hyemalis ENSJHYG00000010993
serinus_canaria ENSSCAG00000013361
lonchura_striata_domestica ENSLSDG00000013348
taeniopygia_guttata ENSTGUG00000005757
ficedula_albicollis ENSFALG00000004201
parus_major ENSPMJG00000019717
cyanistes_caeruleus ENSCCEG00000024458
lepidothrix_coronata ENSLCOG00000005869
manacus_vitellinus ENSMVIG00005012452
melopsittacus_undulatus ENSMUNG00000013110
pogona_vitticeps ENSPVIG00000021441
anolis_carolinensis ENSACAG00000013017
notechis_scutatus ENSNSUG00000012174
salvator_merianae ENSSMRG00000011060
sphenodon_punctatus ENSSPUG00000015447
xenopus_tropicalis ENSXETG00000013892
latimeria_chalumnae ENSLACG00000017775
monopterus_albus ENSMALG00000011131
anabas_testudineus ENSATEG00000003125
cynoglossus_semilaevis ENSCSEG00000010487
mola_mola ENSMMOG00000006531
gasterosteus_aculeatus ENSGACG00000015126
xiphophorus_maculatus ENSXMAG00000003010
xiphophorus_couchianus ENSXCOG00000020246
gambusia_affinis ENSGAFG00000005774
poecilia_formosa ENSPFOG00000003536
poecilia_latipinna ENSPLAG00000014606
poecilia_mexicana ENSPMEG00000008383
poecilia_reticulata ENSPREG00000010083
cyprinodon_variegatus ENSCVAG00000014976
fundulus_heteroclitus ENSFHEG00000020529
kryptolebias_marmoratus ENSKMAG00000019733
oryzias_latipes ENSORLG00020016230
oryzias_latipes_asm223469v1 ENSORLG00015014637
oryzias_latipes ENSORLG00000005333
oryzias_melastigma ENSOMEG00000007360
mastacembelus_armatus ENSMAMG00000022210
labrus_bergylta ENSLBEG00000024911
seriola_dumerili ENSSDUG00000021632
seriola_lalandi_dorsalis ENSSLDG00000012975
scophthalmus_maximus ENSSMAG00000006353
amphiprion_ocellaris ENSAOCG00000016400
amphiprion_percula ENSAPEG00000004056
acanthochromis_polyacanthus ENSAPOG00000003996
stegastes_partitus ENSSPAG00000019528
astatotilapia_calliptera ENSACLG00000027863
maylandia_zebra ENSMZEG00005005689
pundamilia_nyererei ENSPNYG00000016502
haplochromis_burtoni ENSHBUG00000007448
neolamprologus_brichardi ENSNBRG00000007940
oreochromis_niloticus ENSONIG00000012195
maylandia_zebra ENSMZEG00005005732
astatotilapia_calliptera ENSACLG00000027885
haplochromis_burtoni ENSHBUG00000007414
oreochromis_niloticus ENSONIG00000012196
neolamprologus_brichardi ENSNBRG00000007882
amphilophus_citrinellus ENSACIG00000000321
hippocampus_comes ENSHCOG00000010225
takifugu_rubripes ENSTRUG00000009019
tetraodon_nigroviridis ENSTNIG00000014530
periophthalmus_magnuspinnatus ENSPMGG00000002671
gadus_morhua ENSGMOG00000004283
esox_lucius ENSELUG00000020023
esox_lucius ENSELUG00000000885
pygocentrus_nattereri ENSPNAG00000009624
astyanax_mexicanus ENSAMXG00000015242
ictalurus_punctatus ENSIPUG00000006061
danio_rerio ENSDARG00000063297
pygocentrus_nattereri ENSPNAG00000011251
astyanax_mexicanus ENSAMXG00000016860
ictalurus_punctatus ENSIPUG00000011119
danio_rerio ENSDARG00000074254
scleropages_formosus ENSSFOG00015017166
paramormyrops_kingsleyae ENSPKIG00000002713
lepisosteus_oculatus ENSLOCG00000000956
ciona_savignyi ENSCSAVG00000011463
ciona_intestinalis ENSCING00000021439
drosophila_melanogaster FBgn0038376
caenorhabditis_elegans_strain_n2 WBGene00001815
