gopherus_agassizii ENSGAGG00000012665
chelonoidis_abingdonii ENSCABG00000011397
chrysemys_picta_bellii ENSCPBG00000011650
pelodiscus_sinensis ENSPSIG00000003399
apteryx_owenii ENSAOWG00000005087
lonchura_striata_domestica ENSLSDG00000005604
anolis_carolinensis ENSACAG00000016130
pogona_vitticeps ENSPVIG00000009460
salvator_merianae ENSSMRG00000003084
sphenodon_punctatus ENSSPUG00000008485
loxodonta_africana ENSLAFG00000017549
procavia_capensis ENSPCAG00000012158
pan_troglodytes ENSPTRG00000011445
pan_troglodytes ENSPTRG00000047750
pan_paniscus ENSPPAG00000043895
gorilla_gorilla ENSGGOG00000013007
homo_sapiens ENSG00000105617
pongo_abelii ENSPPYG00000010373
nomascus_leucogenys ENSNLEG00000031016
chlorocebus_sabaeus ENSCSAG00000017956
chlorocebus_sabaeus ENSCSAG00000017860
papio_anubis ENSPANG00000031314
macaca_fascicularis ENSMFAG00000037143
macaca_mulatta ENSMMUG00000009701
macaca_nemestrina ENSMNEG00000028408
theropithecus_gelada ENSTGEG00000007877
papio_anubis ENSPANG00000015648
chlorocebus_sabaeus ENSCSAG00000001897
mandrillus_leucophaeus ENSMLEG00000041530
cercocebus_atys ENSCATG00000033806
colobus_angolensis_palliatus ENSCANG00000035448
piliocolobus_tephrosceles ENSPTEG00000039485
rhinopithecus_roxellana ENSRROG00000032515
rhinopithecus_bieti ENSRBIG00000018286
cebus_capucinus ENSCCAG00000032496
saimiri_boliviensis_boliviensis ENSSBOG00000023310
callithrix_jacchus ENSCJAG00000001106
aotus_nancymaae ENSANAG00000000944
carlito_syrichta ENSTSYG00000008149
microcebus_murinus ENSMICG00000035488
microcebus_murinus ENSMICG00000029352
propithecus_coquereli ENSPCOG00000024519
prolemur_simus ENSPSMG00000023320
otolemur_garnettii ENSOGAG00000006950
tupaia_belangeri ENSTBEG00000009987
peromyscus_maniculatus_bairdii ENSPEMG00000008984
microtus_ochrogaster ENSMOCG00000000043
cricetulus_griseus_chok1gshd ENSCGRG00001000098
cricetulus_griseus_crigri-picr ENSCGRG00015010526
cricetulus_griseus_crigri ENSCGRG00000014731
mesocricetus_auratus ENSMAUG00000009282
mus_spicilegus ENSMSIG00000007082
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0030149
mus_musculus ENSMUSG00000078813
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0029096
mus_pahari MGP_PahariEiJ_G0020965
rattus_norvegicus ENSRNOG00000061893
meriones_unguiculatus ENSMUGG00000008904
nannospalax_galili ENSNGAG00000019539
jaculus_jaculus ENSJJAG00000017910
dipodomys_ordii ENSDORG00000008020
castor_canadensis ENSCCNG00000019880
urocitellus_parryii ENSUPAG00010001690
ictidomys_tridecemlineatus ENSSTOG00000001303
spermophilus_dauricus ENSSDAG00000010150
marmota_marmota_marmota ENSMMMG00000003757
bos_taurus ENSBTAG00000023333
bos_mutus ENSBMUG00000010819
bison_bison_bison ENSBBBG00000000186
ovis_aries ENSOARG00000002925
capra_hircus ENSCHIG00000023244
tursiops_truncatus ENSTTRG00000006568
sus_scrofa ENSSSCG00000003265
equus_caballus ENSECAG00000012637
equus_asinus_asinus ENSEASG00005021588
ursus_americanus ENSUAMG00000005230
ursus_maritimus ENSUMAG00000010919
ailuropoda_melanoleuca ENSAMEG00000004551
mustela_putorius_furo ENSMPUG00000010359
neovison_vison ENSNVIG00000003524
canis_lupus_dingo ENSCAFG00020018354
canis_lupus_familiaris ENSCAFG00000002697
vulpes_vulpes ENSVVUG00000008233
panthera_tigris_altaica ENSPTIG00000009179
panthera_pardus ENSPPRG00000011711
felis_catus ENSFCAG00000003605
pteropus_vampyrus ENSPVAG00000015565
heterocephalus_glaber_male ENSHGLG00100006477
heterocephalus_glaber_female ENSHGLG00000008664
fukomys_damarensis ENSFDAG00000014682
chinchilla_lanigera ENSCLAG00000001052
octodon_degus ENSODEG00000000538
cavia_aperea ENSCAPG00000007502
cavia_porcellus ENSCPOG00000027247
oryctolagus_cuniculus ENSOCUG00000023647
sorex_araneus ENSSARG00000005687
erinaceus_europaeus ENSEEUG00000014512
myotis_lucifugus ENSMLUG00000016869
choloepus_hoffmanni ENSCHOG00000009285
dasypus_novemcinctus ENSDNOG00000013194
echinops_telfairi ENSETEG00000006309
notamacropus_eugenii ENSMEUG00000002960
phascolarctos_cinereus ENSPCIG00000023366
monodelphis_domestica ENSMODG00000004039
xenopus_tropicalis ENSXETG00000003171
latimeria_chalumnae ENSLACG00000010336
pygocentrus_nattereri ENSPNAG00000017497
astyanax_mexicanus ENSAMXG00000012294
ictalurus_punctatus ENSIPUG00000000199
danio_rerio ENSDARG00000037633
seriola_dumerili ENSSDUG00000008422
seriola_lalandi_dorsalis ENSSLDG00000003086
scophthalmus_maximus ENSSMAG00000013194
mastacembelus_armatus ENSMAMG00000019450
neolamprologus_brichardi ENSNBRG00000002313
oreochromis_niloticus ENSONIG00000006580
haplochromis_burtoni ENSHBUG00000013290
amphilophus_citrinellus ENSACIG00000006569
fundulus_heteroclitus ENSFHEG00000003647
cyprinodon_variegatus ENSCVAG00000008061
xiphophorus_maculatus ENSXMAG00000012267
xiphophorus_couchianus ENSXCOG00000019454
gambusia_affinis ENSGAFG00000013152
poecilia_formosa ENSPFOG00000008924
poecilia_latipinna ENSPLAG00000013261
poecilia_mexicana ENSPMEG00000017632
poecilia_reticulata ENSPREG00000007805
oryzias_latipes_asm223469v1 ENSORLG00015013605
oryzias_latipes ENSORLG00000011202
oryzias_latipes ENSORLG00020007827
takifugu_rubripes ENSTRUG00000015803
tetraodon_nigroviridis ENSTNIG00000008085
mola_mola ENSMMOG00000016456
gasterosteus_aculeatus ENSGACG00000011462
amphiprion_ocellaris ENSAOCG00000021227
amphiprion_percula ENSAPEG00000008114
acanthochromis_polyacanthus ENSAPOG00000016365
stegastes_partitus ENSSPAG00000022542
cynoglossus_semilaevis ENSCSEG00000018955
hippocampus_comes ENSHCOG00000020851
periophthalmus_magnuspinnatus ENSPMGG00000012056
gadus_morhua ENSGMOG00000005142
esox_lucius ENSELUG00000014880
scleropages_formosus ENSSFOG00015000370
paramormyrops_kingsleyae ENSPKIG00000011917
eptatretus_burgeri ENSEBUG00000007490
ciona_intestinalis ENSCING00000025104
ciona_savignyi ENSCSAVG00000006235
drosophila_melanogaster FBgn0037809
caenorhabditis_elegans_strain_n2 WBGene00021208
