drosophila_melanogaster FBgn0030686
caenorhabditis_elegans_strain_n2 WBGene00016142
pygocentrus_nattereri ENSPNAG00000000723
astyanax_mexicanus ENSAMXG00000043612
ictalurus_punctatus ENSIPUG00000011902
danio_rerio ENSDARG00000103318
xiphophorus_maculatus ENSXMAG00000002586
xiphophorus_couchianus ENSXCOG00000020178
gambusia_affinis ENSGAFG00000018445
poecilia_formosa ENSPFOG00000002850
poecilia_latipinna ENSPLAG00000002981
poecilia_mexicana ENSPMEG00000002060
poecilia_reticulata ENSPREG00000003943
fundulus_heteroclitus ENSFHEG00000023451
cyprinodon_variegatus ENSCVAG00000011820
kryptolebias_marmoratus ENSKMAG00000002193
oryzias_latipes_asm223469v1 ENSORLG00015012654
oryzias_latipes ENSORLG00020002193
oryzias_latipes ENSORLG00000003736
oryzias_melastigma ENSOMEG00000015235
amphiprion_percula ENSAPEG00000015997
amphiprion_ocellaris ENSAOCG00000024456
acanthochromis_polyacanthus ENSAPOG00000006179
stegastes_partitus ENSSPAG00000021726
takifugu_rubripes ENSTRUG00000009650
tetraodon_nigroviridis ENSTNIG00000006434
mola_mola ENSMMOG00000019894
mastacembelus_armatus ENSMAMG00000010715
monopterus_albus ENSMALG00000017620
anabas_testudineus ENSATEG00000017145
gasterosteus_aculeatus ENSGACG00000006011
labrus_bergylta ENSLBEG00000000445
haplochromis_burtoni ENSHBUG00000019966
maylandia_zebra ENSMZEG00005006750
astatotilapia_calliptera ENSACLG00000020843
pundamilia_nyererei ENSPNYG00000008358
neolamprologus_brichardi ENSNBRG00000009401
oreochromis_niloticus ENSONIG00000002051
amphilophus_citrinellus ENSACIG00000015992
seriola_lalandi_dorsalis ENSSLDG00000008264
seriola_dumerili ENSSDUG00000007598
scophthalmus_maximus ENSSMAG00000011689
hippocampus_comes ENSHCOG00000011011
cynoglossus_semilaevis ENSCSEG00000008636
periophthalmus_magnuspinnatus ENSPMGG00000023558
gadus_morhua ENSGMOG00000017025
esox_lucius ENSELUG00000003470
scleropages_formosus ENSSFOG00015023683
paramormyrops_kingsleyae ENSPKIG00000023678
lepisosteus_oculatus ENSLOCG00000001514
cyanistes_caeruleus ENSCCEG00000009288
taeniopygia_guttata ENSTGUG00000017181
melopsittacus_undulatus ENSMUNG00000007011
gallus_gallus ENSGALG00000040873
coturnix_japonica ENSCJPG00005000854
meleagris_gallopavo ENSMGAG00000011444
numida_meleagris ENSNMEG00000010358
calidris_pugnax ENSCPUG00000009661
calidris_pygmaea ENSCPGG00000014615
anas_platyrhynchos_platyrhynchos ENSAPLG00000011128
anser_brachyrhynchus ENSABRG00000015325
lonchura_striata_domestica ENSLSDG00000017975
lonchura_striata_domestica ENSLSDG00000004843
serinus_canaria ENSSCAG00000001535
junco_hyemalis ENSJHYG00000009747
parus_major ENSPMJG00000007776
cyanistes_caeruleus ENSCCEG00000002499
zonotrichia_albicollis ENSZALG00000002570
ficedula_albicollis ENSFALG00000012506
taeniopygia_guttata ENSTGUG00000004204
manacus_vitellinus ENSMVIG00005013570
manacus_vitellinus ENSMVIG00005002703
lepidothrix_coronata ENSLCOG00000013871
apteryx_owenii ENSAOWG00000002292
apteryx_haastii ENSAHAG00000018381
apteryx_rowi ENSARWG00000009261
dromaius_novaehollandiae ENSDNVG00000001646
nothoprocta_perdicaria ENSNPEG00000012456
crocodylus_porosus ENSCPRG00005005633
gopherus_agassizii ENSGAGG00000019040
chelonoidis_abingdonii ENSCABG00000014376
chrysemys_picta_bellii ENSCPBG00000022852
pelodiscus_sinensis ENSPSIG00000002908
anolis_carolinensis ENSACAG00000001596
pogona_vitticeps ENSPVIG00000017087
notechis_scutatus ENSNSUG00000008502
salvator_merianae ENSSMRG00000010237
sphenodon_punctatus ENSSPUG00000002872
phascolarctos_cinereus ENSPCIG00000023992
notamacropus_eugenii ENSMEUG00000016391
monodelphis_domestica ENSMODG00000011873
sarcophilus_harrisii ENSSHAG00000000330
erinaceus_europaeus ENSEEUG00000015033
tupaia_belangeri ENSTBEG00000013767
dasypus_novemcinctus ENSDNOG00000047253
loxodonta_africana ENSLAFG00000012176
procavia_capensis ENSPCAG00000008624
microcebus_murinus ENSMICG00000049541
microcebus_murinus ENSMICG00000033138
propithecus_coquereli ENSPCOG00000017228
prolemur_simus ENSPSMG00000019540
otolemur_garnettii ENSOGAG00000016133
pan_troglodytes ENSPTRG00000015396
pan_paniscus ENSPPAG00000015358
homo_sapiens ENSG00000114686
gorilla_gorilla ENSGGOG00000011128
pongo_abelii ENSPPYG00000014102
nomascus_leucogenys ENSNLEG00000002810
piliocolobus_tephrosceles ENSPTEG00000037510
colobus_angolensis_palliatus ENSCANG00000031568
rhinopithecus_roxellana ENSRROG00000040393
rhinopithecus_bieti ENSRBIG00000033474
theropithecus_gelada ENSTGEG00000014533
papio_anubis ENSPANG00000017085
mandrillus_leucophaeus ENSMLEG00000029925
cercocebus_atys ENSCATG00000038023
chlorocebus_sabaeus ENSCSAG00000010510
macaca_fascicularis ENSMFAG00000003455
macaca_mulatta ENSMMUG00000000220
macaca_nemestrina ENSMNEG00000042711
pan_paniscus ENSPPAG00000034479
gorilla_gorilla ENSGGOG00000025644
pan_troglodytes ENSPTRG00000045519
saimiri_boliviensis_boliviensis ENSSBOG00000021018
cebus_capucinus ENSCCAG00000030011
callithrix_jacchus ENSCJAG00000003143
aotus_nancymaae ENSANAG00000021528
aotus_nancymaae ENSANAG00000023191
spermophilus_dauricus ENSSDAG00000009486
urocitellus_parryii ENSUPAG00010022322
ictidomys_tridecemlineatus ENSSTOG00000012804
marmota_marmota_marmota ENSMMMG00000000169
ursus_americanus ENSUAMG00000000526
ursus_maritimus ENSUMAG00000017621
ailuropoda_melanoleuca ENSAMEG00000014272
neovison_vison ENSNVIG00000004743
mustela_putorius_furo ENSMPUG00000010052
canis_lupus_dingo ENSCAFG00020027448
canis_lupus_familiaris ENSCAFG00000006125
vulpes_vulpes ENSVVUG00000002847
panthera_pardus ENSPPRG00000015417
panthera_tigris_altaica ENSPTIG00000012251
felis_catus ENSFCAG00000006335
pteropus_vampyrus ENSPVAG00000012966
myotis_lucifugus ENSMLUG00000008515
ovis_aries ENSOARG00000009221
capra_hircus ENSCHIG00000024783
bos_taurus ENSBTAG00000030942
bos_mutus ENSBMUG00000007330
bison_bison_bison ENSBBBG00000012774
tursiops_truncatus ENSTTRG00000010358
sus_scrofa ENSSSCG00000011179
vicugna_pacos ENSVPAG00000012253
equus_asinus_asinus ENSEASG00005005550
equus_caballus ENSECAG00000016736
choloepus_hoffmanni ENSCHOG00000013862
cricetulus_griseus_chok1gshd ENSCGRG00001016688
cricetulus_griseus_crigri-picr ENSCGRG00015008176
cricetulus_griseus_crigri ENSCGRG00000015457
mesocricetus_auratus ENSMAUG00000006653
microtus_ochrogaster ENSMOCG00000019372
peromyscus_maniculatus_bairdii ENSPEMG00000012061
mus_spicilegus ENSMSIG00000012127
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0033747
mus_musculus ENSMUSG00000032563
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0032601
mus_pahari MGP_PahariEiJ_G0015469
rattus_norvegicus ENSRNOG00000012650
meriones_unguiculatus ENSMUGG00000000390
nannospalax_galili ENSNGAG00000010660
jaculus_jaculus ENSJJAG00000006706
castor_canadensis ENSCCNG00000029947
octodon_degus ENSODEG00000018670
octodon_degus ENSODEG00000018142
chinchilla_lanigera ENSCLAG00000003513
cavia_porcellus ENSCPOG00000021216
cavia_aperea ENSCAPG00000013574
heterocephalus_glaber_male ENSHGLG00100014743
heterocephalus_glaber_female ENSHGLG00000016782
fukomys_damarensis ENSFDAG00000017320
oryctolagus_cuniculus ENSOCUG00000002951
ochotona_princeps ENSOPRG00000000501
dipodomys_ordii ENSDORG00000029436
carlito_syrichta ENSTSYG00000003691
sorex_araneus ENSSARG00000003782
echinops_telfairi ENSETEG00000010458
ornithorhynchus_anatinus ENSOANG00000006770
xenopus_tropicalis ENSXETG00000001845
latimeria_chalumnae ENSLACG00000004760
petromyzon_marinus ENSPMAG00000003407
eptatretus_burgeri ENSEBUG00000009944
ciona_savignyi ENSCSAVG00000006945
ciona_intestinalis ENSCING00000008395
piliocolobus_tephrosceles ENSPTEG00000006823
amphilophus_citrinellus ENSACIG00000009210
saccharomyces_cerevisiae YGR220C
