notamacropus_eugenii ENSMEUG00000000788
phascolarctos_cinereus ENSPCIG00000003824
monodelphis_domestica ENSMODG00000003647
bos_taurus ENSBTAG00000048526
bos_mutus ENSBMUG00000013813
bison_bison_bison ENSBBBG00000015584
capra_hircus ENSCHIG00000027253
ovis_aries ENSOARG00000003176
sus_scrofa ENSSSCG00000007365
myotis_lucifugus ENSMLUG00000016624
sorex_araneus ENSSARG00000011953
mus_spicilegus ENSMSIG00000028502
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0025529
mus_musculus ENSMUSG00000035576
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0024607
rattus_norvegicus ENSRNOG00000007044
meriones_unguiculatus ENSMUGG00000021069
peromyscus_maniculatus_bairdii ENSPEMG00000023237
microtus_ochrogaster ENSMOCG00000012471
cricetulus_griseus_crigri ENSCGRG00000007429
cricetulus_griseus_chok1gshd ENSCGRG00001000123
cricetulus_griseus_crigri-picr ENSCGRG00015022886
mesocricetus_auratus ENSMAUG00000010166
nannospalax_galili ENSNGAG00000022836
jaculus_jaculus ENSJJAG00000021376
dipodomys_ordii ENSDORG00000002707
chinchilla_lanigera ENSCLAG00000008738
octodon_degus ENSODEG00000014727
heterocephalus_glaber_female ENSHGLG00000004174
heterocephalus_glaber_male ENSHGLG00100004140
fukomys_damarensis ENSFDAG00000006869
cavia_porcellus ENSCPOG00000008941
cavia_aperea ENSCAPG00000002028
pongo_abelii ENSPPYG00000029537
homo_sapiens ENSG00000277611
chlorocebus_sabaeus ENSCSAG00000014035
ornithorhynchus_anatinus ENSOANG00000014344
ursus_americanus ENSUAMG00000011809
ursus_americanus ENSUAMG00000011811
tursiops_truncatus ENSTTRG00000012844
erinaceus_europaeus ENSEEUG00000006232
urocitellus_parryii ENSUPAG00010001356
spermophilus_dauricus ENSSDAG00000004459
marmota_marmota_marmota ENSMMMG00000013828
ictidomys_tridecemlineatus ENSSTOG00000011672
castor_canadensis ENSCCNG00000007158
oryctolagus_cuniculus ENSOCUG00000006662
ochotona_princeps ENSOPRG00000002367
tupaia_belangeri ENSTBEG00000014200
pan_troglodytes ENSPTRG00000013507
