apteryx_owenii ENSAOWG00000019123
apteryx_haastii ENSAHAG00000016116
apteryx_rowi ENSARWG00000001912
dromaius_novaehollandiae ENSDNVG00000018378
nothoprocta_perdicaria ENSNPEG00000001111
gallus_gallus ENSGALG00000038813
coturnix_japonica ENSCJPG00005018133
numida_meleagris ENSNMEG00000022544
anser_brachyrhynchus ENSABRG00000023173
anas_platyrhynchos_platyrhynchos ENSAPLG00000007022
taeniopygia_guttata ENSTGUG00000007856
lonchura_striata_domestica ENSLSDG00000013660
serinus_canaria ENSSCAG00000015662
zonotrichia_albicollis ENSZALG00000017613
junco_hyemalis ENSJHYG00000003005
cyanistes_caeruleus ENSCCEG00000024004
parus_major ENSPMJG00000018750
lepidothrix_coronata ENSLCOG00000016384
manacus_vitellinus ENSMVIG00005018226
melopsittacus_undulatus ENSMUNG00000008471
calidris_pygmaea ENSCPGG00000010433
calidris_pugnax ENSCPUG00000004356
crocodylus_porosus ENSCPRG00005015673
crocodylus_porosus ENSCPRG00005015675
gopherus_agassizii ENSGAGG00000016968
chelonoidis_abingdonii ENSCABG00000007107
chrysemys_picta_bellii ENSCPBG00000006693
pelodiscus_sinensis ENSPSIG00000002228
pogona_vitticeps ENSPVIG00000025189
notechis_scutatus ENSNSUG00000013993
salvator_merianae ENSSMRG00000018954
sphenodon_punctatus ENSSPUG00000012357
phascolarctos_cinereus ENSPCIG00000013927
notamacropus_eugenii ENSMEUG00000010522
loxodonta_africana ENSLAFG00000009811
procavia_capensis ENSPCAG00000015837
dasypus_novemcinctus ENSDNOG00000041793
bos_taurus ENSBTAG00000010741
bos_mutus ENSBMUG00000003173
bison_bison_bison ENSBBBG00000002995
ovis_aries ENSOARG00000003388
capra_hircus ENSCHIG00000021751
tursiops_truncatus ENSTTRG00000002134
sus_scrofa ENSSSCG00000033049
vicugna_pacos ENSVPAG00000007169
ursus_maritimus ENSUMAG00000013791
ursus_americanus ENSUAMG00000018997
ailuropoda_melanoleuca ENSAMEG00000010622
canis_lupus_dingo ENSCAFG00020002823
canis_lupus_familiaris ENSCAFG00000012305
vulpes_vulpes ENSVVUG00000016633
neovison_vison ENSNVIG00000005669
panthera_tigris_altaica ENSPTIG00000017704
panthera_pardus ENSPPRG00000008161
felis_catus ENSFCAG00000010291
pteropus_vampyrus ENSPVAG00000012732
myotis_lucifugus ENSMLUG00000003558
equus_caballus ENSECAG00000015659
equus_asinus_asinus ENSEASG00005022846
erinaceus_europaeus ENSEEUG00000002539
castor_canadensis ENSCCNG00000022341
dipodomys_ordii ENSDORG00000026440
cricetulus_griseus_chok1gshd ENSCGRG00001024522
cricetulus_griseus_crigri-picr ENSCGRG00015004441
cricetulus_griseus_crigri ENSCGRG00000011610
mesocricetus_auratus ENSMAUG00000021641
microtus_ochrogaster ENSMOCG00000020805
peromyscus_maniculatus_bairdii ENSPEMG00000022431
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0024545
mus_spicilegus ENSMSIG00000005079
mus_musculus ENSMUSG00000075307
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0023623
mus_pahari MGP_PahariEiJ_G0025075
rattus_norvegicus ENSRNOG00000007461
nannospalax_galili ENSNGAG00000014053
jaculus_jaculus ENSJJAG00000021985
heterocephalus_glaber_female ENSHGLG00000007856
heterocephalus_glaber_male ENSHGLG00100002581
fukomys_damarensis ENSFDAG00000011918
spermophilus_dauricus ENSSDAG00000013767
ictidomys_tridecemlineatus ENSSTOG00000034336
urocitellus_parryii ENSUPAG00010009602
marmota_marmota_marmota ENSMMMG00000023505
oryctolagus_cuniculus ENSOCUG00000012980
ochotona_princeps ENSOPRG00000005389
pan_paniscus ENSPPAG00000031683
pan_troglodytes ENSPTRG00000045171
homo_sapiens ENSG00000239474
gorilla_gorilla ENSGGOG00000003159
pongo_abelii ENSPPYG00000012912
nomascus_leucogenys ENSNLEG00000004835
papio_anubis ENSPANG00000014471
theropithecus_gelada ENSTGEG00000016127
macaca_nemestrina ENSMNEG00000039276
macaca_mulatta ENSMMUG00000020510
macaca_fascicularis ENSMFAG00000037731
cercocebus_atys ENSCATG00000034135
mandrillus_leucophaeus ENSMLEG00000043097
chlorocebus_sabaeus ENSCSAG00000015220
rhinopithecus_bieti ENSRBIG00000006984
rhinopithecus_roxellana ENSRROG00000030676
colobus_angolensis_palliatus ENSCANG00000012753
piliocolobus_tephrosceles ENSPTEG00000036268
callithrix_jacchus ENSCJAG00000006532
cebus_capucinus ENSCCAG00000022727
saimiri_boliviensis_boliviensis ENSSBOG00000034556
aotus_nancymaae ENSANAG00000000155
carlito_syrichta ENSTSYG00000012340
propithecus_coquereli ENSPCOG00000018624
microcebus_murinus ENSMICG00000044368
prolemur_simus ENSPSMG00000022798
chinchilla_lanigera ENSCLAG00000006084
octodon_degus ENSODEG00000012365
cavia_porcellus ENSCPOG00000004968
cavia_aperea ENSCAPG00000008135
meriones_unguiculatus ENSMUGG00000005932
echinops_telfairi ENSETEG00000004301
sorex_araneus ENSSARG00000009320
ornithorhynchus_anatinus ENSOANG00000008534
xenopus_tropicalis ENSXETG00000018861
latimeria_chalumnae ENSLACG00000012209
scleropages_formosus ENSSFOG00015022163
paramormyrops_kingsleyae ENSPKIG00000003458
scleropages_formosus ENSSFOG00015000402
paramormyrops_kingsleyae ENSPKIG00000019403
tetraodon_nigroviridis ENSTNIG00000013264
takifugu_rubripes ENSTRUG00000011704
labrus_bergylta ENSLBEG00000010226
oryzias_latipes ENSORLG00000003547
oryzias_latipes ENSORLG00020020605
oryzias_latipes_asm223469v1 ENSORLG00015019048
oryzias_melastigma ENSOMEG00000002859
fundulus_heteroclitus ENSFHEG00000013690
cyprinodon_variegatus ENSCVAG00000008884
poecilia_mexicana ENSPMEG00000003193
poecilia_formosa ENSPFOG00000011375
poecilia_latipinna ENSPLAG00000022188
poecilia_reticulata ENSPREG00000013210
xiphophorus_maculatus ENSXMAG00000013970
gambusia_affinis ENSGAFG00000018764
periophthalmus_magnuspinnatus ENSPMGG00000014460
cynoglossus_semilaevis ENSCSEG00000013551
amphiprion_ocellaris ENSAOCG00000020300
amphiprion_percula ENSAPEG00000006845
acanthochromis_polyacanthus ENSAPOG00000005960
stegastes_partitus ENSSPAG00000009758
kryptolebias_marmoratus ENSKMAG00000004793
seriola_lalandi_dorsalis ENSSLDG00000025168
seriola_dumerili ENSSDUG00000009260
mastacembelus_armatus ENSMAMG00000020978
gasterosteus_aculeatus ENSGACG00000013970
anabas_testudineus ENSATEG00000007396
monopterus_albus ENSMALG00000010825
maylandia_zebra ENSMZEG00005018003
astatotilapia_calliptera ENSACLG00000026171
pundamilia_nyererei ENSPNYG00000018227
haplochromis_burtoni ENSHBUG00000019676
oreochromis_niloticus ENSONIG00000011872
neolamprologus_brichardi ENSNBRG00000021951
amphilophus_citrinellus ENSACIG00000019443
