petromyzon_marinus ENSPMAG00000009389
eptatretus_burgeri ENSEBUG00000007289
labrus_bergylta ENSLBEG00000028581
gasterosteus_aculeatus ENSGACG00000010372
takifugu_rubripes ENSTRUG00000014479
tetraodon_nigroviridis ENSTNIG00000017233
mola_mola ENSMMOG00000009943
mastacembelus_armatus ENSMAMG00000005566
monopterus_albus ENSMALG00000016955
anabas_testudineus ENSATEG00000010574
seriola_dumerili ENSSDUG00000014733
seriola_lalandi_dorsalis ENSSLDG00000019255
scophthalmus_maximus ENSSMAG00000018561
amphiprion_percula ENSAPEG00000015732
amphiprion_ocellaris ENSAOCG00000018994
acanthochromis_polyacanthus ENSAPOG00000010902
stegastes_partitus ENSSPAG00000020005
maylandia_zebra ENSMZEG00005002130
astatotilapia_calliptera ENSACLG00000012238
pundamilia_nyererei ENSPNYG00000016391
neolamprologus_brichardi ENSNBRG00000023469
oreochromis_niloticus ENSONIG00000001367
amphilophus_citrinellus ENSACIG00000015389
fundulus_heteroclitus ENSFHEG00000019860
cyprinodon_variegatus ENSCVAG00000023158
xiphophorus_couchianus ENSXCOG00000014035
xiphophorus_maculatus ENSXMAG00000009680
gambusia_affinis ENSGAFG00000019671
poecilia_latipinna ENSPLAG00000000987
poecilia_formosa ENSPFOG00000015482
poecilia_mexicana ENSPMEG00000003919
poecilia_reticulata ENSPREG00000006974
kryptolebias_marmoratus ENSKMAG00000011562
oryzias_latipes_asm223469v1 ENSORLG00015015274
oryzias_latipes ENSORLG00020017276
oryzias_latipes ENSORLG00000013291
oryzias_melastigma ENSOMEG00000013840
cynoglossus_semilaevis ENSCSEG00000003208
hippocampus_comes ENSHCOG00000020814
periophthalmus_magnuspinnatus ENSPMGG00000001154
gadus_morhua ENSGMOG00000011216
esox_lucius ENSELUG00000007374
pygocentrus_nattereri ENSPNAG00000008579
astyanax_mexicanus ENSAMXG00000014813
ictalurus_punctatus ENSIPUG00000006149
danio_rerio ENSDARG00000086808
scleropages_formosus ENSSFOG00015010362
lepisosteus_oculatus ENSLOCG00000012137
paramormyrops_kingsleyae ENSPKIG00000021919
scleropages_formosus ENSSFOG00015003757
monopterus_albus ENSMALG00000007614
cynoglossus_semilaevis ENSCSEG00000015546
oryzias_latipes_asm223469v1 ENSORLG00015003252
oryzias_latipes ENSORLG00020008202
oryzias_latipes ENSORLG00000015417
oryzias_melastigma ENSOMEG00000011958
hippocampus_comes ENSHCOG00000012838
labrus_bergylta ENSLBEG00000022013
amphiprion_ocellaris ENSAOCG00000015775
amphiprion_percula ENSAPEG00000004874
acanthochromis_polyacanthus ENSAPOG00000009317
stegastes_partitus ENSSPAG00000006509
astatotilapia_calliptera ENSACLG00000020837
maylandia_zebra ENSMZEG00005014811
pundamilia_nyererei ENSPNYG00000014940
haplochromis_burtoni ENSHBUG00000007830
neolamprologus_brichardi ENSNBRG00000013974
haplochromis_burtoni ENSHBUG00000001291
oreochromis_niloticus ENSONIG00000001652
amphilophus_citrinellus ENSACIG00000019008
anabas_testudineus ENSATEG00000014163
monopterus_albus ENSMALG00000016603
gasterosteus_aculeatus ENSGACG00000005668
seriola_dumerili ENSSDUG00000000878
seriola_lalandi_dorsalis ENSSLDG00000011199
scophthalmus_maximus ENSSMAG00000017813
mastacembelus_armatus ENSMAMG00000001293
gadus_morhua ENSGMOG00000018590
esox_lucius ENSELUG00000008842
pygocentrus_nattereri ENSPNAG00000027439
astyanax_mexicanus ENSAMXG00000009383
ictalurus_punctatus ENSIPUG00000018026
danio_rerio ENSDARG00000037042
